8,0.11699493,0.12088362,0.12477231,0.128661,0.13254969,0.11100242,0.11489111,0.1187798,0.1226685,0.12655719,0.10500991,0.1088986,0.11278729,0.11667599,0.12056468,0.0990174,0.102906086,0.106794775,0.11068347,0.11457216,0.09302489,0.096913576,0.100802265,0.10469096,0.10857965
9,0.060714506,0.06713203,0.073549554,0.07996708,0.0863846,0.05157741,0.05799494,0.06441246,0.07082999,0.07724751,0.042440325,0.048857853,0.055275373,0.0616929,0.06811042,0.03330323,0.03972076,0.04613828,0.052555807,0.058973327,0.024166143,0.030583667,0.03700119,0.043418717,0.04983624
10,-0.1325714,-0.12674226,-0.12091312,-0.11508398,-0.10925484,-0.12975591,-0.12392678,-0.11809764,-0.1122685,-0.10643936,-0.12694044,-0.1211113,-0.11528216,-0.10945302,-0.10362388,-0.124124974,-0.11829583,-0.11246669,-0.10663755,-0.10080841,-0.1213095,-0.115480356,-0.109651215,-0.103822075,-0.097992934
11,0.3530521,0.35860834,0.36416453,0.36972076,0.37527695,0.3429089,0.3484651,0.3540213,0.35957754,0.36513373,0.33276564,0.33832186,0.34387806,0.3494343,0.35499048,0.32262242,0.32817864,0.33373484,0.33929107,0.34484726,0.31247917,0.3180354,0.3235916,0.32914782,0.334704
12,0.26964635,0.27321798,0.2767896,0.28036124,0.28393286,0.26428726,0.2678589,0.27143052,0.27500215,0.27857378,0.25892818,0.2624998,0.26607144,0.26964307,0.2732147,0.25356913,0.25714076,0.2607124,0.264284,0.26785564,0.24821003,0.25178167,0.2553533,0.25892493,0.26249656
13,-0.04898955,-0.044754997,-0.040520452,-0.0362859,-0.032051355,-0.044795983,-0.040561438,-0.036326885,-0.03209234,-0.02785779,-0.040602423,-0.03636787,-0.032133326,-0.027898775,-0.023664227,-0.036408857,-0.03217431,-0.027939761,-0.023705212,-0.019470664,-0.032215297,-0.027980747,-0.023746198,-0.01951165,-0.015277101
14,0.084619924,0.0874867,0.090353474,0.09322025,0.09608702,0.08124937,0.084116146,0.08698292,0.089849696,0.09271647,0.07787882,0.08074559,0.08361237,0.08647914,0.08934592,0.074508265,0.07737504,0.080241814,0.08310859,0.085975364,0.07113771,0.074004486,0.07687126,0.079738036,0.08260481
15,-0.08381627,-0.082440965,-0.08106566,-0.07969036,-0.07831506,-0.079822,-0.07844669,-0.07707139,-0.07569609,-0.074320786,-0.07582772,-0.074452415,-0.07307711,-0.07170181,-0.07032651,-0.07183345,-0.070458144,-0.06908284,-0.06770754,-0.066332236,-0.06783917,-0.066463865,-0.06508856,-0.06371326,-0.062337954
16,-0.068373665,-0.06754099,-0.06670831,-0.065875635,-0.06504296,-0.06940747,-0.06857479,-0.06774212,-0.06690944,-0.06607676,-0.070441276,-0.0696086,-0.06877592,-0.067943245,-0.06711057,-0.07147509,-0.07064241,-0.069809735,-0.06897706,-0.06814438,-0.072508894,-0.07167622,-0.07084354,-0.07001086,-0.06917819
17,0.15213582,0.15485115,0.15756649,0.16028184,0.16299717,0.14738025,0.15009558,0.15281092,0.15552627,0.1582416,0.14262468,0.14534001,0.14805534,0.1507707,0.15348603,0.13786909,0.14058442,0.14329976,0.14601511,0.14873044,0.13311352,0.13582885,0.13854419,0.14125954,0.14397487
18,0.010543643,0.016179483,0.021815324,0.027451167,0.033087008,0.007502431,0.013138272,0.018774113,0.024409955,0.030045796,0.0044612195,0.01009706,0.015732901,0.021368744,0.027004585,0.001420008,0.007055849,0.01269169,0.018327532,0.023963373,-0.0016212035,0.0040146373,0.009650478,0.015286321,0.020922162
19,0.15527096,0.16399537,0.17271978,0.1814442,0.1901686,0.1408354,0.14955981,0.15828422,0.16700864,0.17573304,0.12639984,0.13512425,0.14384866,0.15257308,0.16129749,0.111964285,0.1206887,0.1294131,0.13813752,0.14686193,0.097528726,0.10625314,0.114977546,0.12370195,0.13242637
20,-0.33228603,-0.3230974,-0.3139088,-0.3047202,-0.29553157,-0.33023274,-0.32104412,-0.3118555,-0.3026669,-0.29347828,-0.32817945,-0.31899083,-0.3098022,-0.3006136,-0.291425,-0.32612613,-0.3169375,-0.30774888,-0.2985603,-0.28937167,-0.32407284,-0.31488422,-0.3056956,-0.296507,-0.28731838
21,0.08988987,0.10254948,0.11520908,0.12786868,0.14052829,0.09244265,0.105102256,0.11776186,0.13042146,0.14308107,0.094995424,0.107655026,0.12031463,0.13297424,0.14563385,0.0975482,0.1102078,0.122867405,0.13552701,0.14818662,0.10010098,0.11276058,0.12542018,0.13807979,0.1507394
22,-0.27759525,-0.26740178,-0.25720832,-0.24701485,-0.23682138,-0.27841857,-0.2682251,-0.25803164,-0.24783817,-0.2376447,-0.2792419,-0.26904842,-0.25885496,-0.24866149,-0.23846802,-0.2800652,-0.26987174,-0.25967827,-0.2494848,-0.23929134,-0.28088853,-0.27069506,-0.2605016,-0.25030813,-0.24011466
23,0.035648856,0.044754166,0.053859472,0.06296478,0.07207009,0.034269415,0.043374725,0.05248003,0.06158534,0.07069065,0.032889977,0.041995287,0.051100593,0.060205903,0.06931121,0.03151054,0.04061585,0.049721155,0.058826465,0.06793177,0.030131102,0.03923641,0.048341718,0.057447027,0.06655233
24,0.099482685,0.11451815,0.12955362,0.1445891,0.15962456,0.09023094,0.10526641,0.12030188,0.13533735,0.15037282,0.0809792,0.09601467,0.111050144,0.12608561,0.14112109,0.071727455,0.08676293,0.1017984,0.116833866,0.13186935,0.062475722,0.07751119,0.092546664,0.10758213,0.1226176
25,0.1087435,0.11884855,0.12895359,0.13905863,0.14916368,0.100066796,0.11017184,0.12027688,0.13038193,0.14048697,0.0913901,0.10149515,0.11160019,0.121705234,0.13181028,0.082713395,0.09281844,0.10292348,0.11302853,0.12313357,0.0740367,0.08414174,0.09424678,0.104351826,0.11445687
26,0.3489598,0.35653287,0.36410597,0.37167904,0.37925214,0.34774372,0.3553168,0.3628899,0.37046295,0.37803605,0.34652764,0.3541007,0.3616738,0.36924687,0.37681997,0.34531152,0.3528846,0.3604577,0.36803076,0.37560385,0.34409544,0.3516685,0.3592416,0.36681467,0.37438777
27,0.29209298,0.29977828,0.30746362,0.31514892,0.32283425,0.28112498,0.28881028,0.29649562,0.30418092,0.31186625,0.27015698,0.27784228,0.28552762,0.29321292,0.30089825,0.25918895,0.26687425,0.2745596,0.2822449,0.28993022,0.24822095,0.25590625,0.2635916,0.2712769,0.27896222
28,0.33266655,0.34373644,0.35480633,0.36587623,0.37694612,0.33005276,0.34112266,0.35219255,0.36326244,0.37433234,0.32743898,0.33850887,0.34957877,0.36064866,0.37171856,0.3248252,0.3358951,0.346965,0.35803488,0.36910477,0.3222114,0.3332813,0.3443512,0.3554211,0.366491
29,-0.24404284,-0.23406233,-0.22408181,-0.21410131,-0.2041208,-0.24655196,-0.23657145,-0.22659093,-0.21661043,-0.20662992,-0.24906108,-0.23908056,-0.22910005,-0.21911955,-0.20913903,-0.2515702,-0.24158968,-0.23160917,-0.22162867,-0.21164815,-0.2540793,-0.2440988,-0.23411828,-0.22413778,-0.21415727
30,0.027797816,0.036473893,0.04514997,0.053826053,0.06250213,0.01996767,0.028643748,0.037319824,0.045995906,0.05467198,0.012137523,0.020813601,0.02948968,0.03816576,0.046841837,0.0043073744,0.0129834525,0.02165953,0.030335609,0.039011687,-0.0035227742,0.005153304,0.013829382,0.02250546,0.031181538
31,-0.061217718,-0.050265584,-0.03931345,-0.028361319,-0.017409187,-0.059441216,-0.048489083,-0.03753695,-0.026584817,-0.015632685,-0.057664715,-0.046712585,-0.03576045,-0.024808317,-0.013856186,-0.055888213,-0.044936083,-0.03398395,-0.023031816,-0.012079684,-0.054111715,-0.04315958,-0.03220745,-0.021255316,-0.010303184
32,0.1301028,0.13627996,0.14245711,0.14863427,0.15481143,0.11549536,0.12167251,0.12784967,0.13402683,0.14020398,0.10088792,0.10706507,0.113242224,0.11941938,0.12559654,0.08628047,0.09245762,0.09863478,0.10481194,0.110989094,0.071673036,0.07785019,0.08402734,0.0902045,0.09638165
33,-0.031295538,-0.020328745,-0.009361955,0.0016048355,0.012571625,-0.041902952,-0.030936161,-0.01996937,-0.00900258,0.0019642096,-0.052510366,-0.041543577,-0.030576788,-0.019609995,-0.008643206,-0.06311778,-0.05215099,-0.0411842,-0.03021741,-0.01925062,-0.073725194,-0.0627584,-0.051791616,-0.040824823,-0.029858034
34,0.27623722,0.28533208,0.29442695,0.30352178,0.31261665,0.26570928,0.27480415,0.283899,0.29299384,0.3020887,0.25518134,0.2642762,0.27337107,0.2824659,0.29156077,0.24465339,0.25374824,0.2628431,0.27193794,0.2810328,0.23412545,0.2432203,0.25231516,0.26141,0.27050486
35,0.16761503,0.17499244,0.18236984,0.18974726,0.19712466,0.15727666,0.16465408,0.17203148,0.1794089,0.1867863,0.14693828,0.1543157,0.1616931,0.16907051,0.17644791,0.13659991,0.14397733,0.15135473,0.15873215,0.16610955,0.12626153,0.13363895,0.14101635,0.14839377,0.15577117
36,0.12691136,0.13824908,0.14958683,0.16092455,0.1722623,0.12335658,0.13469431,0.14603205,0.15736978,0.16870752,0.11980179,0.13113952,0.14247726,0.15381499,0.16515273,0.116247,0.12758473,0.13892247,0.1502602,0.16159794,0.11269221,0.12402994,0.13536768,0.1467054,0.15804315
37,-0.060350902,-0.051998034,-0.043645162,-0.035292286,-0.026939416,-0.069774635,-0.061421767,-0.053068895,-0.04471602,-0.036363147,-0.07919837,-0.07084549,-0.062492624,-0.05413975,-0.04578688,-0.0886221,-0.080269225,-0.07191636,-0.06356348,-0.055210613,-0.09804583,-0.08969296,-0.08134009,-0.072987214,-0.064634345
38,-0.18668279,-0.1821731,-0.17766342,-0.17315373,-0.16864404,-0.18385908,-0.1793494,-0.1748397,-0.17033002,-0.16582033,-0.18103535,-0.17652567,-0.17201598,-0.16750629,-0.1629966,-0.17821164,-0.17370196,-0.16919227,-0.16468258,-0.1601729,-0.17538792,-0.17087823,-0.16636854,-0.16185886,-0.15734917
39,0.17117968,0.18101017,0.19084066,0.20067114,0.21050163,0.16145045,0.17128094,0.18111143,0.1909419,0.20077239,0.15172121,0.1615517,0.17138219,0.18121266,0.19104315,0.14199197,0.15182246,0.16165295,0.17148343,0.18131392,0.13226274,0.14209323,0.15192372,0.16175419,0.17158468
40,0.27624065,0.28449365,0.29274666,0.30099964,0.30925265,0.27337682,0.28162983,0.28988284,0.29813582,0.30638883,0.270513,0.27876604,0.287019,0.29527205,0.30352503,0.26764917,0.2759022,0.2841552,0.29240823,0.3006612,0.2647854,0.27303842,0.28129143,0.2895444,0.2977974
41,-0.08703098,-0.083530515,-0.080030054,-0.07652959,-0.07302913,-0.083299264,-0.0797988,-0.07629834,-0.07279788,-0.06929742,-0.079567544,-0.07606708,-0.07256662,-0.06906616,-0.0655657,-0.07583583,-0.07233537,-0.06883491,-0.06533445,-0.061833985,-0.07210411,-0.06860365,-0.06510319,-0.061602727,-0.058102265
42,-0.018730853,-0.0064959386,0.005738972,0.017973885,0.030208796,-0.027889002,-0.015654089,-0.003419178,0.008815734,0.021050645,-0.03704715,-0.024812238,-0.012577328,-0.00034241565,0.011892496,-0.046205305,-0.03397039,-0.021735478,-0.009500567,0.0027343445,-0.055363454,-0.04312854,-0.030893628,-0.018658716,-0.006423805
43,-0.08787364,-0.07909404,-0.07031443,-0.06153483,-0.052755225,-0.0839105,-0.0751309,-0.0663513,-0.057571698,-0.048792094,-0.079947375,-0.07116777,-0.062388167,-0.053608567,-0.044828963,-0.07598425,-0.06720464,-0.05842504,-0.04964544,-0.040865835,-0.07202111,-0.06324151,-0.054461908,-0.045682307,-0.036902703
44,0.37192434,0.36724696,0.36256957,0.35789222,0.35321483,0.3680333,0.3633559,0.35867852,0.35400116,0.34932378,0.3641423,0.35946488,0.35478753,0.3501101,0.34543276,0.36025125,0.35557383,0.35089648,0.34621906,0.3415417,0.3563602,0.3516828,0.34700543,0.34232807,0.3376507
45,-0.020439943,-0.0075010844,0.005437771,0.018376628,0.031315483,-0.025577568,-0.0126387095,0.0003001457,0.013239003,0.026177857,-0.030715192,-0.017776333,-0.0048374785,0.008101379,0.021040235,-0.035852816,-0.022913959,-0.009975103,0.002963754,0.015902609,-0.040990442,-0.028051581,-0.015112727,-0.0021738699,0.010764985
46,-0.2650034,-0.25825435,-0.25150526,-0.24475616,-0.23800708,-0.26375395,-0.25700486,-0.2502558,-0.2435067,-0.23675762,-0.2625045,-0.2557554,-0.24900632,-0.24225722,-0.23550814,-0.26125503,-0.25450593,-0.24775685,-0.24100776,-0.23425868,-0.26000553,-0.25325644,-0.24650738,-0.23975828,-0.2330092
47,0.1802432,0.189257,0.19827081,0.20728461,0.21629843,0.17090425,0.17991805,0.18893187,0.19794567,0.20695949,0.1615653,0.1705791,0.17959292,0.18860672,0.19762054,0.15222636,0.16124016,0.17025398,0.17926778,0.1882816,0.14288741,0.15190122,0.16091503,0.16992883,0.17894265
48,0.2640995,0.27093574,0.277772,0.28460824,0.2914445,0.25800642,0.26484266,0.27167892,0.27851516,0.28535143,0.25191337,0.2587496,0.26558587,0.2724221,0.27925837,0.24582028,0.25265652,0.25949278,0.26632902,0.2731653,0.23972723,0.24656346,0.25339973,0.26023597,0.26707223
49,0.038304612,0.042631377,0.04695814,0.0512849,0.055611666,0.045325145,0.04965191,0.053978674,0.058305435,0.062632196,0.05234568,0.056672443,0.060999207,0.06532597,0.06965273,0.05936621,0.06369298,0.06801974,0.0723465,0.07667326,0.066386744,0.07071351,0.07504027,0.079367034,0.083693795
50,0.08079134,0.08694293,0.09309453,0.099246114,0.10539771,0.07856661,0.084718205,0.0908698,0.097021386,0.10317298,0.076341875,0.08249347,0.08864506,0.09479665,0.100948244,0.07411715,0.08026874,0.086420335,0.09257192,0.098723516,0.07189241,0.078044005,0.0841956,0.090347186,0.09649878
51,-0.053134736,-0.047607027,-0.04207932,-0.036551613,-0.031023905,-0.053900376,-0.048372667,-0.04284496,-0.037317254,-0.031789545,-0.054666016,-0.049138308,-0.0436106,-0.038082894,-0.032555185,-0.055431653,-0.049903944,-0.044376235,-0.03884853,-0.03332082,-0.056197293,-0.050669584,-0.045141876,-0.03961417,-0.034086462
52,-0.023895271,-0.019872889,-0.015850507,-0.0118281245,-0.007805742,-0.024096642,-0.02007426,-0.016051877,-0.012029494,-0.008007111,-0.024298012,-0.020275628,-0.016253246,-0.012230864,-0.008208482,-0.024499383,-0.020476999,-0.016454617,-0.012432234,-0.008409852,-0.024700752,-0.02067837,-0.016655987,-0.012633604,-0.008611221
53,0.008780507,0.011004224,0.013227942,0.015451659,0.017675377,0.005529012,0.0077527296,0.009976448,0.012200165,0.014423883,0.0022775182,0.0045012357,0.006724953,0.008948671,0.011172389,-0.00097397575,0.0012497418,0.0034734593,0.0056971773,0.007920895,-0.00422547,-0.0020017526,0.00022196502,0.0024456829,0.0046694004
54,-0.17995706,-0.17551169,-0.17106631,-0.16662094,-0.16217557,-0.18046172,-0.17601635,-0.17157097,-0.1671256,-0.16268022,-0.18096639,-0.17652102,-0.17207564,-0.16763027,-0.1631849,-0.18147106,-0.17702569,-0.17258032,-0.16813494,-0.16368957,-0.18197574,-0.17753036,-0.17308499,-0.16863962,-0.16419424
55,-0.09049118,-0.08297258,-0.07545398,-0.06793538,-0.060416777,-0.096345924,-0.08882732,-0.08130872,-0.07379012,-0.06627152,-0.102200665,-0.09468206,-0.08716346,-0.07964486,-0.07212626,-0.108055405,-0.1005368,-0.093018204,-0.0854996,-0.077981,-0.113910146,-0.10639154,-0.098872945,-0.09135434,-0.08383574
56,0.315452,0.32368568,0.33191937,0.34015304,0.34838673,0.31314936,0.32138303,0.32961673,0.3378504,0.3460841,0.3108467,0.31908035,0.32731405,0.33554772,0.3437814,0.30854404,0.3167777,0.3250114,0.33324507,0.34147877,0.30624136,0.31447503,0.32270873,0.3309424,0.3391761
57,-0.005763841,0.00034710672,0.0064580524,0.012569,0.018679947,-0.010995785,-0.004884837,0.0012261088,0.007337056,0.013448002,-0.016227728,-0.01011678,-0.0040058345,0.0021051124,0.008216059,-0.021459673,-0.015348725,-0.009237778,-0.0031268315,0.0029841145,-0.026691616,-0.020580668,-0.014469722,-0.008358775,-0.002247829
58,0.30049247,0.3089642,0.3174359,0.32590762,0.33437932,0.2959943,0.30446604,0.31293774,0.32140946,0.32988116,0.29149616,0.29996789,0.30843958,0.3169113,0.325383,0.28699797,0.2954697,0.3039414,0.31241313,0.32088482,0.28249982,0.29097155,0.29944324,0.30791497,0.31638667
59,-0.05711803,-0.049071763,-0.041025497,-0.032979235,-0.02493297,-0.05849856,-0.050452292,-0.04240603,-0.03435976,-0.026313499,-0.059879087,-0.05183282,-0.043786556,-0.035740294,-0.027694028,-0.06125962,-0.053213354,-0.04516709,-0.037120827,-0.02907456,-0.06264015,-0.054593883,-0.04654762,-0.038501352,-0.03045509
60,0.101209365,0.109966315,0.118723266,0.12748022,0.13623717,0.10303825,0.1117952,0.12055215,0.1293091,0.13806605,0.10486714,0.11362409,0.12238104,0.131138,0.13989495,0.10669602,0.11545297,0.12420992,0.13296688,0.14172383,0.10852491,0.11728186,0.1260388,0.13479577,0.14355272
61,0.16464446,0.17216226,0.17968006,0.18719788,0.19471568,0.15410738,0.16162518,0.16914298,0.17666079,0.18417859,0.14357029,0.15108809,0.15860589,0.1661237,0.1736415,0.1330332,0.140551,0.1480688,0.15558662,0.16310441,0.12249611,0.13001391,0.13753171,0.14504953,0.15256733
62,-0.1823481,-0.17884755,-0.17534702,-0.17184646,-0.16834593,-0.1833137,-0.17981315,-0.17631261,-0.17281206,-0.16931152,-0.1842793,-0.18077874,-0.1772782,-0.17377765,-0.17027712,-0.18524489,-0.18174434,-0.1782438,-0.17474325,-0.17124271,-0.18621048,-0.18270993,-0.1792094,-0.17570885,-0.17220831
63,0.09791711,0.10028153,0.10264595,0.10501036,0.10737478,0.09729181,0.09965623,0.10202065,0.10438506,0.10674948,0.09666652,0.09903094,0.10139536,0.10375977,0.10612419,0.096041225,0.098405644,0.10077006,0.103134476,0.105498895,0.095415935,0.097780354,0.10014477,0.102509186,0.104873605
64,-0.046611413,-0.039137352,-0.03166329,-0.02418923,-0.016715169,-0.04710356,-0.0396295,-0.03215544,-0.024681376,-0.017207313,-0.047595706,-0.040121645,-0.032647584,-0.02517352,-0.017699458,-0.04808785,-0.04061379,-0.033139728,-0.025665665,-0.018191602,-0.048579995,-0.041105933,-0.033631872,-0.02615781,-0.018683746
65,0.20311539,0.2103191,0.21752281,0.22472654,0.23193026,0.19402535,0.20122907,0.20843278,0.2156365,0.22284022,0.18493532,0.19213903,0.19934274,0.20654647,0.21375018,0.17584528,0.183049,0.1902527,0.19745643,0.20466015,0.16675524,0.17395896,0.18116267,0.1883664,0.19557011
66,0.28273463,0.2874142,0.29209378,0.29677334,0.30145293,0.27217254,0.2768521,0.2815317,0.28621125,0.29089084,0.26161045,0.26629,0.2709696,0.27564916,0.28032875,0.2510484,0.25572795,0.26040754,0.2650871,0.2697667,0.2404863,0.24516587,0.24984545,0.254525,0.2592046
67,0.16919717,0.1751731,0.18114905,0.18712498,0.19310093,0.16234297,0.1683189,0.17429484,0.18027078,0.18624672,0.15548876,0.16146469,0.16744064,0.17341657,0.17939252,0.14863455,0.15461048,0.16058643,0.16656236,0.17253831,0.14178035,0.14775628,0.15373223,0.15970816,0.1656841
68,0.1384287,0.14461197,0.15079525,0.15697852,0.1631618,0.13058719,0.13677046,0.14295374,0.149137,0.15532029,0.12274568,0.12892894,0.13511223,0.1412955,0.14747877,0.11490418,0.121087454,0.12727073,0.133454,0.13963728,0.10706267,0.11324594,0.119429216,0.12561248,0.13179576
69,0.24326971,0.2487428,0.2542159,0.25968897,0.26516205,0.23677331,0.2422464,0.2477195,0.25319257,0.25866565,0.23027693,0.23575002,0.24122311,0.24669619,0.25216928,0.22378053,0.22925362,0.23472671,0.24019979,0.24567288,0.21728414,0.22275724,0.22823033,0.2337034,0.2391765
70,0.019811735,0.025408575,0.031005416,0.036602255,0.042199098,0.022106957,0.027703797,0.03330064,0.038897477,0.044494316,0.024402179,0.02999902,0.03559586,0.0411927,0.04678954,0.026697397,0.032294236,0.03789108,0.043487918,0.04908476,0.02899262,0.034589462,0.0401863,0.04578314,0.05137998
71,0.10106693,0.103861615,0.106656305,0.10945099,0.11224568,0.095076926,0.09787161,0.1006663,0.10346098,0.10625567,0.08908692,0.0918816,0.09467629,0.09747098,0.10026567,0.08309691,0.08589159,0.08868628,0.09148096,0.09427565,0.0771069,0.07990158,0.082696274,0.08549096,0.08828565
72,-0.18973197,-0.17963897,-0.16954598,-0.15945297,-0.14935999,-0.19067246,-0.18057945,-0.17048647,-0.16039346,-0.15030047,-0.19161294,-0.18151994,-0.17142695,-0.16133395,-0.15124096,-0.19255342,-0.18246041,-0.17236742,-0.16227442,-0.15218143,-0.1934939,-0.1834009,-0.17330791,-0.1632149,-0.15312192
73,0.39963582,0.40254268,0.40544957,0.40835643,0.41126332,0.38973758,0.39264444,0.39555132,0.39845818,0.40136507,0.37983936,0.38274622,0.3856531,0.38855997,0.39146686,0.36994112,0.37284797,0.37575486,0.37866172,0.3815686,0.3600429,0.36294976,0.36585665,0.3687635,0.3716704
74,-0.2290861,-0.21932468,-0.20956327,-0.19980185,-0.19004044,-0.23426478,-0.22450335,-0.21474195,-0.20498052,-0.19521911,-0.23944345,-0.22968203,-0.21992062,-0.2101592,-0.20039779,-0.24462214,-0.23486072,-0.22509931,-0.21533789,-0.20557648,-0.24980082,-0.2400394,-0.23027799,-0.22051656,-0.21075515
75,0.0015932731,0.006629873,0.011666473,0.016703073,0.021739673,-0.005081992,-4.5392197e-05,0.0049912073,0.010027808,0.015064407,-0.0117572555,-0.0067206556,-0.0016840561,0.0033525443,0.008389144,-0.01843252,-0.01339592,-0.00835932,-0.0033227203,0.0017138794,-0.025107784,-0.020071184,-0.015034584,-0.009997984,-0.0049613845
76,0.25759014,0.26593572,0.2742813,0.2826269,0.29097247,0.25308427,0.26142985,0.26977542,0.27812102,0.2864666,0.24857838,0.25692397,0.26526955,0.27361515,0.28196073,0.24407251,0.2524181,0.26076367,0.26910928,0.27745485,0.23956664,0.24791223,0.2562578,0.2646034,0.27294898
77,0.23342067,0.24553032,0.25763997,0.2697496,0.28185928,0.23362836,0.24573801,0.25784767,0.2699573,0.28206697,0.23383602,0.24594568,0.25805533,0.27016497,0.28227463,0.23404369,0.24615334,0.258263,0.27037263,0.2824823,0.23425135,0.246361,0.25847065,0.2705803,0.28268996
78,0.20790045,0.21308382,0.21826719,0.22345056,0.22863393,0.19775905,0.20294242,0.20812578,0.21330915,0.21849252,0.18761763,0.192801,0.19798437,0.20316774,0.2083511,0.17747623,0.1826596,0.18784297,0.19302633,0.1982097,0.16733481,0.17251818,0.17770155,0.18288492,0.18806829
79,0.34158796,0.3450735,0.348559,0.3520445,0.35553,0.33743408,0.3409196,0.3444051,0.34789062,0.35137612,0.3332802,0.33676574,0.34025124,0.34373674,0.34722224,0.32912636,0.3326119,0.3360974,0.3395829,0.3430684,0.32497248,0.328458,0.3319435,0.335429,0.3389145
80,-0.081284285,-0.06749768,-0.053711075,-0.03992447,-0.026137864,-0.07264058,-0.058853976,-0.045067374,-0.031280767,-0.017494163,-0.06399688,-0.050210275,-0.03642367,-0.022637062,-0.008850457,-0.055353176,-0.041566573,-0.027779967,-0.01399336,-0.00020675547,-0.04670947,-0.032922868,-0.019136261,-0.0053496556,0.008436949
81,-0.15112957,-0.14352202,-0.13591446,-0.12830691,-0.12069935,-0.15740085,-0.1497933,-0.14218573,-0.13457818,-0.12697062,-0.1636721,-0.15606454,-0.14845699,-0.14084944,-0.13324189,-0.16994338,-0.16233581,-0.15472826,-0.14712071,-0.13951316,-0.17621464,-0.16860709,-0.16099952,-0.15339197,-0.14578441
82,-0.024973264,-0.014338713,-0.0037041632,0.0069303876,0.017564937,-0.032445103,-0.021810554,-0.011176004,-0.00054145325,0.010093097,-0.039916944,-0.029282393,-0.018647842,-0.008013292,0.0026212577,-0.047388785,-0.036754236,-0.026119683,-0.015485133,-0.004850583,-0.05486062,-0.044226073,-0.033591524,-0.022956971,-0.012322422
83,0.31909043,0.32952037,0.33995032,0.35038024,0.3608102,0.30959526,0.3200252,0.33045515,0.34088507,0.35131502,0.30010012,0.31053007,0.32096002,0.33138993,0.34181988,0.29060498,0.30103493,0.31146488,0.3218948,0.33232474,0.28110984,0.2915398,0.30196974,0.31239966,0.3228296
84,-0.15687603,-0.14830318,-0.13973032,-0.13115747,-0.12258461,-0.15674736,-0.14817451,-0.13960165,-0.1310288,-0.12245594,-0.15661868,-0.14804584,-0.13947298,-0.13090013,-0.12232727,-0.15649,-0.14791715,-0.13934429,-0.13077144,-0.12219858,-0.15636133,-0.14778848,-0.13921562,-0.13064277,-0.12206991
