,alpha,beta,loss,x,y
164,-1.1,-0.55,282.57796318359374,-70.53257751464844,-46.44513702392578
165,-1.1,-0.5,251.27155900878907,-70.98135375976562,-43.134727478027344
166,-1.1,-0.45,214.32110942382812,-71.35105895996094,-39.778114318847656
167,-1.1,-0.4,179.29478645019532,-71.63821411132812,-36.384986877441406
168,-1.1,-0.35,147.2953242553711,-71.84048461914062,-32.965293884277344
169,-1.1,-0.3,119.42801639404297,-71.95606994628906,-29.529582977294922
170,-1.1,-0.25,96.9311072265625,-71.98385620117188,-26.088777542114258
171,-1.1,-0.2,79.52784286499023,-71.92405700683594,-22.65359878540039
172,-1.1,-0.15,65.27956444702149,-71.77729797363281,-19.23479461669922
173,-1.1,-0.1,53.19824588623047,-71.5451431274414,-15.842856407165527
174,-1.1,-0.05,44.04810922546387,-71.22979736328125,-12.487821578979492
175,-1.1,0.0,36.72661646118164,-70.83428955078125,-9.179194450378418
176,-1.1,0.05,30.894635623168945,-70.3623046875,-5.925816535949707
177,-1.1,0.1,27.201328231811523,-69.81820678710938,-2.7356879711151123
178,-1.1,0.15,26.077834953308106,-69.20643615722656,0.3839578628540039
179,-1.1,0.2,26.43882486114502,-68.53193664550781,3.426875352859497
180,-1.1,0.25,27.627376391601562,-67.7999267578125,6.387607097625732
181,-1.1,0.3,29.238874096679687,-67.01589965820312,9.261777877807617
182,-1.1,0.35,31.129081591796876,-66.18557739257812,12.045913696289062
183,-1.1,0.4,33.45150440063477,-65.31409454345703,14.737364768981934
184,-1.1,0.45,36.40319576721191,-64.40705108642578,17.3343505859375
185,-1.1,0.5,39.7980365234375,-63.46954345703125,19.83580207824707
186,-1.1,0.55,43.33670126953125,-62.506431579589844,22.241424560546875
187,-1.1,0.6,47.68200454406738,-61.52277374267578,24.551679611206055
188,-1.1,0.65,52.89282712707519,-60.52293395996094,26.767309188842773
189,-1.1,0.7,58.60781076965332,-59.51094436645508,28.889728546142578
190,-1.1,0.75,64.93331027526855,-58.49107360839844,30.920825958251953
191,-1.1,0.8,71.12517058105469,-57.46623229980469,32.862548828125
192,-1.1,0.85,77.96895555419921,-56.440093994140625,34.717552185058594
193,-1.1,0.9,84.98522628173828,-55.415401458740234,36.48833465576172
194,-1.1,0.95,92.4862586730957,-54.39488220214844,38.17779541015625
195,-1.1,1.0,100.76124559936524,-53.38068389892578,39.788917541503906
196,-1.1,1.05,109.77166932373046,-52.37492370605469,41.32453536987305
197,-1.1,1.1,119.58428625488281,-51.379425048828125,42.78790283203125
198,-1.1,1.15,130.23131622314452,-50.395477294921875,44.18183898925781
199,-1.1,1.2,141.59057783813478,-49.424766540527344,45.50968933105469
200,-1.05,-1.25,96.09152114257813,-56.91136169433594,-85.55988311767578
201,-1.05,-1.2,116.75884476318359,-57.96527099609375,-83.43509674072266
202,-1.05,-1.15,140.43286252441408,-59.010658264160156,-81.21241760253906
203,-1.05,-1.1,167.09234041748047,-60.043392181396484,-78.89019012451172
204,-1.05,-1.05,195.99226865234374,-61.05888366699219,-76.46710205078125
205,-1.05,-1.0,221.5112828125,-62.052330017089844,-73.94247436523438
206,-1.05,-0.95,245.5774376953125,-63.018272399902344,-71.31639862060547
207,-1.05,-0.9,263.0101722167969,-63.95146942138672,-68.58960723876953
208,-1.05,-0.85,282.07276271972654,-64.84583282470703,-65.76376342773438
209,-1.05,-0.8,294.96179868164063,-65.6956787109375,-62.84160614013672
210,-1.05,-0.75,300.93163469238283,-66.49533081054688,-59.826454162597656
211,-1.05,-0.7,301.3377630126953,-67.23883056640625,-56.723201751708984
212,-1.05,-0.65,295.9332968261719,-67.92010498046875,-53.53739929199219
213,-1.05,-0.6,285.0080192138672,-68.53395080566406,-50.275543212890625
214,-1.05,-0.55,272.78315307617186,-69.07489013671875,-46.94572448730469
215,-1.05,-0.5,236.780833203125,-69.53866577148438,-43.55645751953125
216,-1.05,-0.45,198.73330080566407,-69.9208984375,-40.117340087890625
217,-1.05,-0.4,162.51441010742187,-70.21771240234375,-36.63860321044922
218,-1.05,-0.35,130.07979533691406,-70.42726135253906,-33.1312255859375
219,-1.05,-0.3,103.22033579101563,-70.5469970703125,-29.606536865234375
220,-1.05,-0.25,82.50484466552734,-70.57621765136719,-26.076183319091797
221,-1.05,-0.2,66.32233552856445,-70.51461791992188,-22.551849365234375
222,-1.05,-0.15,52.90357579345703,-70.36319732666016,-19.04505157470703
223,-1.05,-0.1,42.2118526763916,-70.12336730957031,-15.567276000976562
224,-1.05,-0.05,34.00507101135254,-69.79783630371094,-12.129241943359375
225,-1.05,0.0,27.417577774047853,-69.38998413085938,-8.741060256958008
226,-1.05,0.05,22.83562265930176,-68.90353393554688,-5.412225246429443
227,-1.05,0.1,20.966571537780762,-68.3427734375,-2.1513869762420654
228,-1.05,0.15,21.97429211730957,-67.71330261230469,1.0340003967285156
229,-1.05,0.2,23.24189195404053,-67.02007293701172,4.137274265289307
230,-1.05,0.25,24.6673916305542,-66.26884460449219,7.152867317199707
231,-1.05,0.3,26.411028817749024,-65.4652099609375,10.076250076293945
232,-1.05,0.35,28.291415530395508,-64.61527252197266,12.903929710388184
233,-1.05,0.4,31.078645262145997,-63.724609375,15.633329391479492
234,-1.05,0.45,34.42927604064941,-62.79887390136719,18.262866973876953
235,-1.05,0.5,37.98132684326172,-61.84349822998047,20.79163360595703
236,-1.05,0.55,42.120626782226566,-60.864017486572266,23.219600677490234
237,-1.05,0.6,47.149623080444336,-59.864898681640625,25.54745101928711
238,-1.05,0.65,52.764055123901365,-58.851043701171875,27.776275634765625
239,-1.05,0.7,59.00655729675293,-57.826663970947266,29.907934188842773
240,-1.05,0.75,65.10394014587402,-56.79579162597656,31.94451332092285
241,-1.05,0.8,71.79581141052246,-55.76176452636719,33.8883056640625
242,-1.05,0.85,78.86348308105468,-54.72802734375,35.7424201965332
243,-1.05,0.9,86.54354487304687,-53.697288513183594,37.50956726074219
244,-1.05,0.95,95.0331997253418,-52.672325134277344,39.19300842285156
245,-1.05,1.0,104.34428239746094,-51.65534210205078,40.795806884765625
246,-1.05,1.05,114.45727774047852,-50.648128509521484,42.32141876220703
247,-1.05,1.1,125.38859311523437,-49.65266418457031,43.77311706542969
248,-1.05,1.15,136.9065563659668,-48.67029571533203,45.154136657714844
249,-1.05,1.2,149.64186837768554,-47.70213317871094,46.467674255371094
250,-1.0,-1.25,79.43115900268555,-55.10498046875,-86.63011169433594
251,-1.0,-1.2,97.89258776855469,-56.168861389160156,-84.499755859375
252,-1.0,-1.15,119.80915556640625,-57.22624206542969,-82.26749420166016
253,-1.0,-1.1,145.2850859741211,-58.27256774902344,-79.93115234375
254,-1.0,-1.05,173.93138649902343,-59.30331039428711,-77.48904418945312
255,-1.0,-1.0,204.1032384765625,-60.31318664550781,-74.94026184082031
256,-1.0,-0.95,230.73930571289063,-61.29689025878906,-72.28446960449219
257,-1.0,-0.9,251.96968010253906,-62.24875259399414,-69.52206420898438
258,-1.0,-0.85,270.94781215820313,-63.162757873535156,-66.65480041503906
259,-1.0,-0.8,285.6832077392578,-64.0326919555664,-63.6850471496582
260,-1.0,-0.75,292.6131060058594,-64.85214233398438,-60.61614990234375
261,-1.0,-0.7,293.38047111816405,-65.6152572631836,-57.45307159423828
262,-1.0,-0.65,287.977592578125,-66.31560516357422,-54.20155334472656
263,-1.0,-0.6,276.16820080566407,-66.94737243652344,-50.86856460571289
264,-1.0,-0.55,262.0128999511719,-67.50466918945312,-47.46238708496094
265,-1.0,-0.5,221.7721415283203,-67.98307037353516,-43.992149353027344
266,-1.0,-0.45,182.3569373413086,-68.37757873535156,-40.46797180175781
267,-1.0,-0.4,145.2174517211914,-68.68453979492188,-36.901100158691406
268,-1.0,-0.35,113.35949283447266,-68.90104675292969,-33.30322265625
269,-1.0,-0.3,87.80297022094726,-69.0251693725586,-29.686595916748047
270,-1.0,-0.25,68.60770613403321,-69.0557632446289,-26.063663482666016
271,-1.0,-0.2,53.396545733642576,-68.99237060546875,-22.447187423706055
272,-1.0,-0.15,41.29169223022461,-68.83624267578125,-18.849647521972656
273,-1.0,-0.1,32.093365908813475,-68.58926391601562,-15.283221244812012
274,-1.0,-0.05,24.576432752990723,-68.25379943847656,-11.759639739990234
275,-1.0,0.0,19.164274113464355,-67.8335952758789,-8.289773941040039
276,-1.0,0.05,16.489589433288575,-67.3327407836914,-4.883707523345947
277,-1.0,0.1,17.034181191253662,-66.75650024414062,-1.5505430698394775
278,-1.0,0.15,18.782331571960448,-66.10981750488281,1.7016818523406982
279,-1.0,0.2,20.427333157348635,-65.39857482910156,4.866046905517578
280,-1.0,0.25,22.071379545593263,-64.62866973876953,7.936844348907471
281,-1.0,0.3,23.734435234069824,-63.80674362182617,10.90951919555664
282,-1.0,0.35,25.977645965576173,-62.93825149536133,13.780363082885742
283,-1.0,0.4,29.19711749267578,-62.02983474731445,16.547176361083984
284,-1.0,0.45,32.78865009918213,-61.08708572387695,19.208404541015625
285,-1.0,0.5,36.765205030822756,-60.115821838378906,21.76335906982422
286,-1.0,0.55,41.54573440856934,-59.12146759033203,24.212482452392578
287,-1.0,0.6,47.0214468536377,-58.10914611816406,26.55654525756836
288,-1.0,0.65,53.049610678100585,-57.08349609375,28.797130584716797
289,-1.0,0.7,58.96978981628418,-56.04902648925781,30.93647003173828
290,-1.0,0.75,65.52370291748046,-55.00947189331055,32.976768493652344
291,-1.0,0.8,72.5559665588379,-53.96861267089844,34.92115783691406
292,-1.0,0.85,80.39629985961913,-52.929771423339844,36.772666931152344
293,-1.0,0.9,89.06786572875977,-51.895599365234375,38.534568786621094
294,-1.0,0.95,98.61705388793945,-50.868797302246094,40.210350036621094
295,-1.0,1.0,109.04002824096679,-49.851417541503906,41.80350112915039
296,-1.0,1.05,120.02818203125,-48.84559631347656,43.31761169433594
297,-1.0,1.1,132.0254912414551,-47.852657318115234,44.756195068359375
298,-1.0,1.15,145.18326479492188,-46.87427520751953,46.122982025146484
299,-1.0,1.2,159.61219727172852,-45.911346435546875,47.42123794555664
300,-0.95,-1.25,63.14295354614258,-53.20050811767578,-87.708251953125
301,-0.95,-1.2,80.06970245361327,-54.271881103515625,-85.57432556152344
302,-0.95,-1.15,99.99953922119141,-55.3383674621582,-83.33418273925781
303,-0.95,-1.1,123.3134857421875,-56.39570617675781,-80.98524475097656
304,-0.95,-1.05,150.47156536865234,-57.43923568725586,-78.52583312988281
305,-0.95,-1.0,181.12995753173828,-58.46345138549805,-75.95436096191406
306,-0.95,-0.95,212.7501157470703,-59.46296691894531,-73.27002716064453
307,-0.95,-0.9,239.03318515625,-60.431705474853516,-70.4730453491211
308,-0.95,-0.85,258.01431550292966,-61.36351013183594,-67.5650634765625
309,-0.95,-0.8,274.85805402832034,-62.25189208984375,-64.54792785644531
310,-0.95,-0.75,283.1170107421875,-63.090240478515625,-61.425392150878906
311,-0.95,-0.7,284.65652158203125,-63.87188720703125,-58.20215606689453
312,-0.95,-0.65,279.5684732666016,-64.59046936035156,-54.884124755859375
313,-0.95,-0.6,267.69139584960936,-65.23939514160156,-51.4787483215332
314,-0.95,-0.55,248.96364182128906,-65.81268310546875,-47.99462890625
315,-0.95,-0.5,207.012833984375,-66.30516815185547,-44.441436767578125
316,-0.95,-0.45,165.79899064941407,-66.71179962158203,-40.830116271972656
317,-0.95,-0.4,128.29280949707032,-67.02853393554688,-37.172576904296875
318,-0.95,-0.35,96.93016828002929,-67.25218200683594,-33.481319427490234
319,-0.95,-0.3,73.16615413208008,-67.38050842285156,-29.769742965698242
320,-0.95,-0.25,55.21011577758789,-67.4124526977539,-26.0513916015625
321,-0.95,-0.2,40.98301602783203,-67.34767150878906,-22.339799880981445
322,-0.95,-0.15,30.863906439208986,-67.187255859375,-18.64865493774414
323,-0.95,-0.1,22.463949717712403,-66.93299865722656,-14.991039276123047
324,-0.95,-0.05,16.099167576599122,-66.58821105957031,-11.379497528076172
325,-0.95,0.0,12.657359793090821,-66.15608215332031,-7.82585334777832
326,-0.95,0.05,12.825392263031006,-65.64181518554688,-4.340768337249756
327,-0.95,0.1,14.190767770385742,-65.05015563964844,-0.9340066909790039
328,-0.95,0.15,16.165347770690918,-64.38724517822266,2.3860621452331543
329,-0.95,0.2,18.09765058441162,-63.65916442871094,5.612158298492432
330,-0.95,0.25,19.697611323547363,-62.87220764160156,8.738435745239258
331,-0.95,0.3,21.464484797668458,-62.032962799072266,11.76014232635498
332,-0.95,0.35,24.319553282165526,-61.14790725708008,14.673839569091797
333,-0.95,0.4,27.85883950653076,-60.223228454589844,17.47722816467285
334,-0.95,0.45,31.63158207550049,-59.265380859375,20.16904067993164
335,-0.95,0.5,36.1679166015625,-58.2803840637207,22.749095916748047
336,-0.95,0.55,41.40272991027832,-57.27362823486328,25.217844009399414
337,-0.95,0.6,47.225760314941404,-56.25035858154297,27.57664680480957
338,-0.95,0.65,52.73882164916992,-55.21552276611328,29.82734489440918
339,-0.95,0.7,59.148179202270505,-54.17351531982422,31.972591400146484
340,-0.95,0.75,66.22491096496582,-53.12823486328125,34.01515579223633
341,-0.95,0.8,74.21385427246094,-52.083404541015625,35.95834732055664
342,-0.95,0.85,82.96598725280762,-51.0422477722168,37.80559539794922
343,-0.95,0.9,92.6690953125,-50.00751495361328,39.560638427734375
344,-0.95,0.95,103.14931305541992,-48.981658935546875,41.22705078125
345,-0.95,1.0,114.39448721923829,-47.96692657470703,42.809146881103516
346,-0.95,1.05,126.75591983032227,-46.96516418457031,44.310325622558594
347,-0.95,1.1,140.41559379272462,-45.97764205932617,45.73454284667969
348,-0.95,1.15,155.38412389526368,-45.00579833984375,47.08570861816406
349,-0.95,1.2,171.7952072265625,-44.05082321166992,48.36744689941406
350,-0.9,-1.25,47.981884756469725,-51.19385528564453,-88.79138946533203
351,-0.9,-1.2,61.993530010986326,-52.269439697265625,-86.65567016601562
352,-0.9,-1.15,79.99033934936523,-53.342247009277344,-84.40948486328125
353,-0.9,-1.1,101.55403890380859,-54.407630920410156,-82.05033111572266
354,-0.9,-1.05,127.14381824951172,-55.46094512939453,-79.57525634765625
355,-0.9,-1.0,156.4974344482422,-56.49693298339844,-76.98262023925781
356,-0.9,-0.95,189.75473327636718,-57.50953674316406,-74.27095031738281
357,-0.9,-0.9,221.10548295898437,-58.49304962158203,-71.44091796875
358,-0.9,-0.85,243.50052119140625,-59.440528869628906,-68.4927978515625
359,-0.9,-0.8,261.7776334716797,-60.34559631347656,-65.42912292480469
360,-0.9,-0.75,272.3228141113281,-61.200958251953125,-62.25299835205078
361,-0.9,-0.7,274.88014626464843,-61.99986267089844,-58.969451904296875
362,-0.9,-0.65,270.2659795654297,-62.73524856567383,-55.584434509277344
363,-0.9,-0.6,258.20083400878906,-63.40022659301758,-52.1054801940918
364,-0.9,-0.55,234.4685421875,-63.98876953125,-48.5420036315918
365,-0.9,-0.5,190.80993741455077,-64.49491882324219,-44.90403747558594
366,-0.9,-0.45,148.98726009521485,-64.91303253173828,-41.203285217285156
367,-0.9,-0.4,111.12620733642578,-65.2391357421875,-37.452579498291016
368,-0.9,-0.35,81.50094047241211,-65.46974182128906,-33.665489196777344
369,-0.9,-0.3,59.304789935302736,-65.60246276855469,-29.856189727783203
370,-0.9,-0.25,42.41077332458496,-65.63581848144531,-26.039459228515625
371,-0.9,-0.2,30.26079732055664,-65.56988525390625,-22.230010986328125
372,-0.9,-0.15,20.93710440826416,-65.40534973144531,-18.442502975463867
373,-0.9,-0.1,13.810797932434083,-65.14453887939453,-14.691123008728027
374,-0.9,-0.05,9.671502656555175,-64.79058837890625,-10.989410400390625
375,-0.9,0.0,9.431478183746338,-64.34749603271484,-7.349968433380127
376,-0.9,0.05,10.426729104614259,-63.820518493652344,-3.7843074798583984
377,-0.9,0.1,11.981931604766846,-63.2149658203125,-0.30265235900878906
378,-0.9,0.15,14.116809177398682,-62.537147521972656,3.086073160171509
379,-0.9,0.2,16.126260487365723,-61.7935676574707,6.374270439147949
380,-0.9,0.25,17.584058070373533,-60.991050720214844,9.555933952331543
381,-0.9,0.3,20.004135734558105,-60.13642883300781,12.626472473144531
382,-0.9,0.35,23.312723260498046,-59.23667907714844,15.582265853881836
383,-0.9,0.4,26.855291633605958,-58.29826354980469,18.421274185180664
384,-0.9,0.45,31.112822944641113,-57.3277702331543,21.14263916015625
385,-0.9,0.5,36.0055032623291,-56.331607818603516,23.746273040771484
386,-0.9,0.55,41.61052398986816,-55.31507873535156,26.23316192626953
387,-0.9,0.6,46.67761625061035,-54.28379821777344,28.605085372924805
388,-0.9,0.65,52.89248139343262,-53.24269485473633,30.864242553710938
389,-0.9,0.7,59.89629702758789,-52.1962890625,33.0136604309082
390,-0.9,0.75,67.98249786987304,-51.1483039855957,35.05657196044922
391,-0.9,0.8,76.83247905273437,-50.10264587402344,36.99683380126953
392,-0.9,0.85,86.58008564453125,-49.062381744384766,38.83820343017578
393,-0.9,0.9,96.99867581176758,-48.03030776977539,40.584686279296875
394,-0.9,0.95,108.48625688476562,-47.00872802734375,42.24043655395508
395,-0.9,1.0,121.20937552490234,-45.99955749511719,43.80951690673828
396,-0.9,1.05,135.33226654052734,-45.00490188598633,45.29656219482422
397,-0.9,1.1,150.80682611694337,-44.025970458984375,46.70522689819336
398,-0.9,1.15,167.79704979248046,-43.06405258178711,48.039737701416016
399,-0.9,1.2,186.43046767578124,-42.119842529296875,49.303688049316406
400,-0.85,-1.25,36.69558087463379,-49.081520080566406,-89.87602233886719
401,-0.85,-1.2,47.44939376220703,-50.157718658447266,-87.74041748046875
402,-0.85,-1.15,61.54228318481445,-51.23283386230469,-85.49044799804688
403,-0.85,-1.1,79.21541685180664,-52.302913665771484,-83.12252807617188
404,-0.85,-1.05,102.09208563232421,-53.36285400390625,-80.63384246826172
405,-0.85,-1.0,130.27917767333983,-54.40724182128906,-78.02163696289062
406,-0.85,-0.95,163.3059700439453,-55.430091857910156,-75.28495788574219
407,-0.85,-0.9,197.2310899658203,-56.42521667480469,-72.42271423339844
408,-0.85,-0.85,226.8485905761719,-57.38599395751953,-69.43596649169922
409,-0.85,-0.8,246.58563862304686,-58.305110931396484,-66.32628631591797
410,-0.85,-0.75,259.3721715820312,-59.17552947998047,-63.097206115722656
411,-0.85,-0.7,262.6954272949219,-59.989723205566406,-59.75328826904297
412,-0.85,-0.65,258.1660905273437,-60.74024200439453,-56.30083084106445
413,-0.85,-0.6,245.61562731933594,-61.420284271240234,-52.74774932861328
414,-0.85,-0.55,217.56173388671874,-62.02276611328125,-49.103614807128906
415,-0.85,-0.5,173.2296275390625,-62.541378021240234,-45.37925338745117
416,-0.85,-0.45,130.31151643066406,-62.97058868408203,-41.587303161621094
417,-0.85,-0.4,93.98653696289063,-63.30583953857422,-37.74110412597656
418,-0.85,-0.35,66.64072974853515,-63.54310607910156,-33.85558319091797
419,-0.85,-0.3,45.9805088684082,-63.680152893066406,-29.94599151611328
420,-0.85,-0.25,31.085662490844726,-63.71500778198242,-26.028108596801758
421,-0.85,-0.2,20.253392878723144,-63.64776611328125,-22.118114471435547
422,-0.85,-0.15,12.158511196899415,-63.479736328125,-18.231651306152344
423,-0.85,-0.1,7.744671802520752,-63.213008880615234,-14.384147644042969
424,-0.85,-0.05,7.0692551086425786,-62.85084533691406,-10.590147018432617
425,-0.85,0.0,7.580855247497559,-62.39788055419922,-6.863152503967285
426,-0.85,0.05,8.71549859008789,-61.859283447265625,-3.2154717445373535
427,-0.85,0.1,10.383901744842529,-61.24108123779297,0.34200263023376465
428,-0.85,0.15,12.548057690429687,-60.54986572265625,3.7999680042266846
429,-0.85,0.2,14.343828259277343,-59.792808532714844,7.150555610656738
430,-0.85,0.25,16.33489203643799,-58.976837158203125,10.387476921081543
431,-0.85,0.3,19.23330715866089,-58.109249114990234,13.506139755249023
432,-0.85,0.35,22.56159316101074,-57.19724655151367,16.503219604492188
433,-0.85,0.4,26.475133015441894,-56.248050689697266,19.376867294311523
434,-0.85,0.45,30.991623873901368,-55.267845153808594,22.126338958740234
435,-0.85,0.5,36.20368997497559,-54.26338195800781,24.75201988220215
436,-0.85,0.55,40.85701016235352,-53.24060821533203,27.25541114807129
437,-0.85,0.6,46.8469845123291,-52.204689025878906,29.638599395751953
438,-0.85,0.65,53.68039609375,-51.16067123413086,31.90439224243164
439,-0.85,0.7,61.81449396972656,-50.113189697265625,34.05620574951172
440,-0.85,0.75,70.77333425292969,-49.06618881225586,36.097816467285156
441,-0.85,0.8,80.30398433837891,-48.02318572998047,38.0331916809082
442,-0.85,0.85,90.77860274658204,-46.98736572265625,39.86690139770508
443,-0.85,0.9,102.53557346191407,-45.96146774291992,41.603370666503906
444,-0.85,0.95,115.56450080566407,-44.94750213623047,43.246803283691406
445,-0.85,1.0,130.07549525146484,-43.94770812988281,44.80189514160156
446,-0.85,1.05,146.03706677856445,-42.96354675292969,46.273136138916016
447,-0.85,1.1,163.60265258789062,-41.99639892578125,47.664920806884766
448,-0.85,1.15,182.98455157470704,-41.04730224609375,48.98150634765625
449,-0.85,1.2,203.38670450439454,-40.11719512939453,50.2270622253418
450,-0.8,-1.25,29.07266478729248,-46.85972213745117,-90.95814514160156
451,-0.8,-1.2,36.492630908203125,-47.93232727050781,-88.82473754882812
452,-0.8,-1.15,47.16884109191894,-49.00611877441406,-86.57319641113281
453,-0.8,-1.1,61.175236688232424,-50.07672119140625,-84.19874572753906
454,-0.8,-1.05,79.23840564575195,-51.13920211791992,-81.69819641113281
455,-0.8,-1.0,102.47285180664062,-52.188232421875,-79.06874084472656
456,-0.8,-0.95,130.77127349853515,-53.21775817871094,-76.30821228027344
457,-0.8,-0.9,163.75827985839842,-54.221309661865234,-73.41558837890625
458,-0.8,-0.85,199.28946168212892,-55.191925048828125,-70.39157104492188
459,-0.8,-0.8,225.89824638671874,-56.122314453125,-67.23722839355469
460,-0.8,-0.75,241.16496049804687,-57.00494384765625,-63.955692291259766
461,-0.8,-0.7,246.3240524658203,-57.832183837890625,-60.551727294921875
462,-0.8,-0.65,242.66483979492187,-58.59600067138672,-57.031829833984375
463,-0.8,-0.6,230.496165234375,-59.28895568847656,-53.40407180786133
464,-0.8,-0.55,198.60495075683593,-59.90386962890625,-49.67837142944336
465,-0.8,-0.5,153.23257127685548,-60.434051513671875,-45.866336822509766
466,-0.8,-0.45,111.28863294677734,-60.873287200927734,-41.98130416870117
467,-0.8,-0.4,77.49127750854493,-61.21695327758789,-38.0378532409668
468,-0.8,-0.35,52.250710589599606,-61.460472106933594,-34.051490783691406
469,-0.8,-0.3,33.69437735900879,-61.601234436035156,-30.039112091064453
470,-0.8,-0.25,21.17591520233154,-61.63795852661133,-26.01770782470703
471,-0.8,-0.2,11.704472775268554,-61.57020950317383,-22.004566192626953
472,-0.8,-0.15,6.73044792175293,-61.399139404296875,-18.016799926757812
473,-0.8,-0.1,5.749639348220825,-61.12709045410156,-14.071039199829102
474,-0.8,-0.05,5.810430871200562,-60.7578125,-10.18283462524414
475,-0.8,0.0,6.440023973464966,-60.29618835449219,-6.366767883300781
476,-0.8,0.05,7.578844466781616,-59.74757385253906,-2.6359009742736816
477,-0.8,0.1,9.207531492614747,-59.11862564086914,0.9982208013534546
478,-0.8,0.15,11.364768844604493,-58.4163703918457,4.525753498077393
479,-0.8,0.2,13.298440901947021,-57.648033142089844,7.938591957092285
480,-0.8,0.25,15.827457579040527,-56.8211784362793,11.230419158935547
481,-0.8,0.3,18.901147187805176,-55.94353485107422,14.396482467651367
482,-0.8,0.35,22.359165548706056,-55.022640228271484,17.433795928955078
483,-0.8,0.4,26.45516929626465,-54.06544494628906,20.34062385559082
484,-0.8,0.45,31.085917025756835,-53.07932662963867,23.116737365722656
485,-0.8,0.5,35.45362216033936,-52.070274353027344,25.76284408569336
486,-0.8,0.55,40.97798994140625,-51.04474639892578,28.281007766723633
487,-0.8,0.6,47.63939645080566,-50.00807189941406,30.673643112182617
488,-0.8,0.65,55.734616622924804,-48.96533966064453,32.944252014160156
489,-0.8,0.7,64.60215485839844,-47.92084503173828,35.09661102294922
490,-0.8,0.75,74.0015674621582,-46.878662109375,37.13496398925781
491,-0.8,0.8,84.60674450073242,-45.84241485595703,39.0639762878418
492,-0.8,0.85,96.52552660522461,-44.814971923828125,40.88835906982422
493,-0.8,0.9,109.79621577148437,-43.799072265625,42.61298370361328
494,-0.8,0.95,124.60317365112304,-42.79670715332031,44.24260711669922
495,-0.8,1.0,141.12096701660155,-41.80976104736328,45.782470703125
496,-0.8,1.05,158.93149830322267,-40.839759826660156,47.23674774169922
497,-0.8,1.1,178.05385672607423,-39.887969970703125,48.610679626464844
498,-0.8,1.15,198.9340234375,-38.9553337097168,49.908287048339844
499,-0.8,1.2,221.60087747802734,-38.042335510253906,51.134151458740234
500,-0.75,-1.25,23.999443576049806,-44.52552032470703,-92.03337097167969
501,-0.75,-1.2,29.30941569519043,-45.58998107910156,-89.90446472167969
502,-0.75,-1.15,36.322892666625975,-46.65773010253906,-87.65303039550781
503,-0.75,-1.1,46.77159558410644,-47.724342346191406,-85.2741928100586
504,-0.75,-1.05,60.961036431884764,-48.785064697265625,-82.76419067382812
505,-0.75,-1.0,79.3209100036621,-49.834312438964844,-80.11941528320312
506,-0.75,-0.95,102.75419967041016,-50.866233825683594,-77.33717346191406
507,-0.75,-0.9,131.18912529296875,-51.87410354614258,-74.4161376953125
508,-0.75,-0.85,163.4445205078125,-52.850868225097656,-71.35623168945312
509,-0.75,-0.8,201.7463935546875,-53.788963317871094,-68.15830993652344
510,-0.75,-0.75,219.45667563476562,-54.680694580078125,-64.82551574707031
511,-0.75,-0.7,226.41372524414064,-55.51765441894531,-61.362274169921875
512,-0.75,-0.65,224.06388129882814,-56.29212188720703,-57.77510452270508
513,-0.75,-0.6,212.45728415527344,-56.99589920043945,-54.07245635986328
514,-0.75,-0.55,176.58042895507813,-57.62134552001953,-50.26466369628906
515,-0.75,-0.5,131.81400134277345,-58.161163330078125,-46.36395263671875
516,-0.75,-0.45,92.0637845703125,-58.60930633544922,-42.38450622558594
517,-0.75,-0.4,61.367483380126956,-58.96031188964844,-38.341835021972656
518,-0.75,-0.35,38.31254329833985,-59.20965576171875,-34.25286102294922
519,-0.75,-0.3,23.03578417816162,-59.35430908203125,-30.13558578491211
520,-0.75,-0.25,12.077990239715577,-59.39275360107422,-26.008380889892578
521,-0.75,-0.2,6.246930897903442,-59.32463836669922,-21.88998031616211
522,-0.75,-0.15,5.042672669029236,-59.151214599609375,-17.798866271972656
523,-0.75,-0.1,4.777423092842102,-58.87518310546875,-13.752883911132812
524,-0.75,-0.05,5.093317362594605,-58.5001220703125,-9.768906593322754
525,-0.75,0.0,5.727014992523193,-58.03160095214844,-5.862457275390625
526,-0.75,0.05,6.799317046737671,-57.47509002685547,-2.0475587844848633
527,-0.75,0.1,8.499221675872803,-56.837825775146484,1.66367769241333
528,-0.75,0.15,10.701477047729492,-56.12694549560547,5.26084041595459
529,-0.75,0.2,13.06887473526001,-55.35032653808594,8.735672950744629
530,-0.75,0.25,15.807459162139892,-54.51592254638672,12.081659317016602
531,-0.75,0.3,18.777748970031737,-53.63166046142578,15.294187545776367
532,-0.75,0.35,22.379752627563477,-52.70539093017578,18.370407104492188
533,-0.75,0.4,26.42835353240967,-51.74442672729492,21.308931350708008
534,-0.75,0.45,30.524381198120118,-50.75611877441406,24.11003875732422
535,-0.75,0.5,35.50813024291992,-49.746917724609375,26.774818420410156
536,-0.75,0.55,41.805309231567385,-48.72309112548828,29.305740356445312
537,-0.75,0.6,49.680504275512696,-47.689842224121094,31.705928802490234
538,-0.75,0.65,58.338702548217775,-46.652503967285156,33.97935485839844
539,-0.75,0.7,67.81981596984863,-45.615562438964844,36.130489349365234
540,-0.75,0.75,78.45621858520508,-44.582950592041016,38.16386413574219
541,-0.75,0.8,90.42158485107421,-43.55755615234375,40.084712982177734
