,alpha,beta,loss,x,y
26,-1.5,0.06,272.01183884277344,-92.52529907226562,0.718293309211731
27,-1.5,0.12,219.1036959350586,-92.25989532470703,4.338351726531982
28,-1.5,0.18,173.7949676513672,-91.89739990234375,7.919472694396973
29,-1.5,0.24,138.52693884277343,-91.44122314453125,11.450923919677734
30,-1.5,0.3,114.15855534667969,-90.89580535888672,14.922504425048828
31,-1.5,0.36,97.83835869140626,-90.26603698730469,18.325157165527344
32,-1.5,0.42,85.5349774597168,-89.55780029296875,21.65072250366211
33,-1.5,0.48,78.05163449096679,-88.77677917480469,24.892162322998047
34,-1.5,0.5399999999999999,78.37026556396485,-87.9294662475586,28.043519973754883
35,-1.5,0.6,86.80942543945312,-87.02214050292969,31.09990692138672
36,-1.5,0.6599999999999999,100.11520155029297,-86.06149291992188,34.057518005371094
37,-1.5,0.72,114.07889010620117,-85.05419921875,36.91357421875
38,-1.5,0.7799999999999999,128.3499934326172,-84.00616455078125,39.666236877441406
39,-1.5,0.84,149.92976486816406,-82.92420959472656,42.314483642578125
40,-1.5,0.8999999999999999,180.92789588623046,-81.81358337402344,44.858306884765625
41,-1.5,0.96,217.41752999267578,-80.68038940429688,47.29821014404297
42,-1.5,1.02,250.69650405273438,-79.52955627441406,49.635284423828125
43,-1.5,1.0799999999999998,278.8783719726562,-78.36614227294922,51.871360778808594
44,-1.5,1.14,303.77559494628906,-77.1944580078125,54.00840759277344
45,-1.5,1.2,326.4109364501953,-76.0186767578125,56.04931640625
46,-1.5,1.26,343.28573889160157,-74.84262084960938,57.996429443359375
47,-1.5,1.3199999999999998,352.9061900634766,-73.66940307617188,59.85285949707031
48,-1.5,1.38,361.363133984375,-72.50196838378906,61.622039794921875
49,-1.5,1.44,368.7099093261719,-71.34334564208984,63.3072509765625
50,-1.44,-1.5,3660.0772888671877,-71.0097885131836,-76.70054626464844
51,-1.44,-1.44,3486.6815154296874,-72.18778991699219,-74.92196655273438
52,-1.44,-1.38,3305.79675546875,-73.37429809570312,-73.05082702636719
53,-1.44,-1.3199999999999998,3117.7172140625,-74.56597137451172,-71.08338928222656
54,-1.44,-1.26,2922.8962224609377,-75.75981140136719,-69.01598358154297
55,-1.44,-1.2,2722.3252916015626,-76.95143127441406,-66.84554290771484
56,-1.44,-1.14,2517.982015625,-78.13734436035156,-64.56908416748047
57,-1.44,-1.0799999999999998,2309.444751171875,-79.311767578125,-62.184043884277344
58,-1.44,-1.02,2101.6470564453125,-80.4701919555664,-59.68839645385742
59,-1.44,-0.96,1915.3115728515625,-81.60662841796875,-57.08116149902344
60,-1.44,-0.8999999999999999,1763.3254670898436,-82.71478271484375,-54.361202239990234
61,-1.44,-0.84,1631.1927307617188,-83.78883361816406,-51.528968811035156
62,-1.44,-0.7799999999999999,1502.5751190429687,-84.82167053222656,-48.585655212402344
63,-1.44,-0.72,1363.9665536132813,-85.80595397949219,-45.53339385986328
64,-1.44,-0.6599999999999999,1210.8808923339843,-86.73500061035156,-42.375587463378906
65,-1.44,-0.6,1056.341178466797,-87.6014633178711,-39.11664581298828
66,-1.44,-0.5399999999999999,916.5406516601563,-88.39803314208984,-35.76242446899414
67,-1.44,-0.48,805.3846004394532,-89.1180191040039,-32.32001495361328
68,-1.44,-0.42,728.078348046875,-89.75504302978516,-28.797508239746094
69,-1.44,-0.36,666.6385208496093,-90.3028564453125,-25.204580307006836
70,-1.44,-0.3,607.6286450439453,-90.75639343261719,-21.55160140991211
71,-1.44,-0.24,549.2200456787109,-91.1109619140625,-17.85007095336914
72,-1.44,-0.18,492.7463401855469,-91.36318969726562,-14.112411499023438
73,-1.44,-0.12,432.35797028808594,-91.51031494140625,-10.351463317871094
74,-1.44,-0.06,371.2787162109375,-91.55062866210938,-6.5804667472839355
75,-1.44,0.0,309.8717866699219,-91.48446655273438,-2.812894105911255
76,-1.44,0.06,251.57762954101563,-91.31214904785156,0.937910795211792
77,-1.44,0.12,199.86937229003905,-91.0355224609375,4.658970832824707
78,-1.44,0.18,157.3660942138672,-90.65806579589844,8.337769508361816
79,-1.44,0.24,125.53730498046875,-90.18297576904297,11.962623596191406
80,-1.44,0.3,104.08242552490235,-89.61575317382812,15.522733688354492
81,-1.44,0.36,89.37723804321288,-88.9613037109375,19.008255004882812
82,-1.44,0.42,78.36215856323243,-88.22599792480469,22.4106388092041
83,-1.44,0.48,72.11916740112305,-87.41653442382812,25.722393035888672
84,-1.44,0.5399999999999999,73.44798010864258,-86.53933715820312,28.937410354614258
85,-1.44,0.6,82.22152958374024,-85.60159301757812,32.05065155029297
86,-1.44,0.6599999999999999,94.69994874877929,-84.61042785644531,35.05824279785156
87,-1.44,0.72,108.62292143554687,-83.5727767944336,37.95765686035156
88,-1.44,0.7799999999999999,125.97790897216797,-82.49517822265625,40.74713134765625
89,-1.44,0.84,153.24211236572265,-81.38438415527344,43.42610168457031
90,-1.44,0.8999999999999999,188.00899733886718,-80.24659729003906,45.99468231201172
91,-1.44,0.96,225.05849311523437,-79.08746337890625,48.45374298095703
92,-1.44,1.02,256.17968134765624,-77.9124755859375,50.804847717285156
93,-1.44,1.0799999999999998,283.32566638183596,-76.72681427001953,53.050148010253906
94,-1.44,1.14,307.6818789306641,-75.53523254394531,55.19234848022461
95,-1.44,1.2,328.6336259765625,-74.34130096435547,57.23407745361328
96,-1.44,1.26,339.7263108154297,-73.14933776855469,59.17893600463867
97,-1.44,1.3199999999999998,348.3612497558594,-71.96220397949219,61.029762268066406
98,-1.44,1.38,356.4796898681641,-70.78327941894531,62.79075622558594
99,-1.44,1.44,362.78242685546877,-69.61476135253906,64.46514129638672
100,-1.38,-1.5,3713.8721775390627,-69.19998168945312,-77.88105010986328
101,-1.38,-1.44,3543.3063142578126,-70.38694763183594,-76.1133804321289
102,-1.38,-1.38,3364.4278166015624,-71.58458709716797,-74.25035095214844
103,-1.38,-1.3199999999999998,3177.9597537109375,-72.78980255126953,-72.28794860839844
104,-1.38,-1.26,2984.46765390625,-73.9992446899414,-70.22184753417969
105,-1.38,-1.2,2784.50153671875,-75.20921325683594,-68.04846954345703
106,-1.38,-1.14,2579.8766857421874,-76.41519165039062,-65.76459503173828
107,-1.38,-1.0799999999999998,2369.2441916015623,-77.61231994628906,-63.367088317871094
108,-1.38,-1.02,2152.3324642578127,-78.79507446289062,-60.85350799560547
109,-1.38,-0.96,1937.6999625976562,-79.95805358886719,-58.22202682495117
110,-1.38,-0.8999999999999999,1748.6576797851562,-81.09451293945312,-55.471702575683594
111,-1.38,-0.84,1594.128049609375,-82.19779205322266,-52.60210418701172
112,-1.38,-0.7799999999999999,1460.3848438476562,-83.2606430053711,-49.614356994628906
113,-1.38,-0.72,1324.7823045898438,-84.27583312988281,-46.51032257080078
114,-1.38,-0.6599999999999999,1174.4446178222656,-85.23544311523438,-43.29316711425781
115,-1.38,-0.6,1021.77223828125,-86.132080078125,-39.96751403808594
116,-1.38,-0.5399999999999999,884.3546955566406,-86.95783996582031,-36.53922653198242
117,-1.38,-0.48,779.1229495117187,-87.70530700683594,-33.015647888183594
118,-1.38,-0.42,707.7324993896484,-88.36749267578125,-29.405593872070312
119,-1.38,-0.36,648.6181097412109,-88.93756103515625,-25.718936920166016
120,-1.38,-0.3,590.41474296875,-89.4101791381836,-21.967113494873047
121,-1.38,-0.24,531.7039590332031,-89.77996826171875,-18.162561416625977
122,-1.38,-0.18,475.1726991699219,-90.04336547851562,-14.31852912902832
123,-1.38,-0.12,414.29637587890625,-90.19676208496094,-10.449084281921387
124,-1.38,-0.06,352.27066359863284,-90.23976135253906,-6.568663120269775
125,-1.38,0.0,289.20600766601564,-90.1708755493164,-2.6919145584106445
126,-1.38,0.06,230.6999966796875,-89.9915542602539,1.1666390895843506
127,-1.38,0.12,181.198476171875,-89.70370483398438,4.99284029006958
128,-1.38,0.18,142.48566750488283,-89.31065368652344,8.773141860961914
129,-1.38,0.24,114.36496419677735,-88.81642150878906,12.494900703430176
130,-1.38,0.3,95.39563021850586,-88.22686004638672,16.146451950073242
131,-1.38,0.36,82.09036228027344,-87.54754638671875,19.71733856201172
132,-1.38,0.42,72.34338432617187,-86.78506469726562,23.198408126831055
133,-1.38,0.48,67.44947904052735,-85.94671630859375,26.581890106201172
134,-1.38,0.5399999999999999,69.73624653320313,-85.03994750976562,29.861343383789062
135,-1.38,0.6,78.32420255126954,-84.07200622558594,33.03175354003906
136,-1.38,0.6599999999999999,89.9633294189453,-83.05058288574219,36.089195251464844
137,-1.38,0.72,104.71076931152344,-81.98308563232422,39.03148651123047
138,-1.38,0.7799999999999999,126.6280771850586,-80.87663269042969,41.85682678222656
139,-1.38,0.84,158.9813976196289,-79.73834228515625,44.56519317626953
140,-1.38,0.8999999999999999,197.11691962890626,-78.57427978515625,47.15687561035156
141,-1.38,0.96,231.5067192626953,-77.39094543457031,49.63337707519531
142,-1.38,1.02,261.1773890625,-76.19369506835938,51.99669647216797
143,-1.38,1.0799999999999998,287.36169638671873,-74.98789978027344,54.24916076660156
144,-1.38,1.14,310.92641884765624,-73.7779541015625,56.39414978027344
145,-1.38,1.2,325.51152673339845,-72.568359375,58.43490982055664
146,-1.38,1.26,334.50746484375,-71.36274719238281,60.37507629394531
147,-1.38,1.3199999999999998,343.18313989257814,-70.16416931152344,62.21820831298828
148,-1.38,1.38,350.0771704345703,-68.9759292602539,63.96873474121094
149,-1.38,1.44,355.40282841796875,-67.80030059814453,65.63046264648438
150,-1.3199999999999998,-1.5,3758.37459453125,-67.29804992675781,-79.06765747070312
151,-1.3199999999999998,-1.44,3592.25527734375,-68.4909896850586,-77.31343078613281
152,-1.3199999999999998,-1.38,3416.6906595703126,-69.6968002319336,-75.46089172363281
153,-1.3199999999999998,-1.3199999999999998,3232.5199248046874,-70.91262817382812,-73.50558471679688
154,-1.3199999999999998,-1.26,3040.539516796875,-72.13490295410156,-71.44326782226562
155,-1.3199999999999998,-1.2,2841.4414419921877,-73.36042785644531,-69.26953887939453
156,-1.3199999999999998,-1.14,2636.3691126953127,-74.58432006835938,-66.98053741455078
157,-1.3199999999999998,-1.0799999999999998,2424.0739984375,-75.80167388916016,-64.5728759765625
158,-1.3199999999999998,-1.02,2203.391492578125,-77.00709533691406,-62.04322814941406
159,-1.3199999999999998,-0.96,1978.442703125,-78.19469451904297,-59.38962173461914
160,-1.3199999999999998,-0.8999999999999999,1761.108858984375,-79.35743713378906,-56.61018371582031
161,-1.3199999999999998,-0.84,1572.4453315429687,-80.48888397216797,-53.70476531982422
162,-1.3199999999999998,-0.7799999999999999,1418.3924029296875,-81.58096313476562,-50.67335891723633
163,-1.3199999999999998,-0.72,1281.9720064453124,-82.62603759765625,-47.51771545410156
164,-1.3199999999999998,-0.6599999999999999,1135.6794130371093,-83.61607360839844,-44.241249084472656
165,-1.3199999999999998,-0.6,986.5146221191407,-84.54248046875,-40.848175048828125
166,-1.3199999999999998,-0.5399999999999999,852.5021900390625,-85.39726257324219,-37.34449005126953
167,-1.3199999999999998,-0.48,752.943491015625,-86.17243194580078,-33.737945556640625
168,-1.3199999999999998,-0.42,686.325342578125,-86.85987854003906,-30.037696838378906
169,-1.3199999999999998,-0.36,629.2755046630859,-87.4526596069336,-26.254425048828125
170,-1.3199999999999998,-0.3,571.7463805908203,-87.94476318359375,-22.40023422241211
171,-1.3199999999999998,-0.24,512.9517729003907,-88.33013916015625,-18.4885196685791
172,-1.3199999999999998,-0.18,456.03740803222655,-88.60475158691406,-14.533827781677246
173,-1.3199999999999998,-0.12,394.77246716308593,-88.76547241210938,-10.551314353942871
174,-1.3199999999999998,-0.06,331.5717768798828,-88.81011962890625,-6.556801795959473
175,-1.3199999999999998,0.0,267.30146666259765,-88.73905944824219,-2.566195011138916
176,-1.3199999999999998,0.06,210.30125310058594,-88.552490234375,1.4046012163162231
177,-1.3199999999999998,0.12,163.84186080322266,-88.25297546386719,5.3402204513549805
178,-1.3199999999999998,0.18,129.44187529296875,-87.8443603515625,9.225944519042969
179,-1.3199999999999998,0.24,104.76953237915039,-87.33096313476562,13.0480318069458
180,-1.3199999999999998,0.3,88.02766309814453,-86.71856689453125,16.793968200683594
181,-1.3199999999999998,0.36,75.80860701293945,-86.01422119140625,20.452613830566406
182,-1.3199999999999998,0.42,67.29645286865234,-85.22468566894531,24.0141544342041
183,-1.3199999999999998,0.48,63.86349493713379,-84.35781860351562,27.47055435180664
184,-1.3199999999999998,0.5399999999999999,66.89119934692383,-83.42138671875,30.815095901489258
185,-1.3199999999999998,0.6,74.88056608886718,-82.42388153076172,34.04279708862305
186,-1.3199999999999998,0.6599999999999999,86.09087198486328,-81.37300109863281,37.149810791015625
187,-1.3199999999999998,0.72,102.8683363647461,-80.2767333984375,40.133968353271484
188,-1.3199999999999998,0.7799999999999999,130.4366149536133,-79.1427001953125,42.994041442871094
189,-1.3199999999999998,0.84,167.0197059692383,-77.97843933105469,45.73019027709961
190,-1.3199999999999998,0.8999999999999999,204.45588732910156,-76.79002380371094,48.343231201171875
191,-1.3199999999999998,0.96,237.39183049316406,-75.58432006835938,50.83525085449219
192,-1.3199999999999998,1.02,265.6816281982422,-74.36705017089844,53.20841979980469
193,-1.3199999999999998,1.0799999999999998,291.18879853515625,-73.14320373535156,55.466087341308594
194,-1.3199999999999998,1.14,309.95562229003906,-71.91777038574219,57.61161804199219
195,-1.3199999999999998,1.2,320.11972639160155,-70.69502258300781,59.64892578125
196,-1.3199999999999998,1.26,328.77713188476565,-69.47830963134766,61.58208084106445
197,-1.3199999999999998,1.3199999999999998,336.2804180908203,-68.27137756347656,63.41558837890625
198,-1.3199999999999998,1.38,342.07082846679685,-67.07672119140625,65.1533203125
199,-1.3199999999999998,1.44,346.55582478027344,-65.89689636230469,66.80029296875
200,-1.26,-1.5,3789.4472677734375,-65.30038452148438,-80.25753021240234
201,-1.26,-1.44,3629.6960625,-66.49578857421875,-78.51860809326172
202,-1.26,-1.38,3459.32593125,-67.70630645751953,-76.67887878417969
203,-1.26,-1.3199999999999998,3279.0995931640623,-68.92942810058594,-74.73348999023438
204,-1.26,-1.26,3089.8773814453125,-70.1617431640625,-72.67735290527344
205,-1.26,-1.2,2892.198936328125,-71.39958190917969,-70.50582885742188
206,-1.26,-1.14,2686.666043359375,-72.63829040527344,-68.21421813964844
207,-1.26,-1.0799999999999998,2472.4763857421876,-73.87306213378906,-65.7987060546875
208,-1.26,-1.02,2249.4663810546876,-75.0985336303711,-63.25550079345703
209,-1.26,-0.96,2021.1270469726562,-76.30847930908203,-60.5817985534668
210,-1.26,-0.8999999999999999,1793.2495583984376,-77.49581909179688,-57.775367736816406
211,-1.26,-0.84,1576.42815,-78.65335083007812,-54.83518600463867
212,-1.26,-0.7799999999999999,1390.68427421875,-79.77305603027344,-51.761375427246094
213,-1.26,-0.72,1239.3942846191405,-80.84703826904297,-48.55510711669922
214,-1.26,-0.6599999999999999,1096.3161666992187,-81.86641693115234,-45.219329833984375
215,-1.26,-0.6,952.3527033203125,-82.8221435546875,-41.75822448730469
216,-1.26,-0.5399999999999999,822.4253280273438,-83.70550537109375,-38.17818832397461
217,-1.26,-0.48,727.2463598388672,-84.50794982910156,-34.4869270324707
218,-1.26,-0.42,663.8269818359375,-85.22071075439453,-30.694114685058594
219,-1.26,-0.36,608.4361239257812,-85.83639526367188,-26.8111572265625
220,-1.26,-0.3,551.3627278320313,-86.34786987304688,-22.851055145263672
221,-1.26,-0.24,492.5286206298828,-86.74901580810547,-18.828306198120117
222,-1.26,-0.18,435.2469322998047,-87.03522491455078,-14.758524894714355
223,-1.26,-0.12,373.5926783935547,-87.20311737060547,-10.658324241638184
224,-1.26,-0.06,309.0463102294922,-87.25019836425781,-6.544924736022949
225,-1.26,0.0,244.6410001586914,-87.17617797851562,-2.4357457160949707
226,-1.26,0.06,190.56145126953126,-86.98284149169922,1.6519166231155396
227,-1.26,0.12,148.49028084716798,-86.67190551757812,5.701261043548584
228,-1.26,0.18,118.21935615234375,-86.24736022949219,9.696264266967773
229,-1.26,0.24,96.40902232055664,-85.71455383300781,13.62211799621582
230,-1.26,0.3,81.6880442565918,-85.07966613769531,17.465341567993164
231,-1.26,0.36,70.35930631713867,-84.35022735595703,21.213882446289062
232,-1.26,0.42,63.08398034667969,-83.53397369384766,24.85763931274414
233,-1.26,0.48,61.1462541809082,-82.63897705078125,28.38797378540039
234,-1.26,0.5399999999999999,64.4359377532959,-81.67404174804688,31.79814338684082
235,-1.26,0.6,71.71760673828125,-80.647705078125,35.08287811279297
236,-1.26,0.6599999999999999,83.29861403808594,-79.568603515625,38.238731384277344
237,-1.26,0.72,104.01082308349609,-78.44525146484375,41.263694763183594
238,-1.26,0.7799999999999999,136.98968970947266,-77.28538513183594,44.157066345214844
239,-1.26,0.84,175.2335670776367,-76.09674072265625,46.919342041015625
240,-1.26,0.8999999999999999,211.23413627929688,-74.88648986816406,49.55183792114258
241,-1.26,0.96,242.37241057128907,-73.66094970703125,52.05699157714844
242,-1.26,1.02,269.862851171875,-72.42610168457031,54.437957763671875
243,-1.26,1.0799999999999998,292.9562844970703,-71.18724060058594,56.69824981689453
244,-1.26,1.14,304.57998076171873,-69.9492416381836,58.841922760009766
245,-1.26,1.2,313.2064610595703,-68.71630859375,60.87348175048828
246,-1.26,1.26,321.3396911376953,-67.49203491210938,62.79740905761719
247,-1.26,1.3199999999999998,327.5993064453125,-66.27967834472656,64.61843872070312
248,-1.26,1.38,332.64643901367185,-65.08211517333984,66.34172058105469
249,-1.26,1.44,337.6348939697266,-63.901329040527344,67.97158813476562
250,-1.2,-1.5,3801.62382265625,-63.203857421875,-81.44674682617188
251,-1.2,-1.44,3650.0784087890625,-64.39778900146484,-79.72572326660156
252,-1.2,-1.38,3487.371988671875,-65.60951232910156,-77.90129089355469
253,-1.2,-1.3199999999999998,3313.5367693359376,-66.83600616455078,-75.96804809570312
254,-1.2,-1.26,3129.098475390625,-68.07425689697266,-73.92066955566406
255,-1.2,-1.2,2934.32677890625,-69.32083129882812,-71.75399017333984
256,-1.2,-1.14,2729.0184548828124,-70.57087707519531,-69.46244812011719
257,-1.2,-1.0799999999999998,2513.5504216796876,-71.82002258300781,-67.04166412353516
258,-1.2,-1.02,2288.9047666015626,-73.06231689453125,-64.48738098144531
259,-1.2,-0.96,2059.32787265625,-74.29133605957031,-61.796043395996094
260,-1.2,-0.8999999999999999,1828.4061006835936,-75.50048828125,-58.96466064453125
261,-1.2,-0.84,1600.3911907226563,-76.68199920654297,-55.991912841796875
262,-1.2,-0.7799999999999999,1386.6527331054688,-77.82749938964844,-52.877010345458984
263,-1.2,-0.72,1208.5967793945313,-78.92833709716797,-49.62103271484375
264,-1.2,-0.6599999999999999,1059.9227383300781,-79.97547912597656,-46.22631072998047
265,-1.2,-0.6,921.6188791015625,-80.95929718017578,-42.697113037109375
266,-1.2,-0.5399999999999999,795.7585947021485,-81.87059020996094,-39.03977966308594
267,-1.2,-0.48,702.4877568603515,-82.69952392578125,-35.26225280761719
268,-1.2,-0.42,639.9069191650391,-83.4374771118164,-31.374752044677734
269,-1.2,-0.36,585.531236352539,-84.07546997070312,-27.389232635498047
270,-1.2,-0.3,529.2440270751953,-84.60652923583984,-23.319828033447266
271,-1.2,-0.24,470.06156765136717,-85.0234603881836,-19.18193817138672
272,-1.2,-0.18,412.6976014892578,-85.3213119506836,-14.992712020874023
273,-1.2,-0.12,350.5470234863281,-85.49626922607422,-10.770180702209473
274,-1.2,-0.06,284.83748999023436,-85.54593658447266,-6.53311824798584
275,-1.2,0.0,221.96897490234375,-85.4696044921875,-2.300581216812134
276,-1.2,0.06,172.28913065185546,-85.26890563964844,1.9085232019424438
277,-1.2,0.12,135.21913623046876,-84.94619750976562,6.075860977172852
278,-1.2,0.18,108.61855814819336,-84.50625610351562,10.184066772460938
279,-1.2,0.24,89.00872506103515,-83.95433044433594,14.217019081115723
280,-1.2,0.3,75.73188369140625,-83.29768371582031,18.160232543945312
281,-1.2,0.36,65.7420452392578,-82.54358673095703,22.000873565673828
282,-1.2,0.42,59.792165798950194,-81.70100402832031,25.728124618530273
283,-1.2,0.48,58.95191439208985,-80.77912139892578,29.33327293395996
284,-1.2,0.5399999999999999,62.044026220703124,-79.78651428222656,32.80907440185547
285,-1.2,0.6,68.87770144653321,-78.73304748535156,36.15058898925781
286,-1.2,0.6599999999999999,82.16804735107422,-77.62760162353516,39.354400634765625
287,-1.2,0.72,108.31152697143554,-76.47906494140625,42.41889953613281
288,-1.2,0.7799999999999999,145.68441135253906,-75.29595947265625,45.343772888183594
289,-1.2,0.84,182.62161440429688,-74.08584594726562,48.13015365600586
290,-1.2,0.8999999999999999,217.06176533203126,-72.85614776611328,50.77971649169922
291,-1.2,0.96,246.52430166015625,-71.61399841308594,53.29578399658203
292,-1.2,1.02,272.5591265869141,-70.36489868164062,55.681880950927734
293,-1.2,1.0799999999999998,287.59780756835937,-69.11448669433594,57.94237518310547
294,-1.2,1.14,296.81040817871093,-67.86741638183594,60.081626892089844
295,-1.2,1.2,305.070645703125,-66.62802124023438,62.1048583984375
296,-1.2,1.26,311.98208073730467,-65.3997802734375,64.01728820800781
297,-1.2,1.3199999999999998,317.6803643554687,-64.18584442138672,65.82380676269531
298,-1.2,1.38,323.0765728759766,-62.98876953125,67.52989196777344
299,-1.2,1.44,328.99988779296876,-61.81087875366211,69.1408462524414
300,-1.14,-1.5,3791.4241892578125,-61.00537109375,-82.63153076171875
301,-1.14,-1.44,3648.3049912109377,-62.19392395019531,-80.93034362792969
302,-1.14,-1.38,3494.2606369140626,-63.40210723876953,-79.12350463867188
303,-1.14,-1.3199999999999998,3328.881226953125,-64.62777709960938,-77.20521545410156
304,-1.14,-1.26,3151.8526732421874,-65.86788177490234,-75.16934204101562
305,-1.14,-1.2,2962.6130509765626,-67.11871337890625,-73.00996398925781
306,-1.14,-1.14,2759.696094921875,-68.37628936767578,-70.721435546875
307,-1.14,-1.0799999999999998,2544.7525470703126,-69.63543701171875,-68.29839324951172
308,-1.14,-1.02,2320.225307421875,-70.890625,-65.73572540283203
309,-1.14,-0.96,2090.5396396484375,-72.13548278808594,-63.02927780151367
310,-1.14,-0.8999999999999999,1858.91104765625,-73.36300659179688,-60.175376892089844
311,-1.14,-0.84,1627.7581646484375,-74.56515502929688,-57.17202377319336
312,-1.14,-0.7799999999999999,1401.9529911132813,-75.73341369628906,-54.01789093017578
313,-1.14,-0.72,1198.115948828125,-76.85893249511719,-50.71331024169922
314,-1.14,-0.6599999999999999,1033.0119849121095,-77.93179321289062,-47.26043701171875
315,-1.14,-0.6,895.5671040039063,-78.94204711914062,-43.66341781616211
316,-1.14,-0.5399999999999999,773.1770697509766,-79.87936401367188,-39.928218841552734
317,-1.14,-0.48,678.6017854980469,-80.73414611816406,-36.063255310058594
318,-1.14,-0.42,614.5960421875,-81.49610900878906,-32.079036712646484
319,-1.14,-0.36,560.477797265625,-82.15632629394531,-27.988399505615234
320,-1.14,-0.3,504.8557046875,-82.7061767578125,-23.806259155273438
321,-1.14,-0.24,445.3973495361328,-83.13885498046875,-19.54949188232422
322,-1.14,-0.18,388.21181591796875,-83.44813537597656,-15.236454963684082
323,-1.14,-0.12,325.5264965087891,-83.630126953125,-10.886981964111328
324,-1.14,-0.06,259.52068688964846,-83.68235778808594,-6.521486759185791
325,-1.14,0.0,200.3217053100586,-83.60380554199219,-2.1608455181121826
326,-1.14,0.06,156.21681225585937,-83.39617919921875,2.1742804050445557
327,-1.14,0.12,123.86424705200196,-83.0623779296875,6.4638471603393555
328,-1.14,0.18,99.98196303100586,-82.60718536376953,10.689008712768555
329,-1.14,0.24,82.57575729370117,-82.03665161132812,14.832245826721191
330,-1.14,0.3,70.65513787841797,-81.35851287841797,18.878013610839844
331,-1.14,0.36,61.92110648193359,-80.58100128173828,22.812667846679688
332,-1.14,0.42,57.19371520080566,-79.71361541748047,26.624752044677734
333,-1.14,0.48,56.62880460510254,-78.76594543457031,30.305004119873047
334,-1.14,0.5399999999999999,59.61754509887695,-77.74787139892578,33.846405029296875
335,-1.14,0.6,66.69338441467285,-76.66921997070312,37.24392318725586
336,-1.14,0.6599999999999999,83.62016443481446,-75.53976440429688,40.49457550048828
337,-1.14,0.72,115.45393001098633,-74.36888122558594,43.59693145751953
338,-1.14,0.7799999999999999,152.88850759277344,-73.16525268554688,46.55133819580078
339,-1.14,0.84,189.52825083007812,-71.93721008300781,49.35938262939453
340,-1.14,0.8999999999999999,221.55153776855468,-70.69190979003906,52.02373123168945
341,-1.14,0.96,249.75816228027344,-69.43669128417969,54.54804229736328
342,-1.14,1.02,269.7105472412109,-68.17715454101562,56.936668395996094
343,-1.14,1.0799999999999998,279.44233505859376,-66.91914367675781,59.19456481933594
344,-1.14,1.14,287.7687290283203,-65.66714477539062,61.32701873779297
345,-1.14,1.2,295.23770166015623,-64.4254379272461,63.33946990966797
346,-1.14,1.26,301.52579353027346,-63.19742965698242,65.23744201660156
347,-1.14,1.3199999999999998,307.62915791015627,-61.986175537109375,67.02735137939453
348,-1.14,1.38,314.2706401367187,-60.793914794921875,68.71417236328125
349,-1.14,1.44,321.7088791748047,-59.62297439575195,70.30416870117188
350,-1.0799999999999998,-1.5,3762.099041796875,-58.702667236328125,-83.80694580078125
351,-1.0799999999999998,-1.44,3625.44788125,-59.88080596923828,-82.12822723388672
352,-1.0799999999999998,-1.38,3478.3321009765623,-61.08092498779297,-80.34132385253906
353,-1.0799999999999998,-1.3199999999999998,3320.471562109375,-62.30097961425781,-78.44036865234375
354,-1.0799999999999998,-1.26,3151.1505919921874,-63.53785705566406,-76.41857147216797
355,-1.0799999999999998,-1.2,2968.8668064453127,-64.78839111328125,-74.26966857910156
356,-1.0799999999999998,-1.14,2771.4224005859373,-66.0482177734375,-71.9869384765625
