,alpha,beta,loss,x,y
58,-1.44,-1.02,6.117475109863281,-51.600791931152344,-16.829391479492188
59,-1.44,-0.96,10.72885481414795,-52.03269577026367,-16.21319007873535
60,-1.44,-0.8999999999999999,19.938791589355468,-52.4799919128418,-15.560855865478516
61,-1.44,-0.84,36.746072442626954,-52.94334411621094,-14.869970321655273
62,-1.44,-0.7799999999999999,68.08628646240234,-53.423057556152344,-14.138246536254883
63,-1.44,-0.72,122.63847131347656,-53.91876220703125,-13.364118576049805
64,-1.44,-0.6599999999999999,209.52625893554688,-54.428733825683594,-12.547277450561523
65,-1.44,-0.6,339.49691484375,-54.9497184753418,-11.689722061157227
66,-1.44,-0.5399999999999999,515.3054671875,-55.476165771484375,-10.796016693115234
67,-1.44,-0.48,722.4236450195312,-56.0010986328125,-9.873571395874023
68,-1.44,-0.42,940.1947798828126,-56.51636505126953,-8.931215286254883
69,-1.44,-0.36,1146.888015234375,-57.014278411865234,-7.977563858032227
70,-1.44,-0.3,1325.0809162109374,-57.48850631713867,-7.0191755294799805
71,-1.44,-0.24,1464.83125703125,-57.934844970703125,-6.059617042541504
72,-1.44,-0.18,1561.8655234375,-58.350894927978516,-5.09915018081665
73,-1.44,-0.12,1615.172244140625,-58.73588180541992,-4.135465621948242
74,-1.44,-0.06,1627.35772265625,-59.08971405029297,-3.1642744541168213
75,-1.44,0.0,1602.329546484375,-59.41246795654297,-2.1799821853637695
76,-1.44,0.06,1544.391621875,-59.704078674316406,-1.1762948036193848
77,-1.44,0.12,1457.6547169921876,-59.96367645263672,-0.1461976170539856
78,-1.44,0.18,1345.8294537109375,-60.18964385986328,0.9176120758056641
79,-1.44,0.24,1212.27557890625,-60.37923812866211,2.0228428840637207
80,-1.44,0.3,1060.526298828125,-60.528507232666016,3.1774628162384033
81,-1.44,0.36,896.301425390625,-60.631805419921875,4.389690399169922
82,-1.44,0.42,727.26295859375,-60.68210983276367,5.667752265930176
83,-1.44,0.48,553.7742252929687,-60.67054748535156,7.019606590270996
84,-1.44,0.5399999999999999,387.4605066894531,-60.58669662475586,8.452495574951172
85,-1.44,0.6,247.35039296875,-60.41838073730469,9.97244930267334
86,-1.44,0.6599999999999999,135.978603125,-60.15255355834961,11.583328247070312
87,-1.44,0.72,75.02863548583984,-59.775638580322266,13.286173820495605
88,-1.44,0.7799999999999999,41.95529036254883,-59.27470397949219,15.078145027160645
89,-1.44,0.84,18.200373477172853,-58.638511657714844,16.9518985748291
90,-1.44,0.8999999999999999,2.6214064699172974,-57.85942077636719,18.894927978515625
91,-1.44,0.96,0.16038833141326905,-56.9344482421875,20.889698028564453
92,-1.44,1.02,0.08307571620941162,-55.86628723144531,22.914268493652344
93,-1.44,1.0799999999999998,0.08129257292747498,-54.66432189941406,24.943510055541992
94,-1.44,1.14,0.08131348373889923,-53.34379196166992,26.95087242126465
95,-1.44,1.2,0.08132740364074707,-51.925376892089844,28.910552978515625
96,-1.44,1.26,0.08133941841125489,-50.43305969238281,30.799179077148438
97,-1.44,1.3199999999999998,0.08134975888729096,-48.8922233581543,32.59746551513672
98,-1.44,1.38,0.08135863106250762,-47.32809829711914,34.291080474853516
99,-1.44,1.44,0.08136620552539825,-45.763736724853516,35.87084197998047
100,-1.38,-1.5,0.5550505450248718,-47.7762451171875,-21.048904418945312
101,-1.38,-1.44,0.623877820110321,-48.09635925292969,-20.66832733154297
102,-1.38,-1.38,0.755686275100708,-48.42689514160156,-20.264619827270508
103,-1.38,-1.3199999999999998,0.9653161771774292,-48.76805877685547,-19.836530685424805
104,-1.38,-1.26,1.303864948654175,-49.1202278137207,-19.382965087890625
105,-1.38,-1.2,1.7766862590789796,-49.48369216918945,-18.902650833129883
106,-1.38,-1.14,2.296955545425415,-49.858856201171875,-18.394237518310547
107,-1.38,-1.0799999999999998,2.822728723144531,-50.24625015258789,-17.856290817260742
108,-1.38,-1.02,3.5652266288757324,-50.64635467529297,-17.287078857421875
109,-1.38,-0.96,6.137733644104004,-51.06001281738281,-16.68482208251953
110,-1.38,-0.8999999999999999,11.469293528747558,-51.4879150390625,-16.04730224609375
111,-1.38,-0.84,22.45122243347168,-51.93096160888672,-15.372108459472656
112,-1.38,-0.7799999999999999,43.36648466796875,-52.389808654785156,-14.656631469726562
113,-1.38,-0.72,83.50020184326172,-52.86491394042969,-13.898449897766113
114,-1.38,-0.6599999999999999,151.98484528808595,-53.35582733154297,-13.09574031829834
115,-1.38,-0.6,261.3710295410156,-53.860897064208984,-12.248207092285156
116,-1.38,-0.5399999999999999,421.94498486328126,-54.37646484375,-11.357730865478516
117,-1.38,-0.48,628.03247265625,-54.89675521850586,-10.429336547851562
118,-1.38,-0.42,860.0952490234375,-55.41419982910156,-9.470895767211914
119,-1.38,-0.36,1095.0635123046875,-55.91998291015625,-8.491710662841797
120,-1.38,-0.3,1310.0059755859374,-56.40592956542969,-7.500759601593018
121,-1.38,-0.24,1488.3402240234375,-56.86553192138672,-6.504587650299072
122,-1.38,-0.18,1621.08641796875,-57.29421615600586,-5.506125450134277
123,-1.38,-0.12,1705.11861875,-57.68984603881836,-4.505029678344727
124,-1.38,-0.06,1741.212949609375,-58.051475524902344,-3.497931480407715
125,-1.38,0.0,1733.418790234375,-58.3791389465332,-2.4795913696289062
126,-1.38,0.06,1686.739293359375,-58.67253112792969,-1.4431633949279785
127,-1.38,0.12,1606.247878125,-58.931121826171875,-0.38106584548950195
128,-1.38,0.18,1496.619365625,-59.15345764160156,0.7149426341056824
129,-1.38,0.24,1362.0526875,-59.336849212646484,1.8536663055419922
130,-1.38,0.3,1206.2470345703125,-59.477142333984375,3.0443356037139893
131,-1.38,0.36,1033.4045953125,-59.56852340698242,4.296481609344482
132,-1.38,0.42,851.4450828125,-59.603294372558594,5.619709491729736
133,-1.38,0.48,667.125013671875,-59.57179260253906,7.023410797119141
134,-1.38,0.5399999999999999,481.73966962890626,-59.462318420410156,8.516181945800781
135,-1.38,0.6,317.35898530273437,-59.261322021484375,10.105148315429688
136,-1.38,0.6599999999999999,183.19953891601563,-58.9541015625,11.7948579788208
137,-1.38,0.72,96.31408872070313,-58.525611877441406,13.586267471313477
138,-1.38,0.7799999999999999,52.509337939453125,-57.96152114868164,15.47566032409668
139,-1.38,0.84,24.512522479248048,-57.25033187866211,17.453521728515625
140,-1.38,0.8999999999999999,4.413794959640503,-56.3846321105957,19.50415802001953
141,-1.38,0.96,0.21299161431789398,-55.36319351196289,21.60580825805664
142,-1.38,1.02,0.08407630090713501,-54.19200897216797,23.731658935546875
143,-1.38,1.0799999999999998,0.08132118945121765,-52.88462829589844,25.85175323486328
144,-1.38,1.14,0.08134479267597199,-51.461429595947266,27.935361862182617
145,-1.38,1.2,0.08136023862361907,-49.947898864746094,29.95362091064453
146,-1.38,1.26,0.0813734565258026,-48.372528076171875,31.881744384765625
147,-1.38,1.3199999999999998,0.08138473269939422,-46.76409912109375,33.70051574707031
148,-1.38,1.38,0.08139432282447814,-45.149532318115234,35.39695739746094
149,-1.38,1.44,0.08140243654251099,-43.55248260498047,36.964256286621094
150,-1.3199999999999998,-1.5,0.4526030296325684,-46.91200256347656,-21.398235321044922
151,-1.3199999999999998,-1.44,0.49490000991821287,-47.21831512451172,-21.02938461303711
152,-1.3199999999999998,-1.38,0.5532301089286804,-47.534637451171875,-20.637325286865234
153,-1.3199999999999998,-1.3199999999999998,0.6597303555488586,-47.861167907714844,-20.220897674560547
154,-1.3199999999999998,-1.26,0.8313981649398804,-48.19820785522461,-19.778949737548828
155,-1.3199999999999998,-1.2,1.0919272211074829,-48.546043395996094,-19.310354232788086
156,-1.3199999999999998,-1.14,1.4667269779205323,-48.90479278564453,-18.81365966796875
157,-1.3199999999999998,-1.0799999999999998,1.9033539867401124,-49.27497100830078,-18.287635803222656
158,-1.3199999999999998,-1.02,2.3118884910583497,-49.65691375732422,-17.730710983276367
159,-1.3199999999999998,-0.96,3.3821420768737793,-50.05120086669922,-17.141250610351562
160,-1.3199999999999998,-0.8999999999999999,6.253248397827148,-50.45841979980469,-16.517227172851562
161,-1.3199999999999998,-0.84,12.524130541992188,-50.87950134277344,-15.856534004211426
162,-1.3199999999999998,-0.7799999999999999,25.783055200195314,-51.31517791748047,-15.156524658203125
163,-1.3199999999999998,-0.72,52.54174548339844,-51.76618576049805,-14.414422035217285
164,-1.3199999999999998,-0.6599999999999999,103.4483018798828,-52.23305892944336,-13.627653121948242
165,-1.3199999999999998,-0.6,190.41452321777345,-52.71531677246094,-12.794167518615723
166,-1.3199999999999998,-0.5399999999999999,328.15091142578126,-53.21125793457031,-11.913512229919434
167,-1.3199999999999998,-0.48,522.1953068359375,-53.71702575683594,-10.987735748291016
168,-1.3199999999999998,-0.42,758.1262538085938,-54.22639465332031,-10.022067070007324
169,-1.3199999999999998,-0.36,1013.6046470703125,-54.731204986572266,-9.024925231933594
170,-1.3199999999999998,-0.3,1262.7261578125,-55.22203063964844,-8.006059646606445
171,-1.3199999999999998,-0.24,1482.63355625,-55.69015121459961,-6.974623680114746
172,-1.3199999999999998,-0.18,1657.58382890625,-56.12869644165039,-5.936965465545654
173,-1.3199999999999998,-0.12,1779.226270703125,-56.533111572265625,-4.8953986167907715
174,-1.3199999999999998,-0.06,1846.503426953125,-56.90116882324219,-3.848649024963379
175,-1.3199999999999998,0.0,1862.03083046875,-57.231807708740234,-2.792081832885742
176,-1.3199999999999998,0.06,1831.38081328125,-57.524818420410156,-1.7191050052642822
177,-1.3199999999999998,0.12,1760.54103515625,-57.77953338623047,-0.6214630603790283
178,-1.3199999999999998,0.18,1655.40598828125,-57.99467468261719,0.5099612474441528
179,-1.3199999999999998,0.24,1521.2744115234375,-58.16756820678711,1.6852335929870605
180,-1.3199999999999998,0.3,1362.7219734375,-58.29404830932617,2.914950370788574
181,-1.3199999999999998,0.36,1183.8323625,-58.36796188354492,4.2101593017578125
182,-1.3199999999999998,0.42,989.971873046875,-58.38102722167969,5.582147121429443
183,-1.3199999999999998,0.48,791.7306196289062,-58.322628021240234,7.041965484619141
184,-1.3199999999999998,0.5399999999999999,591.95272265625,-58.179718017578125,8.599812507629395
185,-1.3199999999999998,0.6,400.6214392089844,-57.93736267089844,10.264029502868652
186,-1.3199999999999998,0.6599999999999999,244.31223833007812,-57.579097747802734,12.039895057678223
187,-1.3199999999999998,0.72,127.13826970214843,-57.08830261230469,13.928216934204102
188,-1.3199999999999998,0.7799999999999999,67.0028384765625,-56.449676513671875,15.923870086669922
189,-1.3199999999999998,0.84,32.41810582275391,-55.65149688720703,18.01457977294922
190,-1.3199999999999998,0.8999999999999999,7.49694527130127,-54.687660217285156,20.180461883544922
191,-1.3199999999999998,0.96,0.3158739806652069,-53.5596923828125,22.39447021484375
192,-1.3199999999999998,1.02,0.08553850228786468,-52.27800369262695,24.624004364013672
193,-1.3199999999999998,1.0799999999999998,0.08135292940139771,-50.86143493652344,26.833629608154297
194,-1.3199999999999998,1.14,0.08137842087745667,-49.33638000488281,28.988283157348633
195,-1.3199999999999998,1.2,0.08139551429748536,-47.7336540222168,31.05651092529297
196,-1.3199999999999998,1.26,0.08141002993583679,-46.08594512939453,33.01286315917969
197,-1.3199999999999998,1.3199999999999998,0.08142231605052948,-44.424522399902344,34.839256286621094
198,-1.3199999999999998,1.38,0.081432661819458,-42.77729034423828,36.525272369384766
199,-1.3199999999999998,1.44,0.08144130899906159,-41.16713333129883,38.067291259765625
200,-1.26,-1.5,0.37208259706497193,-46.01984405517578,-21.734817504882812
201,-1.26,-1.44,0.3995468232154846,-46.31102752685547,-21.377586364746094
202,-1.26,-1.38,0.4360780405044556,-46.61191940307617,-20.99724769592285
203,-1.26,-1.3199999999999998,0.48699056882858277,-46.922611236572266,-20.592485427856445
204,-1.26,-1.26,0.5705231300354003,-47.243309020996094,-20.162166595458984
205,-1.26,-1.2,0.7129751844406128,-47.574188232421875,-19.70501708984375
206,-1.26,-1.14,0.9127570262908935,-47.91539764404297,-19.219776153564453
207,-1.26,-1.0799999999999998,1.2017502256393433,-48.26716232299805,-18.70514488220215
208,-1.26,-1.02,1.5431311618804933,-48.62971115112305,-18.159713745117188
209,-1.26,-0.96,1.8899760509490966,-49.003456115722656,-17.582021713256836
210,-1.26,-0.8999999999999999,3.261726750946045,-49.388824462890625,-16.97031021118164
211,-1.26,-0.84,6.482337844848633,-49.78644561767578,-16.322574615478516
212,-1.26,-0.7799999999999999,13.957932824707031,-50.197078704833984,-15.636543273925781
213,-1.26,-0.72,30.379036755371093,-50.62145233154297,-14.909421920776367
214,-1.26,-0.6599999999999999,64.91013272705078,-51.06048583984375,-14.138404846191406
215,-1.26,-0.6,129.8462881591797,-51.514522552490234,-13.32056999206543
216,-1.26,-0.5399999999999999,240.91248388671875,-51.98320007324219,-12.453718185424805
217,-1.26,-0.48,412.37923061523435,-52.46470642089844,-11.537270545959473
218,-1.26,-0.42,640.0624665039062,-52.95504379272461,-10.573368072509766
219,-1.26,-0.36,904.7840060546876,-53.44736862182617,-9.567441940307617
220,-1.26,-0.3,1180.9315533203126,-53.93299102783203,-8.528397560119629
221,-1.26,-0.24,1440.6127509765624,-54.40182876586914,-7.466372013092041
222,-1.26,-0.18,1661.84303359375,-54.84461212158203,-6.390573501586914
223,-1.26,-0.12,1828.850705078125,-55.25414276123047,-5.306915283203125
224,-1.26,-0.06,1935.145470703125,-55.625736236572266,-4.216919898986816
225,-1.26,0.0,1981.752757421875,-55.95692443847656,-3.117906093597412
226,-1.26,0.06,1973.44878515625,-56.246524810791016,-2.003854751586914
227,-1.26,0.12,1917.062773828125,-56.49372100830078,-0.8664008378982544
228,-1.26,0.18,1819.751747265625,-56.6971435546875,0.304498553276062
229,-1.26,0.24,1688.24277265625,-56.8542594909668,1.5200860500335693
230,-1.26,0.3,1528.30126015625,-56.96072006225586,2.792551279067993
231,-1.26,0.36,1344.9527537109375,-57.01012420654297,4.134694576263428
232,-1.26,0.42,1142.7174796875,-56.993526458740234,5.559732913970947
233,-1.26,0.48,928.9318751953125,-56.89928436279297,7.080658912658691
234,-1.26,0.5399999999999999,716.0006620117188,-56.7131233215332,8.709478378295898
235,-1.26,0.6,502.4254037109375,-56.41838073730469,10.4559907913208
236,-1.26,0.6599999999999999,319.9139716796875,-55.99711990356445,12.326141357421875
237,-1.26,0.72,173.07874514160156,-55.43122100830078,14.320322036743164
238,-1.26,0.7799999999999999,87.71428454589844,-54.704795837402344,16.431434631347656
239,-1.26,0.84,42.187446380615235,-53.80671310424805,18.64352035522461
240,-1.26,0.8999999999999999,12.266405059814453,-52.73311996459961,20.931325912475586
241,-1.26,0.96,0.5368435909509659,-51.48984146118164,23.261310577392578
242,-1.26,1.02,0.08803734602928162,-50.09292221069336,25.59414291381836
243,-1.26,1.0799999999999998,0.08138745768070221,-48.56796646118164,27.888469696044922
244,-1.26,1.14,0.08141452147960662,-46.9476318359375,30.10516357421875
245,-1.26,1.2,0.08143343317508697,-45.268104553222656,32.211021423339844
246,-1.26,1.26,0.08144935612678528,-43.56538772583008,34.18117904663086
247,-1.26,1.3199999999999998,0.08146270890235902,-41.872093200683594,36.000099182128906
248,-1.26,1.38,0.08147383768558503,-40.21540832519531,37.661006927490234
249,-1.26,1.44,0.08148302567005157,-38.61602783203125,39.16447448730469
250,-1.2,-1.5,0.3054715726852417,-45.098609924316406,-22.057201385498047
251,-1.2,-1.44,0.32489123215675353,-45.37342834472656,-21.711685180664062
252,-1.2,-1.38,0.34781881666183473,-45.657527923583984,-21.34307861328125
253,-1.2,-1.3199999999999998,0.3786812050819397,-45.950965881347656,-20.95003318786621
254,-1.2,-1.26,0.4230907706260681,-46.25387954711914,-20.531265258789062
255,-1.2,-1.2,0.488557680606842,-46.56639099121094,-20.08551025390625
256,-1.2,-1.14,0.6046063124656678,-46.88855743408203,-19.61149787902832
257,-1.2,-1.0799999999999998,0.7620833024978638,-47.220458984375,-19.107906341552734
258,-1.2,-1.02,0.9793046718597412,-47.562198638916016,-18.573400497436523
259,-1.2,-0.96,1.221388447189331,-47.91400146484375,-18.00663185119629
260,-1.2,-0.8999999999999999,1.7148273101806641,-48.2760124206543,-17.405975341796875
261,-1.2,-0.84,3.188436083984375,-48.648719787597656,-16.769771575927734
262,-1.2,-0.7799999999999999,6.90133865814209,-49.03251266479492,-16.09585189819336
263,-1.2,-0.72,15.939906967163086,-49.428192138671875,-15.381959915161133
264,-1.2,-0.6599999999999999,36.97230930786133,-49.836456298828125,-14.625179290771484
265,-1.2,-0.6,81.57384028320313,-50.25811004638672,-13.822456359863281
266,-1.2,-0.5399999999999999,165.26319836425782,-50.6936149597168,-12.970717430114746
267,-1.2,-0.48,306.8193774902344,-51.14250183105469,-12.067529678344727
268,-1.2,-0.42,514.26170859375,-51.60292053222656,-11.112154960632324
269,-1.2,-0.36,774.62606171875,-52.07049560546875,-10.10676383972168
270,-1.2,-0.3,1065.91196484375,-52.53810119628906,-9.05711555480957
271,-1.2,-0.24,1358.796490234375,-52.996177673339844,-7.972321510314941
272,-1.2,-0.18,1625.3500857421875,-53.43413162231445,-6.862907886505127
273,-1.2,-0.12,1842.908137890625,-53.84204864501953,-5.737892150878906
274,-1.2,-0.06,1997.08692890625,-54.212196350097656,-4.602386474609375
275,-1.2,0.0,2083.536900390625,-54.539825439453125,-3.4568049907684326
276,-1.2,0.06,2105.69337421875,-54.82200622558594,-2.2968225479125977
277,-1.2,0.12,2070.228482421875,-55.057037353515625,-1.114454746246338
278,-1.2,0.18,1985.5346171875,-55.2432746887207,0.10082894563674927
279,-1.2,0.24,1859.895,-55.37797164916992,1.3614743947982788
280,-1.2,0.3,1700.638124609375,-55.45669937133789,2.6813249588012695
281,-1.2,0.36,1514.12824609375,-55.47271728515625,4.07520055770874
282,-1.2,0.42,1305.81155078125,-55.416358947753906,5.558467864990234
283,-1.2,0.48,1080.76565546875,-55.275062561035156,7.146368503570557
284,-1.2,0.5399999999999999,849.7091068359375,-55.033203125,8.852956771850586
285,-1.2,0.6,621.970824609375,-54.67265319824219,10.68958854675293
286,-1.2,0.6599999999999999,408.8269935546875,-54.173912048339844,12.662837982177734
287,-1.2,0.72,235.2618728515625,-53.517940521240234,14.772237777709961
288,-1.2,0.7799999999999999,118.04550219726562,-52.68901062011719,17.007856369018555
289,-1.2,0.84,54.47502092285156,-51.67774200439453,19.348888397216797
290,-1.2,0.8999999999999999,18.779520126342774,-50.48413848876953,21.7633113861084
291,-1.2,0.96,1.0277819406032562,-49.1198616027832,24.20980453491211
292,-1.2,1.02,0.09204722905158996,-47.60820007324219,26.641529083251953
293,-1.2,1.0799999999999998,0.08142474136352539,-45.98211669921875,29.011226654052734
294,-1.2,1.14,0.08145324783325196,-44.2808723449707,31.27647590637207
295,-1.2,1.2,0.08147415750026703,-42.544986724853516,33.40375518798828
296,-1.2,1.26,0.0814916153907776,-40.81218338012695,35.3704833984375
297,-1.2,1.3199999999999998,0.08150611176490784,-39.11444854736328,37.16511535644531
298,-1.2,1.38,0.0815180525302887,-37.47649383544922,38.78582763671875
299,-1.2,1.44,0.08152781045436859,-35.91535186767578,40.23796081542969
300,-1.14,-1.5,0.25005776166915894,-44.147560119628906,-22.364105224609375
301,-1.14,-1.44,0.2657124442577362,-44.404541015625,-22.030275344848633
302,-1.14,-1.38,0.28304535484313964,-44.670310974121094,-21.673357009887695
303,-1.14,-1.3199999999999998,0.30271582951545717,-44.94488525390625,-21.291969299316406
304,-1.14,-1.26,0.32838186211586,-45.228416442871094,-20.88475227355957
305,-1.14,-1.2,0.3653148078918457,-45.52088165283203,-20.45035171508789
306,-1.14,-1.14,0.4190390510559082,-45.82231521606445,-19.987445831298828
307,-1.14,-1.0799999999999998,0.50935021982193,-46.13261413574219,-19.494611740112305
308,-1.14,-1.02,0.6322398156166077,-46.45185852050781,-18.97063636779785
309,-1.14,-0.96,0.7953736433029175,-46.77994155883789,-18.4140625
310,-1.14,-0.8999999999999999,0.9696418548583985,-47.11692810058594,-17.82349395751953
311,-1.14,-0.84,1.5846353942871094,-47.462894439697266,-17.19738006591797
312,-1.14,-0.7799999999999999,3.187188648223877,-47.81813049316406,-16.53397560119629
313,-1.14,-0.72,7.535724771118164,-48.183013916015625,-15.831168174743652
314,-1.14,-0.6599999999999999,18.76843314819336,-48.558082580566406,-15.086441040039062
315,-1.14,-0.6,45.96371650390625,-48.94404983520508,-14.296897888183594
316,-1.14,-0.5399999999999999,104.29457365722656,-49.34166717529297,-13.459270477294922
317,-1.14,-0.48,212.84071499023437,-49.75137710571289,-12.570273399353027
318,-1.14,-0.42,389.9159101074219,-50.172691345214844,-11.627208709716797
319,-1.14,-0.36,632.6535515625,-50.603492736816406,-10.629158020019531
320,-1.14,-0.3,923.87202578125,-51.039207458496094,-9.578311920166016
321,-1.14,-0.24,1237.49612890625,-51.4721565246582,-8.480585098266602
322,-1.14,-0.18,1543.1756408203125,-51.892173767089844,-7.345389366149902
323,-1.14,-0.12,1811.37016015625,-52.28778076171875,-6.183160781860352
324,-1.14,-0.06,2019.647936328125,-52.6484375,-5.002476692199707
325,-1.14,0.0,2155.78929375,-52.965965270996094,-3.807435989379883
326,-1.14,0.06,2217.9388171875,-53.23486328125,-2.5966200828552246
327,-1.14,0.12,2211.813882421875,-53.451744079589844,-1.3636527061462402
328,-1.14,0.18,2146.2424234375,-53.61396408081055,-0.09810620546340942
329,-1.14,0.24,2031.202878125,-53.718196868896484,1.2134648561477661
330,-1.14,0.3,1875.779117578125,-53.75975799560547,2.586528778076172
331,-1.14,0.36,1688.09523359375,-53.731414794921875,4.038057327270508
332,-1.14,0.42,1475.0199427734376,-53.622962951660156,5.58585262298584
333,-1.14,0.48,1242.4382328125,-53.42079544067383,7.247653961181641
334,-1.14,0.5399999999999999,996.377346484375,-53.1080322265625,9.039817810058594
335,-1.14,0.6,751.9272064453125,-52.66535949707031,10.97523021697998
336,-1.14,0.6599999999999999,512.818190625,-52.072303771972656,13.060836791992188
337,-1.14,0.72,312.558689453125,-51.30958938598633,15.294672012329102
338,-1.14,0.7799999999999999,161.49887934570313,-50.3629264831543,17.66291046142578
339,-1.14,0.84,72.33266516113281,-49.226409912109375,20.13833236694336
340,-1.14,0.8999999999999999,26.946020544433594,-47.90581512451172,22.680662155151367
341,-1.14,0.96,2.1665008430957795,-46.42046356201172,25.239620208740234
342,-1.14,1.02,0.10083385372161865,-44.80208206176758,27.760528564453125
343,-1.14,1.0799999999999998,0.08146486256122588,-43.09145736694336,30.190872192382812
344,-1.14,1.14,0.08149474792480468,-41.333106994628906,32.48652267456055
345,-1.14,1.2,0.08151787910461426,-39.57005310058594,34.61558532714844
346,-1.14,1.26,0.08153701386451721,-37.83952331542969,36.55968475341797
347,-1.14,1.3199999999999998,0.08155274589061737,-36.17046356201172,38.31285095214844
348,-1.14,1.38,0.08156556398868561,-34.58305358886719,39.878902435302734
349,-1.14,1.44,0.08157589740753174,-33.08942794799805,41.268470764160156
350,-1.0799999999999998,-1.5,0.21203428177833558,-43.16582107543945,-22.654022216796875
351,-1.0799999999999998,-1.44,0.2242082968711853,-43.40343475341797,-22.33176040649414
352,-1.0799999999999998,-1.38,0.2379589572429657,-43.649200439453125,-21.986419677734375
353,-1.0799999999999998,-1.3199999999999998,0.2531925753593445,-43.903228759765625,-21.616601943969727
