,communication_round,participant,loss,acc,norm
739,66.0,2.0,6.603022608840675,0.8662280701754386,114.41735076904297
740,66.0,3.0,5.3374669598096345,0.8777258566978193,114.24490356445312
741,66.0,4.0,7.149316259922872,0.8492366412213741,114.44182586669922
742,66.0,5.0,6.8752538353733765,0.8674556213017751,114.42943572998047
743,66.0,6.0,4.537338941275668,0.8884353741496599,114.24824523925781
744,66.0,7.0,4.71751535491766,0.8830324909747292,114.30325317382812
745,66.0,8.0,4.113483009230959,0.903708523096942,114.15637969970703
746,66.0,9.0,6.678890496324011,0.8714689265536724,114.40684509277344
747,66,g,7.8062868928272975,0.8497,114.45431518554688
748,67.0,0.0,4.913384577398297,0.8923904688700999,114.28553771972656
749,67.0,1.0,8.599263161055896,0.8448979591836735,114.38847351074219
750,67.0,2.0,5.857048535556124,0.875,114.3963851928711
751,67.0,3.0,5.7623760690785675,0.866822429906542,114.27938842773438
752,67.0,4.0,6.8775959342490625,0.8645038167938931,114.42411041259766
753,67.0,5.0,6.707988043790738,0.863905325443787,114.37730407714844
754,67.0,6.0,4.133274375784008,0.8931972789115646,114.22452545166016
755,67.0,7.0,5.415850597168134,0.8722021660649819,114.26988983154297
756,67.0,8.0,4.267054343972868,0.9017566688353936,114.11412811279297
757,67.0,9.0,7.255239702213956,0.8615819209039548,114.41088104248047
758,67,g,7.593435822222572,0.8526,114.4415283203125
759,68.0,0.0,4.614220437965285,0.8970023059185243,114.25068664550781
760,68.0,1.0,8.786637726608587,0.8285714285714286,114.39215850830078
761,68.0,2.0,6.140542507171631,0.868421052631579,114.37349700927734
762,68.0,3.0,5.577291944854355,0.8769470404984424,114.26615905761719
763,68.0,4.0,6.5412147918730295,0.8683206106870229,114.42938995361328
764,68.0,5.0,6.587530788444203,0.8710059171597633,114.38316345214844
765,68.0,6.0,4.150705733580556,0.8945578231292517,114.2054214477539
766,68.0,7.0,5.222408401299039,0.8859205776173286,114.2144546508789
767,68.0,8.0,4.2780306587622405,0.9017566688353936,114.1221694946289
768,68.0,9.0,6.896188490808347,0.8587570621468926,114.40938568115234
769,68,g,7.385497336842598,0.8566,114.42578887939453
770,69.0,0.0,4.702757241930255,0.8931591083781706,114.26090240478516
771,69.0,1.0,8.7262213911329,0.8367346938775511,114.37044525146484
772,69.0,2.0,6.029502178297231,0.868421052631579,114.36415100097656
773,69.0,3.0,5.537301454217263,0.8753894080996885,114.25038146972656
774,69.0,4.0,5.910029960497645,0.8721374045801527,114.41680145263672
775,69.0,5.0,6.409642875265088,0.8781065088757396,114.37825775146484
776,69.0,6.0,3.953998511841166,0.8993197278911564,114.2225112915039
777,69.0,7.0,5.154930087891727,0.8772563176895307,114.19112396240234
778,69.0,8.0,4.231621819371754,0.907612231620039,114.1284408569336
779,69.0,9.0,6.319814524024426,0.8700564971751412,114.4012451171875
780,69,g,7.22274973373706,0.8576,114.41158294677734
781,70.0,0.0,4.45735293743469,0.8970023059185243,114.22517395019531
782,70.0,1.0,8.272506161125339,0.8367346938775511,114.36256408691406
783,70.0,2.0,5.672513073342934,0.881578947368421,114.35359954833984
784,70.0,3.0,5.477653211498072,0.8746105919003115,114.2534408569336
785,70.0,4.0,7.316056136866562,0.8606870229007634,114.38488006591797
786,70.0,5.0,6.193127175214633,0.8875739644970414,114.31266784667969
787,70.0,6.0,3.808366686032236,0.9,114.18630981445312
788,70.0,7.0,5.366192583492301,0.8837545126353791,114.18138122558594
789,70.0,8.0,3.896397486823522,0.9095640858815875,114.09968566894531
790,70.0,9.0,6.395119004330392,0.864406779661017,114.36264038085938
791,70,g,7.063445515482477,0.8609,114.39714050292969
792,71.0,0.0,4.417484754053654,0.8954650269023828,114.21715545654297
793,71.0,1.0,7.587006542633991,0.8510204081632653,114.34881591796875
794,71.0,2.0,5.732860364869499,0.8771929824561403,114.34707641601562
795,71.0,3.0,5.954518306292478,0.8761682242990654,114.25851440429688
796,71.0,4.0,6.458839340462483,0.8740458015267175,114.39859008789062
797,71.0,5.0,6.064106113388694,0.8792899408284024,114.3237075805664
798,71.0,6.0,3.984966686793736,0.8938775510204081,114.17306518554688
799,71.0,7.0,4.551888057455044,0.8981949458483754,114.17703247070312
800,71.0,8.0,3.995297767701828,0.904359141184125,114.08202362060547
