,alpha,beta,loss,x,y
0,-1.5,-1.5,1.032763522720337,0.15454219281673431,-0.08935244381427765
1,-1.5,-1.2,1.082855938720703,0.15523295104503632,-0.08963647484779358
2,-1.5,-0.8999999999999999,0.9614854511260986,0.1515686959028244,-0.08794334530830383
3,-1.5,-0.6,0.644851919555664,0.13095389306545258,-0.07170671224594116
4,-1.5,-0.3,0.3797676818847656,0.07488664984703064,-0.021892964839935303
5,-1.5,0.0,0.43518562507629394,0.00811440497636795,0.031138882040977478
6,-1.5,0.3,0.3520777719497681,-0.03651835769414902,0.059029653668403625
7,-1.5,0.6,0.28405587100982665,-0.06255354732275009,0.07161128520965576
8,-1.5,0.8999999999999999,0.2709639189720154,-0.07851655036211014,0.07777389883995056
9,-1.5,1.2,0.2595712887763977,-0.0889853984117508,0.08113431930541992
10,-1.2,-1.5,1.0460545127868652,0.13314202427864075,-0.07070890069007874
11,-1.2,-1.2,1.0714947345733643,0.13060659170150757,-0.06541340053081512
12,-1.2,-0.8999999999999999,1.0815363803863525,0.12517595291137695,-0.059493761509656906
13,-1.2,-0.6,0.7406576793670654,0.10541100800037384,-0.05106224864721298
14,-1.2,-0.3,0.5455129333496094,0.021541021764278412,0.016498520970344543
15,-1.2,0.0,0.25359652147293094,-0.06421288847923279,0.07466299831867218
16,-1.2,0.3,0.2208589241027832,-0.09341414272785187,0.08842174708843231
17,-1.2,0.6,0.21422804098129272,-0.10606526583433151,0.09241333603858948
18,-1.2,0.8999999999999999,0.19676567859649657,-0.11291082203388214,0.09355932474136353
19,-1.2,1.2,0.18132251915931702,-0.11708381772041321,0.09376787394285202
20,-0.8999999999999999,-1.5,0.9510132423400879,0.1040332019329071,-0.05081243813037872
21,-0.8999999999999999,-1.2,1.0304276145935058,0.09123726934194565,-0.03458467870950699
22,-0.8999999999999999,-0.8999999999999999,0.9111055000305176,0.0644008219242096,-0.002255372703075409
23,-0.8999999999999999,-0.6,0.2979219101905823,-0.0007391299586743116,0.06545083969831467
24,-0.8999999999999999,-0.3,0.09101531368494034,-0.127168208360672,0.14149895310401917
25,-0.8999999999999999,0.0,0.017952266919879764,-0.16097988188266754,0.12898394465446472
26,-0.8999999999999999,0.3,0.025606507673859597,-0.1545691192150116,0.12063926458358765
27,-0.8999999999999999,0.6,0.03763051400780678,-0.14953595399856567,0.11436382681131363
28,-0.8999999999999999,0.8999999999999999,0.04973548981547356,-0.1462327390909195,0.10997124761343002
29,-0.8999999999999999,1.2,0.05909983217716217,-0.14394131302833557,0.1068132296204567
