,alpha,beta,loss
106,5,6,0.009434971958398819
107,5,7,0.007480867672711611
108,5,8,0.005952430423349142
109,5,9,0.004773403983563185
110,5,10,0.003879137337207794
111,5,11,0.0032094623893499374
112,5,12,0.002731467131525278
113,5,13,0.002436445327475667
114,5,14,0.002378838835284114
115,5,15,0.002704717917367816
116,5,16,0.0036990928929299116
117,5,17,0.005693331360816956
118,5,18,0.008889592252671719
119,5,19,0.013352843001484871
120,6,0,0.03181009739637375
121,6,1,0.02539278194308281
122,6,2,0.020181579515337944
123,6,3,0.015958033502101898
124,6,4,0.012582926079630852
125,6,5,0.009872510097920895
126,6,6,0.007723068818449974
127,6,7,0.006043152883648872
128,6,8,0.004748321138322353
129,6,9,0.0037639404181391
130,6,10,0.0030348533764481544
131,6,11,0.002503505675122142
132,6,12,0.0021509267389774323
133,6,13,0.0019856675062328577
134,6,14,0.0021005321759730577
135,6,15,0.0027389549650251865
136,6,16,0.004335783887654543
137,6,17,0.007306055631488562
138,6,18,0.011800678446888924
139,6,19,0.017430465668439865
140,7,0,0.02762267179787159
141,7,1,0.02187599055469036
142,7,2,0.017231101170182228
143,7,3,0.013508263975381851
144,7,4,0.010536781512200832
145,7,5,0.008175602182745934
146,7,6,0.006316315848380327
147,7,7,0.004879822954535484
148,7,8,0.0037903948687016964
149,7,9,0.0029749246314167976
150,7,10,0.0023887103889137506
151,7,11,0.00198721862398088
152,7,12,0.0017622248269617558
153,7,13,0.0017647761851549149
154,7,14,0.0021791975013911724
155,7,15,0.0034455708228051662
156,7,16,0.006165511906147003
157,7,17,0.010649622417986393
158,7,18,0.01650424860417843
159,7,19,0.02259100414812565
160,8,0,0.02403608337044716
161,8,1,0.018868429586291313
162,8,2,0.01471842173486948
163,8,3,0.011430357582867146
164,8,4,0.008827569894492626
165,8,5,0.0067751151509583
166,8,6,0.00517494510859251
167,8,7,0.003953140694648027
168,8,8,0.0030386887956410646
169,8,9,0.00237287487834692
170,8,10,0.0019161506788805127
171,8,11,0.0016434034332633018
172,8,12,0.0015800351975485682
173,8,13,0.0018652623984962702
174,8,14,0.0028964097145944834
175,8,15,0.005377252586185932
176,8,16,0.009821099229156971
177,8,17,0.0158537607640028
178,8,18,0.022198202088475227
179,8,19,0.027568330988287926
180,9,0,0.02095915749669075
181,9,1,0.016326218843460083
182,9,2,0.012616674415767193
183,9,3,0.009698810987174511
184,9,4,0.007412216160446405
185,9,5,0.005627011880278587
186,9,6,0.004250422120094299
187,9,7,0.0032168442849069834
188,9,8,0.0024609144311398268
189,9,9,0.0019354980904608965
190,9,10,0.0016096411272883415
191,9,11,0.001494452590122819
192,9,12,0.0016994508914649487
193,9,13,0.002577962586656213
194,9,14,0.004868261981755495
195,9,15,0.009258462116122246
196,9,16,0.01543183159083128
197,9,17,0.021974867209792137
198,9,18,0.027485741302371025
199,9,19,0.03141177445650101
200,10,0,0.018278561532497406
201,10,1,0.01413546409457922
202,10,2,0.010835099034011364
203,10,3,0.008248217403888702
204,10,4,0.0062407683581113815
205,10,5,0.004693827126175165
206,10,6,0.003516074037179351
207,10,7,0.0026495764032006264
208,10,8,0.002041092375293374
209,10,9,0.0016550628934055567
210,10,10,0.0014907626900821924
211,10,11,0.0016382398316636682
212,10,12,0.0024199667386710644
213,10,13,0.004576194565743208
214,10,14,0.008921542204916477
215,10,15,0.015205270610749722
216,10,16,0.021895507350564003
217,10,17,0.027493124827742577
218,10,18,0.03144162893295288
219,10,19,0.03389694169163704
220,11,0,0.01597093977034092
221,11,1,0.012242615222930908
222,11,2,0.009310774505138397
223,11,3,0.007029519882053137
224,11,4,0.0052722846157848835
225,11,5,0.0039383540861308575
226,11,6,0.002946288324892521
227,11,7,0.002237906912341714
228,11,8,0.0017777271568775177
229,11,9,0.0015598437748849392
230,11,10,0.001663671457208693
231,11,11,0.0023878677748143673
232,11,12,0.004462768789380789
233,11,13,0.008779951371252537
234,11,14,0.015148865059018135
235,11,15,0.021938322111964226
236,11,16,0.027574343606829643
237,11,17,0.031514983624219894
238,11,18,0.03393940627574921
239,11,19,0.035259224474430084
240,12,0,0.014037014916539192
241,12,1,0.010683163069188595
242,12,2,0.008054987527430058
243,12,3,0.006029464304447174
244,12,4,0.004494379740208387
245,12,5,0.0033513978123664856
246,12,6,0.0025295272935181856
247,12,7,0.0019856381695717573
248,12,8,0.001708567375317216
249,12,9,0.0017723680939525366
250,12,10,0.0024639652110636234
251,12,11,0.004503391217440367
252,12,12,0.008817971684038639
253,12,13,0.015249000862240791
254,12,14,0.022087816148996353
255,12,15,0.027719415724277496
256,12,16,0.03162312135100365
257,12,17,0.03400133177638054
258,12,18,0.03528378903865814
259,12,19,0.03587597236037254
260,13,0,0.012417127378284931
261,13,1,0.009373275563120842
262,13,2,0.007023625075817108
263,13,3,0.0052351090125739574
264,13,4,0.00390159385278821
265,13,5,0.0029385064262896776
266,13,6,0.002291530603542924
267,13,7,0.0019447561353445053
268,13,8,0.001969737932085991
269,13,9,0.002649565227329731
270,13,10,0.004687836393713951
271,13,11,0.00901687890291214
272,13,12,0.015487290918827057
273,13,13,0.02233229950070381
274,13,14,0.027921481058001518
275,13,15,0.03176189213991165
276,13,16,0.03408019617199898
277,13,17,0.035315606743097305
278,13,18,0.03588608652353287
279,13,19,0.03609467297792435
280,14,0,0.011107604950666428
281,14,1,0.00833679549396038
282,14,2,0.0062224529683589935
283,14,3,0.004644378088414669
284,14,4,0.0035021468065679073
285,14,5,0.0027262563817203045
286,14,6,0.002297085477039218
287,14,7,0.002281537977978587
288,14,8,0.0029604730661958456
289,14,9,0.0050191436894237995
290,14,10,0.009366359561681747
291,14,11,0.015842054039239883
292,14,12,0.022651607170701027
293,14,13,0.02816815860569477
294,14,14,0.031924549490213394
295,14,15,0.034172896295785904
296,14,16,0.0353575199842453
297,14,17,0.035899754613637924
298,14,18,0.03610025346279144
299,14,19,0.036148518323898315
300,15,0,0.010071744211018085
301,15,1,0.007558090146631002
302,15,2,0.005667742341756821
303,15,3,0.004288665484637022
304,15,4,0.0033456680830568075
305,15,5,0.0028090940322726965
306,15,6,0.0027465762104839087
307,15,7,0.00343062961474061
308,15,8,0.0055144792422652245
309,15,9,0.009862391278147697
310,15,10,0.016300614923238754
311,15,11,0.023031044751405716
312,15,12,0.028444092720746994
313,15,13,0.032102685421705246
314,15,14,0.0342753566801548
315,15,15,0.03540806099772453
316,15,16,0.03591804951429367
317,15,17,0.036105021834373474
318,15,18,0.03614736720919609
319,15,19,0.03615535423159599
320,16,0,0.009390483610332012
321,16,1,0.007088331505656242
322,16,2,0.00540170120075345
323,16,3,0.004235221538692713
324,16,4,0.0035544480197131634
325,16,5,0.003423544345423579
326,16,6,0.004099790472537279
327,16,7,0.006190076936036348
328,16,8,0.01049630157649517
329,16,9,0.016841566190123558
330,16,10,0.023449989035725594
331,16,11,0.02873564511537552
332,16,12,0.032287705689668655
333,16,13,0.034379635006189346
334,16,14,0.035460177809000015
335,16,15,0.03593927621841431
336,16,16,0.036107830703258514
337,16,17,0.036145731806755066
338,16,18,0.03615299239754677
339,16,19,0.03615673631429672
340,17,0,0.009097978472709656
341,17,1,0.006997383199632168
342,17,2,0.005527178756892681
343,17,3,0.004642584826797247
344,17,4,0.004397532436996698
345,17,5,0.0050225630402565
346,17,6,0.00706763518974185
347,17,7,0.011262440122663975
348,17,8,0.01744198426604271
349,17,9,0.023883409798145294
350,17,10,0.02902681939303875
351,17,11,0.03246418386697769
352,17,12,0.03447441756725311
353,17,13,0.035505861043930054
354,17,14,0.03595784306526184
355,17,15,0.036110859364271164
356,17,16,0.03614549711346626
357,17,17,0.036151885986328125
358,17,18,0.036154281347990036
359,17,19,0.03615745157003403
360,18,0,0.00925828143954277
361,18,1,0.007383763324469328
362,18,2,0.0062105655670166016
363,18,3,0.005771746393293142
364,18,4,0.006263131275773048
365,18,5,0.00817054882645607
366,18,6,0.012158011086285114
367,18,7,0.018086420372128487
368,18,8,0.02431575208902359
369,18,9,0.02929600514471531
370,18,10,0.032617948949337006
371,18,11,0.0345538966357708
372,18,12,0.03554193302989006
373,18,13,0.035969823598861694
374,18,14,0.036113325506448746
375,18,15,0.03614528104662895
376,18,16,0.03615088760852814
377,18,17,0.03615250065922737
378,18,18,0.03615536168217659
379,18,19,0.0361613966524601
380,19,0,0.010003088042140007
381,19,1,0.008411075919866562
382,19,2,0.007643222808837891
383,19,3,0.007865316234529018
384,19,4,0.009503006935119629
385,19,5,0.01316865999251604
386,19,6,0.018769489601254463
387,19,7,0.02473575435578823
388,19,8,0.029539046809077263
389,19,9,0.03274790197610855
390,19,10,0.034616563469171524
391,19,11,0.03556644916534424
392,19,12,0.035973452031612396
393,19,13,0.03611188009381294
394,19,14,0.03614484891295433
395,19,15,0.036150190979242325
396,19,16,0.0361509844660759
397,19,17,0.03615362197160721
398,19,18,0.03616144135594368
399,19,19,0.036185123026371
