,vec1,vec2
73,0.29786184,-0.108961746
74,0.19843325,0.1165891
75,0.03308317,-0.1953741
76,0.17634109,0.16185832
77,-0.10580465,-0.13525192
78,-0.05272889,0.1606923
79,-0.037958145,0.15227056
80,-0.048070423,-0.10575497
81,0.11262659,-0.007435322
82,0.029654287,-0.049004644
83,0.0968746,-0.08610964
84,0.0791013,0.018812977
85,-0.024572417,-0.097247295
86,0.06390577,-0.0019978285
87,-0.044220798,0.034769587
88,0.116521426,0.047779523
89,0.034697823,-0.033606634
90,0.0342345,0.03996011
91,0.10925918,0.041190214
92,0.04558008,-0.067747
93,-0.087839186,-0.0014063418
94,0.11673931,0.068883784
95,-0.10582176,-0.03638071
96,-0.016011715,0.01963947
97,0.09142681,0.042659275
98,0.083103366,0.044478424
99,-0.0021788776,-0.06480869
100,-0.113774434,-0.052671224
101,0.037485607,0.047594495
102,-0.10058889,-0.0029645562
103,-0.09762119,-0.052555993
104,0.006541081,-0.030537061
105,-0.06633328,0.07012535
106,-0.11082459,-0.10690288
107,-0.052187353,0.041072197
108,-0.10797944,0.10059027
109,0.102958046,-0.117566936
110,0.10890066,-0.032122098
111,0.11352319,0.04778924
112,0.114130415,0.06528918
113,0.0014893711,0.06719264
114,0.115138,-0.016568795
115,0.10670512,0.09992164
116,0.058810107,-0.046556592
117,-0.034671992,-0.038474284
118,-0.117530264,0.030603655
119,-0.07089687,0.08014283
120,0.078207664,0.063132145
121,0.1065455,0.10822957
122,0.03615255,-0.05010122
123,-0.020875797,-0.014386773
124,-0.108605534,0.11467641
125,-0.07585922,0.03411763
126,-0.09846899,0.005517401
127,0.10128578,0.08982999
128,0.077315755,-0.010100111
129,-0.016243607,-0.09525414
130,0.07715099,0.11639897
131,-0.016780078,0.114359565
132,0.08248427,0.051569127
133,-0.111986816,-0.081045866
134,-0.03343904,0.0928214
135,0.10838438,0.076564364
136,-0.07876758,-0.030310877
137,-0.05694941,0.083907194
138,0.09271919,-0.09207858
139,-0.109330416,-0.06036342
140,-0.0844304,-0.030868493
141,-0.069934696,0.08614596
142,-0.10724347,-0.08329171
143,0.10473188,0.012444384
144,0.053556256,0.028778411
145,-0.03114818,-0.07290651
146,-0.039398707,-0.04132358
147,-0.095554635,0.08239611
148,0.032453276,0.10838012
149,0.07101964,0.06989243
150,-0.04929217,0.10862417
151,0.10160466,-0.0149210915
152,0.029171877,0.11648882
153,-0.0818028,-0.1086506
154,0.008480497,-0.021706298
155,-0.018464603,-0.07274123
156,-0.11636206,0.10181003
157,-0.052264534,0.10820248
158,-0.031170815,-0.0889386
159,0.02411712,-0.08141358
160,0.066586815,0.024387754
161,-0.04071877,-0.047291167
162,0.008454926,0.009344704
163,-0.061194148,-0.11463252
164,-0.089013554,-0.023200184
165,0.025109537,0.079285316
166,0.09162576,-0.01705385
167,-0.08290819,0.007651709
168,0.07132649,0.06299906
169,0.048670538,-0.024341896
170,-0.025780283,-0.09233342
171,0.048052125,-0.028007202
172,0.05536244,-0.041423805
173,-0.015649661,-0.0018662736
174,0.009355731,-0.05278848
175,0.09994202,0.019755654
176,0.02893021,-0.00039815903
177,-0.11082886,-0.07246858
178,-0.05015403,0.05605579
179,-0.06470178,-0.106829576
180,0.10531331,0.053525396
181,0.056721948,0.053359546
182,0.08707497,-0.08910621
183,0.046988465,0.024809904
184,0.03229446,0.023984723
185,0.053165443,0.022859626
186,0.042336173,-0.10425238
187,-0.09204699,-0.023593284
188,0.09534327,-0.103701085
189,-0.07055034,-0.03263159
190,-0.049826115,0.10280504
191,-0.059333365,0.10137739
192,0.0710543,0.1164344
193,-0.023740068,-0.06254591
194,0.08944937,0.07637309
195,0.02512402,0.05681523
196,-0.06251176,-0.03403788
197,-0.04408586,-0.021507114
198,-0.05525519,0.10152709
199,-0.063217856,0.07907424
200,0.023148082,-0.017606169
201,-0.01377213,0.06513799
202,0.063977756,-0.08408636
203,-0.053545706,0.026289977
204,-0.029719286,0.111929215
205,0.08301369,0.04539714
206,-0.0037357956,-0.0016572177
207,0.06380641,-0.11645884
208,-0.067497335,-0.10855463
209,0.040262632,-0.012051441
210,0.01857806,0.09825616
211,0.060725085,-0.007831752
212,-0.016449876,-0.07811068
213,0.08811539,0.05399614
214,-0.113563366,0.031018011
215,0.09488001,-0.06347311
216,0.016351782,-0.005317457
217,-0.02743458,0.0721178
218,-0.08554542,-0.02835223
219,0.09536909,-0.030857675
220,0.010761626,0.08500492
221,0.049991526,0.037478887
222,0.090476625,-0.031881563
223,0.0812229,0.05879114
224,-0.05406356,0.07598116
225,0.096757255,-0.06000607
226,0.09048795,-0.11766823
227,-0.09581578,0.10159712
228,-0.047049887,-0.08829548
229,0.1078205,0.10756188
230,0.032812096,0.022486992
231,-0.04433576,-0.038455673
232,0.022407956,-0.1075888
233,0.031759508,0.05998022
234,-0.09585127,-0.093751505
235,0.116022386,0.10044835
236,0.021629833,-0.08114837
237,0.096936144,0.08591447
238,-0.0374519,0.06653098
239,0.035707645,0.048159935
240,0.098257,-0.07546911
241,-0.08486333,-0.080579996
242,0.022434033,0.03355398
243,0.030817889,0.07241311
244,-0.001675643,0.00955943
245,-0.028797314,0.11767381
246,0.0037131906,-0.016927056
247,-0.06821816,-0.10392727
248,-0.0782782,0.08272802
249,-0.058369774,-0.077571824
250,-0.033796236,-0.05722789
251,0.066077836,0.003593929
252,-0.05478087,0.035901986
253,-0.02045735,0.010942511
254,0.035115145,0.08114498
255,-0.048338138,-0.052715987
256,-0.11326082,-0.020762198
257,-0.06995284,0.113814674
258,-0.029202916,-0.07784541
259,0.1064804,-0.06361994
260,-0.020752057,-0.10948762
261,0.062924005,0.055156045
262,-0.09811579,-0.04539235
263,0.090585314,-0.049635947
264,0.017766736,0.07511813
265,0.09515036,0.050336443
266,0.0019035935,-0.038679622
267,-0.11020319,-0.006763667
268,0.055777453,-0.066235706
269,0.02332791,0.012165301
270,-0.06705981,0.033924766
271,-0.034075066,-0.033811435
272,0.07277004,0.020694636
273,0.05170893,-0.008140773
274,-0.014170639,-0.10937558
275,-0.10268571,0.01468382
276,0.046517305,-0.004732512
277,-0.007527709,0.07264567
278,-0.08182754,-0.059772324
279,-0.027063169,0.041016586
280,0.06982271,0.07295265
281,0.10457333,0.06423072
282,0.10774725,-0.10461444
283,-0.0057083815,-0.045066588
284,-0.04075072,0.044420086
285,-0.012310676,-0.041544624
286,0.10158495,0.028936751
287,0.08332699,-0.10723854
288,-0.022352286,-0.0053909644
289,0.08709512,0.007956319
290,0.0058610365,-0.099387795
291,-0.036428094,0.03376118
292,0.027259506,0.0035924315
293,-0.06268208,0.061900355
294,0.02705612,-0.025143586
295,0.023929276,-0.02920153
296,0.06418266,-0.09034158
297,0.10357123,0.0211718
298,-0.097127065,-0.08525744
299,-0.09939173,-0.060091544
300,-0.04217132,0.01317852
301,0.08647499,0.09046354
302,-0.018670812,0.047977038
303,0.11433969,0.00720302
304,-0.093185924,0.041398622
305,0.06131763,0.089213885
306,-0.0015902147,-0.10550445
307,0.032250814,0.06993621
308,-0.11212992,0.11704532
309,0.04444634,0.10922519
310,-0.09676203,0.07634271
311,0.009316795,0.0022125095
312,0.027850963,0.11054041
313,0.093387894,0.10752196
314,-0.058823287,-0.068238445
315,0.076972,-0.020116411
316,0.04958514,0.069050275
317,-0.09786931,0.10274012
318,-0.0206509,-0.087899305
319,-0.044337668,0.09343163
320,-0.06751399,0.06997869
321,-0.011653185,0.11594648
322,-0.010051012,0.09297996
323,-0.08645174,-0.111768566
324,0.029067047,-0.11393405
325,0.03559316,0.05565665
326,-0.11196876,-0.012915343
327,0.111964785,-0.09250011
328,-0.04976315,0.06364655
329,0.061502926,0.10559324
330,-0.11084877,0.016854443
331,-0.09921197,0.032447837
332,-0.07457656,-0.023687102
333,0.094864495,-0.0069197416
334,-0.019392788,-0.089334175
335,0.04901687,-0.10985742
336,-0.072316185,-0.012788966
337,0.03294704,-0.06522382
338,0.09316472,-0.0058668405
339,0.022071384,0.090105124
340,0.008691721,0.013815962
341,-0.023465678,-0.062082436
342,-0.03959001,0.056123637
343,-0.057416175,0.024515308
344,-0.013287887,0.039600216
345,0.10508577,-0.07705309
346,-0.065685764,-0.047684737
347,0.10807488,0.010489963
348,0.086103864,-0.07626906
349,0.036765523,0.00036256015
350,0.021280162,0.08270518
351,-0.08849609,0.080844454
352,0.11362501,-0.000727579
353,-0.001645565,0.015072547
354,-0.008086771,0.016520076
355,-0.083183855,-0.035236537
356,-0.028147213,-0.10308026
357,0.08464768,0.050876565
358,-0.03257765,-0.045768596
359,-0.031173833,-0.0660938
360,0.05911901,-0.08639401
361,0.016194113,0.039524786
362,-0.08455813,-0.093056634
363,-0.01856824,0.096003644
364,0.1168989,-0.08206191
365,0.09580303,-0.019657165
366,-0.08935954,0.07814177
367,0.05634839,-0.0568892
368,0.045908354,-0.012190357
369,0.1155672,0.0899147
370,0.013593845,0.08170182
371,0.089474745,-0.010483146
372,-0.09275153,0.014915593
373,0.024165936,0.05854813
374,0.007325284,-0.018401831
375,-0.045788564,0.07159894
376,-0.08813434,-0.046828635
377,-0.003057979,-0.035532042
378,-0.037076004,0.06210295
379,-0.0786667,0.07687343
380,-0.038986467,-0.06997214
381,0.059930153,0.04743191
382,0.11166798,-0.080173984
383,-0.047635518,0.077334575
384,-0.09241287,-0.056690924
385,0.0936377,0.019157745
386,0.042038836,-0.11292715
387,0.03109961,0.01706604
388,0.09471577,-0.0012892336
389,-0.100602284,-0.105510786
390,0.04055152,-0.05172299
391,-0.08075155,0.073807396
392,-0.07668492,-0.097512536
393,0.05407404,0.10880173
394,0.013236411,0.08795392
395,-0.017523408,0.0721022
396,-0.09247367,-0.05531174
397,0.0025256053,-0.0734179
398,0.10702648,0.11166293
399,0.09036245,0.01889854
400,-0.03313016,-0.06801328
401,0.039245166,0.09548669
402,-0.058715492,0.026662715
403,-0.07020516,0.0071514174
404,0.116464354,0.049534477
405,0.06423511,0.0889113
406,0.014651261,-0.110529535
407,0.09879782,-0.098845586
408,0.044894524,-0.090824425
409,0.06550562,0.058522455
410,0.05697041,-0.0625156
411,0.09701835,0.0023249164
412,-0.06937395,-0.018800922
413,0.050003953,-0.0124393925
414,0.11782735,-0.024863549
415,-0.050477177,0.052719675
416,-0.037991337,-0.009571396
417,-0.084795736,0.08702976
418,0.10773184,0.013197519
419,0.03174386,-0.014331222
420,-0.062249307,0.05864691
421,0.06478573,0.086997144
422,-0.11278037,0.04182046
423,0.073442526,0.0016281158
424,-0.11386135,0.050340407
425,0.05323782,0.10838724
426,0.10695539,0.065918826
427,0.11459959,-0.05803274
428,-0.044173904,0.08311189
429,0.0035752878,0.07277616
430,0.055607997,0.10212811
431,-0.031251326,-0.06514709
432,-0.09415697,0.11785021
433,0.11193205,0.004121326
434,-0.111110695,-0.067937955
435,-0.0017909706,-0.10538185
436,-0.06893997,0.045119397
437,-0.01751627,0.02461467
438,0.10558993,0.049642973
439,0.012393974,-0.04087223
440,-0.084112495,0.10263618
441,0.11048371,0.10707828
442,0.007851221,0.015662633
443,0.06745138,0.06813314
444,-0.059263386,-0.07117718
445,-0.11408007,-0.057253726
446,-0.08873978,-0.075187266
447,-0.048207395,-0.022260085
448,0.030444287,-0.07261294
449,-0.053235233,-0.09270666
450,-0.033126414,-0.11116885
451,0.0032703131,0.010730259
452,-0.08572902,0.05262118
453,-0.004126206,-0.06899786
454,-0.05871517,-0.066130474
455,-0.09339824,-0.021165699
456,0.08928796,-0.016354464
457,-0.063846275,0.010435589
458,-0.10629533,-0.014943518
459,0.007890128,-0.056529883
460,0.08668185,-0.08545405
461,0.004733458,-0.06903303
462,0.04545962,-0.0694806
463,0.0069311187,-0.019029655
464,-0.068944335,0.05573895
465,-0.038951933,0.08940453
466,0.0989273,-0.11400558
467,-0.013245732,-0.018029816
468,0.05675704,-0.01447539
469,-0.023423143,0.023404963
470,0.06735372,-0.011743881
471,-0.021110527,0.029210098
472,0.08849809,-0.057284888
473,-0.08834682,-0.020762831
474,0.05760414,0.04669609
475,-0.07654478,0.013856269
476,-0.09378001,-0.021427922
477,0.016671203,-0.11724026
478,-0.06329514,0.09490118
479,0.060959004,0.007603906
480,-0.045869246,-0.07257059
481,-0.1045826,-0.10687236
482,-0.099819034,0.06671504
483,-0.07691471,-0.003557153
484,-0.09789881,0.10554675
485,0.020623378,-0.08607541
486,0.009975247,0.08988934
487,-0.060511425,0.06085386
488,-0.0024144128,0.014500044
489,0.018550329,-0.03962773
490,0.116611995,-0.055715058
491,-0.10575245,0.10002292
492,-0.0668281,0.086617924
493,0.11457611,-0.04857155
494,-0.114685625,0.09231996
495,-0.092797585,0.11730831
496,-0.0076321736,0.024545856
497,-0.018974036,0.020367302
498,-0.114431135,0.023787744
499,-0.043367475,-0.0076603144
500,-0.042727165,0.05162532
501,-0.070317365,0.015825026
502,0.0112135485,0.07837071
503,0.11686715,-0.013270609
504,0.07943169,-0.0022065118
505,-0.072186776,0.013684265
506,0.103953265,-0.045598812
507,0.039880313,0.0910633
508,0.064818405,0.09992101
509,0.098639436,-0.015437461
510,-0.03347262,-0.111903705
511,0.03188523,-0.03816376
512,-0.046593033,-0.07850826
513,-0.020119444,0.09149534
514,0.09129856,-0.08318816
515,-0.049246892,0.0041310936
516,-0.022341259,0.10964721
517,-0.112119794,0.04382149
518,-0.06494965,-0.06548366
519,-0.01909817,-0.06166192
520,0.07383891,-0.094548225
521,-0.04667283,0.0054620206
522,0.024937771,0.08228748
523,-0.09124364,-0.092687696
524,0.02073022,-0.054532737
525,-0.030225754,-0.08194159
526,-0.039872296,0.028598495
527,-0.05407363,-0.04359378
528,-0.016836613,0.064679034
529,0.08547031,-0.101414874
530,-0.027558431,0.010183923
531,0.11322305,-0.10773233
532,-0.069622464,0.05104766
533,0.08162286,-0.10784831
534,-0.025429823,-0.07952997
535,-0.018730156,-0.02420675
536,-0.11704788,-0.026323758
537,0.016008861,0.09290006
538,0.107888795,-0.033059888
539,-0.0638831,-0.10267016
540,0.0029794201,-0.0916509
541,-0.062148746,-0.016532496
542,-0.0004274845,-0.06172878
543,-0.08397102,0.10342065
544,0.037876822,-0.012893237
545,0.04282979,0.013549469
546,-0.06171036,0.11320073
547,0.058753274,-0.073012546
548,0.07592205,-0.06950544
549,-0.035542622,-0.034914635
550,0.06480881,0.077749245
551,-0.0038645566,-0.03492722
552,-0.0855495,0.10022863
553,0.0837759,-0.0025111362
554,0.0049746633,0.04616577
555,-0.05006645,0.09961169
556,-0.07119794,0.029083602
557,0.039666735,-0.10588445
558,0.05963566,-0.071348906
559,-0.036994807,-0.11537848
560,0.11129678,0.07847943
561,0.018012427,-0.014380403
562,-0.03601396,0.041904263
563,0.09326003,-0.025969796
564,-0.020324938,0.05829636
565,0.015003927,-0.05919376
566,0.06858326,0.05242891
567,0.055570893,-0.04747226
568,-0.113382325,0.09733119
569,-0.11686023,0.010900222
570,-0.10520331,-0.02496975
571,0.090294085,-0.03609231
572,-0.10859053,0.10613269
573,0.039325304,0.091076486
574,-0.10156989,0.03695648
575,-0.027651832,-0.068073526
576,-0.111228146,0.07385848
577,-0.022768974,0.01780685
578,-0.058534246,0.10311898
579,0.025516994,0.049055032
580,-0.027973354,0.030416824
581,-0.049673043,-0.08300315
582,0.066060774,-0.11352223
583,-0.06195706,-0.09490275
584,0.09445905,-0.032271914
585,0.02215641,-0.10604477
586,0.01889845,-0.1018041
587,-0.06284846,0.049220227
588,-0.0717719,-0.020294793
589,-0.08954909,-0.10287179
590,-0.050765567,0.08574677
591,0.10048852,0.020034514
592,0.025178976,-0.11639872
593,0.108154304,0.0038626716
594,-0.042213723,-0.102599256
595,0.108062886,0.04751254
596,0.011601932,0.10488006
597,-0.061467934,-0.0044313744
598,-0.012280047,-0.110959865
599,0.067392,0.051709794
600,-0.11200171,-0.028313212
601,-0.10686892,0.0023539886
602,-0.07599108,-0.057505373
603,0.0012276694,0.09347225
604,0.06677648,-0.007620096
605,0.036944233,0.0035446659
606,0.022961669,-0.031190567
607,0.08229148,-0.015608482
608,0.04133355,-0.042814396
609,-0.05805977,0.08397057
610,-0.06196146,-0.016428024
611,0.009231128,0.05500371
612,0.0893069,0.09046676
613,-0.061363086,-0.006391667
614,-0.03458081,0.060393773
615,0.042643152,0.06547909
616,0.018502481,-0.06928224
617,0.07435984,-0.0076548904
618,0.06616863,-0.013549231
619,-0.06799473,0.073590346
620,-0.019421227,0.10107251
621,0.08045127,0.09675773
622,0.049023114,0.0042234957
623,-0.06156216,0.018108465
624,0.06261151,-0.0016070604
625,0.06779914,0.07600222
626,-0.07692483,0.08247251
627,-0.025789782,0.1008512
628,-0.058089204,0.09269909
629,0.04629124,0.096836634
630,-0.06765478,-0.07204053
631,-0.07346684,-0.06640485
632,0.088277005,-0.022184469
633,0.050582074,0.010832258
634,0.018738903,-0.045894094
635,0.015028916,-0.114985876
636,-0.08793516,0.06999136
637,0.019247077,-0.070589006
638,-0.003717944,-0.09021207
639,-0.02832754,-0.017138958
640,0.035503678,0.08769276
641,0.024475403,-0.022656955
642,0.090866946,0.10163639
643,-0.1044559,0.07056711
644,-0.023202218,0.09401307
645,0.10129028,-0.04289493
646,0.09369571,-0.059381116
647,0.083981596,-0.01533635
648,0.045618556,-0.11131403
649,-0.07094152,-0.038862146
650,-0.07055651,0.09608192
651,0.09799195,-0.06719376
652,0.10660102,-0.020689718
653,0.09110389,0.037449457
654,-0.00926882,-0.082568936
655,-0.014458068,0.08811981
656,0.030837752,-0.067986265
657,-0.023542456,0.009554498
658,-0.035981886,0.05943135
659,0.0342895,0.021778665
660,-0.040766135,0.055637546
661,-0.09778231,0.033378325
662,-0.11019982,-0.061467063
663,0.048376627,0.030303426
664,-0.09153985,-0.10736292
665,-0.025047004,0.027172737
666,-0.09804919,0.1107829
667,-0.013890728,-0.045087628
668,-0.0069807544,0.10559734
669,-0.025495708,-0.064366624
670,-0.026847258,0.0929495
671,0.008417599,0.10594321
672,-0.06719637,-0.008182406
673,0.08263805,-0.09970707
674,-0.010946058,0.10794457
675,0.007295929,0.07691798
676,0.066703,0.11426682
677,-0.08188778,0.10674321
678,0.09759388,0.005376883
679,0.034450255,0.10872681
680,-0.08945529,0.030822255
681,0.030350126,0.08223914
682,-0.005991876,-0.07046099
683,0.09128641,0.005927898
684,-0.10111666,0.0807708
685,-0.02462969,-0.0921583
686,-0.06408784,-0.055166095
687,-0.08044143,0.097247876
688,0.088493355,0.0031524152
689,-0.037204653,-0.09345843
690,0.0024220645,0.050255813
691,0.015514515,-0.08132632
692,0.012855388,-0.09520252
693,0.071728475,0.07738414
694,-0.10994641,0.0097211525
695,-0.030954286,-0.03558974
696,0.059828214,-0.10961618
697,-0.01189246,0.060579233
698,-0.03715708,-0.046523884
699,0.0071746483,0.02609124
700,-0.053900607,-0.0068064183
701,0.0246915,0.08384573
702,-0.09306412,-0.016822606
703,-0.112611264,0.047564425
704,0.10571461,-0.07599047
705,-0.099894,-0.083259895
706,-0.0324948,-0.04267762
707,-0.04183936,-0.10376086
708,-0.031729423,-0.00090032816
709,-0.01901614,0.1139636
710,-0.03098993,-0.08957707
711,0.02922251,-0.104274675
712,0.06474695,-0.082821466
713,-0.07593347,-0.050443247
714,-0.04843659,0.025320075
715,-0.08153187,0.026972078
716,3.0770898e-05,0.028585307
717,0.114089705,0.030217268
718,-0.10022172,-0.07570998
719,0.018472128,0.028309785
720,-0.06734188,-0.09346092
721,0.011890985,0.015365459
722,0.075109996,-0.098738894
723,-0.079158425,-0.027013235
724,0.024038427,-0.08604959
725,-0.068340875,-0.028242886
726,0.059493355,0.068861745
727,-0.10643352,0.0842259
728,-0.08154859,-0.065864176
729,-0.009056307,0.051183395
730,-0.019282788,-0.09757223
731,-0.09150168,-0.0192262
732,-0.024002306,-0.105136156
733,0.0032379702,-0.007939048
734,-0.020553462,0.01299835
735,0.08343322,-0.060710598
736,-0.07477984,0.09650233
737,-0.049375452,0.014436044
738,0.0025971606,-0.032520734
739,-0.09658404,0.10608085
740,0.07769958,-0.049891643
741,-0.10717028,-0.103028394
742,0.016271971,-0.088497356
743,0.09740084,-0.018779874
744,-0.030965008,0.0840833
745,0.06212022,0.0038348287
746,0.09346958,0.086751305
747,-0.048555337,0.056908317
748,0.013917558,0.0027124062
749,-0.038679667,0.07816417
750,0.084438406,-0.033076875
751,0.09907486,-0.03347446
752,0.049904324,-0.09071064
753,0.051645495,-0.011872023
754,0.10220372,-0.103896506
755,-0.04479471,0.05108682
756,-0.015934251,-0.06197531
757,-0.039263263,0.009653293
758,0.10130825,0.08050253
759,-0.094716765,0.09728416
760,-0.07437082,-0.08123256
761,-0.09452026,-0.08523215
762,0.09917279,0.06523252
763,-0.031409472,-0.05879976
764,0.024461426,-0.09666779
765,0.09110043,-0.054228723
766,0.07618118,0.055369444
767,-0.009340614,0.073363386
768,-0.0869561,0.0857104
769,0.06398698,-0.060969252
770,-0.09576553,0.020630397
771,-0.08066346,-0.08489022
772,-0.09707667,0.07854583
773,-0.061993953,0.03707414
774,0.048062466,-0.017537162
775,0.099743806,0.08448767
776,0.06592146,0.076829486
777,-0.08129783,-0.10652353
778,0.066780575,-0.012892552
779,-0.07689032,-0.089090474
780,-0.104413226,0.015068449
781,0.017000042,0.11179247
782,0.09357568,0.057618402
783,-0.09251092,-0.08481753
784,-0.031149149,0.117395915
785,-0.06826497,0.029230408
786,0.062514775,0.03685858
787,0.089936845,0.044372402
788,0.023118414,0.014908709
789,0.07208464,-0.017439805
790,-0.043379195,-0.07822681
791,-0.07588727,0.042355873
792,-0.0800388,-0.057457294
793,0.020885058,0.010234021
794,0.09275564,-0.05588221
795,0.06059765,0.0068947896
796,-0.060724393,-0.06869092
797,0.07056444,-0.058062088
798,-0.09431924,-0.05085335
799,0.057027824,-0.035407893
800,0.106087945,-0.027470797
801,-0.08216385,0.11686013
802,0.060961895,-0.116712704
803,0.013471223,0.04018327
804,0.012028344,0.03145478
805,-0.09719073,0.08876633
806,-0.0049484447,0.11332331
807,0.09650331,-0.11680067
808,-0.018978447,0.010948949
809,0.10309071,-0.07908626
810,0.005376965,-0.07313036
811,0.04708446,-0.09172795
812,-0.112831905,-0.01897721
813,-0.014378116,0.014076315
814,-0.022112966,-0.07309441
815,0.05030679,-0.096966244
816,-0.085718066,0.11511997
817,0.062386043,-0.040654093
818,-0.025443003,0.10138384
819,0.092073895,-0.05990138
820,0.0027581751,-0.06459485
821,-0.0001418516,0.069640614
822,-0.0730973,0.11381819
823,-0.073097825,-0.043558024
824,-0.09285646,0.0946602
825,-0.08932117,0.08484519
826,-0.008873373,-0.100258686
827,-0.07161345,-0.026345767
828,0.08827569,-0.098281816
829,0.017545335,-0.09769967
830,0.06248384,-0.110714026
831,0.10802897,-0.0086270645
832,-0.04767102,0.0823267
833,-0.002750434,-0.05125963
834,0.05710592,-0.106694534
835,-0.07459964,-0.07662575
836,0.011067845,0.107043184
837,-0.03216184,0.05121357
838,-0.07930031,0.003114298
839,0.087015696,-0.075957164
840,0.0822122,-0.08143332
841,0.00096414983,-0.048925526
842,0.0044936687,0.028576337
843,0.007579826,0.022466712
844,0.06776371,-0.051896565
845,0.10252688,-0.08969257
846,-0.079492345,-0.011690259
847,0.10193577,-0.11665325
848,-0.053395323,0.09878857
849,-0.015059389,0.08907043
850,0.11716633,-0.06268981
851,-0.027595736,-0.11276586
852,0.11548128,0.06689189
853,0.024289437,0.0873931
854,-0.009445965,0.06400148
855,-0.055091456,-0.02175536
856,-0.008079648,0.08046029
857,-0.015997268,-0.0029764771
858,0.10608936,-0.056034096
859,0.046275325,-0.07750818
860,-0.031814225,0.07659357
861,0.04882597,0.043452524
862,0.004891813,0.014373608
863,0.07364068,-0.07159204
864,0.10091885,0.08628153
865,-0.0009068176,0.055644475
866,-0.06956801,0.0449171
867,-0.0050250143,-0.022803396
868,0.039930113,0.03315746
869,-0.06729168,0.039812617
870,-0.11768784,-0.11737182
871,0.008667253,-0.003179714
872,0.06629967,-0.06302829
873,0.08972568,0.038182102
874,0.054630913,0.074072324
875,-0.05851372,-0.037588038
876,0.0926323,0.102131926
877,0.10373499,-0.06751209
878,-0.042388774,0.0064318776
879,-0.03678625,-0.08560695
880,0.040224187,-0.03226643
881,0.113823794,0.020354189
882,0.07259231,0.035287
883,0.044056557,0.07072873
884,0.0536825,-0.052012116
885,0.093915366,-0.049480893
886,0.009136073,-0.056337144
887,0.10142983,-0.08151316
888,-0.08546461,0.08936208
889,-0.02848132,0.035289533
890,0.04105643,0.11317056
891,-0.056426287,0.049271293
892,-0.06901361,0.08548743
893,0.07183733,-0.009444125
894,-0.0029379278,-0.11062979
895,0.11700026,0.09409956
896,-0.1038653,0.07515008
897,-0.093722224,0.07103405
898,0.07465849,0.029106818
899,0.08004766,0.0017016381
900,-0.016693875,0.030559115
901,-0.02467788,-0.103388704
902,-0.11753997,-0.03913492
903,0.007935308,0.089369856
904,-0.072971,-0.054345272
905,0.0017225966,0.059452467
906,-0.1106909,-0.054434076
907,-0.062892914,0.11418208
908,-0.022835642,-0.09704263
909,0.022018217,0.037743054
910,0.020420067,0.069855146
911,-0.051929206,0.025983654
912,-0.04270348,-0.11633965
913,0.013790481,-0.11196789
914,0.014748894,0.065694205
915,-0.110788316,-0.007629946
916,-0.11090915,0.05909232
917,0.11760921,-0.035360053
918,-0.018689655,0.04688991
919,0.011397861,0.11310055
920,-0.08907107,-0.016942866
921,-0.07393629,0.004354149
922,0.047767274,-0.045964904
923,-0.085695654,-0.0036094412
924,-0.037480786,-0.09882316
925,0.027707808,-0.03755662
926,-0.06016946,0.11363483
