,epoch5
1237,-0.15792976
1238,-0.085457556
1239,0.023402136
1240,0.019342804
1241,0.07249473
1242,-0.12290521
1243,0.002024537
1244,-0.1488805
1245,0.14547999
1246,-0.0065612947
1247,0.022922821
1248,-0.035981636
1249,-0.08086086
1250,0.04584853
1251,-0.08868915
1252,0.02974721
1253,-0.05637938
1254,-0.025029907
1255,0.037536483
1256,-0.038663913
1257,-0.033436216
1258,-0.01223411
1259,-0.035172578
1260,-0.080349654
1261,-0.022066398
1262,-0.10139502
1263,0.07622616
1264,-0.07428893
1265,-0.09639063
1266,0.07967466
1267,-0.06295672
1268,0.019056968
1269,-0.07625035
1270,0.009573841
1271,-0.004436253
1272,-0.010588893
1273,0.041720293
1274,0.032597072
1275,0.0028351892
1276,0.024890993
1277,-0.09210104
1278,0.0054973713
1279,0.009843999
1280,-0.10735687
1281,-0.07170509
1282,0.0039989436
1283,0.050425112
1284,-0.053846907
1285,0.037532654
1286,0.044593554
1287,-0.045408964
1288,-0.059068657
1289,0.036056332
1290,-0.04938061
1291,-0.05950563
1292,-0.032259043
1293,0.017276995
1294,-0.09152418
1295,0.047921367
1296,-0.030709317
1297,-0.106354825
1298,-0.10822507
1299,-0.010065898
1300,0.0078041996
1301,-0.04378757
1302,0.042010166
1303,-0.010327798
1304,-0.07040432
1305,-0.010602863
1306,0.011693821
1307,0.0046392716
1308,0.0061328216
1309,-0.00638406
1310,-0.009715059
1311,0.07662076
1312,0.011209449
1313,-0.10539771
1314,-0.08096846
1315,0.019889744
1316,-0.049556997
1317,0.058747567
1318,-0.07375215
1319,0.03220738
1320,0.0046979534
1321,0.036193606
1322,-0.059232134
1323,-0.014460332
1324,-0.07815779
1325,-0.06368667
1326,0.022660509
1327,-0.02548743
1328,-0.047484465
1329,-0.08299885
1330,0.014268707
1331,-0.06876791
1332,-0.08037708
1333,0.018589964
1334,-0.092759825
1335,0.06386729
1336,-0.06424012
1337,-0.095783494
1338,-0.06714888
1339,0.02794706
1340,-0.042894445
1341,-0.08217083
1342,0.008275889
1343,-0.011376701
1344,0.031304054
1345,0.0564399
1346,-0.0036720335
1347,-0.03769695
1348,0.04875289
1349,0.007583074
1350,0.04054807
1351,-0.03973889
1352,0.007420852
1353,0.035443313
1354,-0.102185704
1355,0.044962317
1356,-0.03568427
1357,0.044869527
1358,-0.023956537
1359,0.00892638
1360,-0.07832648
1361,0.0042626862
1362,-0.07280533
1363,-0.11186325
1364,-0.029563818
1365,-0.067581736
1366,0.04551499
1367,0.009803256
1368,0.06388754
1369,0.01063181
1370,-0.053548772
1371,-0.046852667
1372,-0.0034706052
1373,-0.036045212
1374,0.0073277676
1375,-0.0781556
1376,0.031250462
1377,0.04264659
1378,0.05429258
1379,0.016970461
1380,-0.04593674
1381,0.033630054
1382,0.024401065
1383,-0.0818765
1384,-0.020510536
1385,-0.07829468
1386,-0.053640142
1387,-0.10234265
1388,0.017723348
1389,-0.04529652
1390,-0.089557916
1391,-0.119870774
1392,-0.04785912
1393,-0.23699549
1394,-0.011783044
1395,-0.109353654
1396,0.025998406
1397,0.013962505
1398,-0.0564492
1399,-0.014038918
1400,0.048143957
1401,-0.16066381
1402,-0.0035894997
1403,-0.0656053
1404,-0.028585354
1405,0.024846997
1406,0.09525884
1407,0.050419107
1408,-0.018374786
1409,0.0031542613
1410,0.013580931
1411,0.16692007
1412,-0.01718048
1413,0.3181436
1414,-0.022506991
1415,-0.07193158
1416,0.18175662
1417,-0.06351066
1418,-0.14963263
1419,-0.12673277
1420,0.034812134
1421,0.05442274
1422,0.08979167
1423,0.21395169
1424,-0.06874965
1425,0.21515436
1426,-0.12478568
1427,-0.09850377
1428,-0.22252586
1429,0.040352084
1430,-0.061972097
1431,-0.050395876
1432,0.06352465
1433,0.009557172
1434,0.18710221
1435,0.030107269
1436,-0.18121786
1437,-0.12713075
1438,0.037959706
1439,0.032899514
1440,-0.10298433
1441,0.03909681
1442,0.11679482
1443,-0.053424638
1444,0.008881022
1445,-0.06661975
1446,0.0018746958
1447,-0.03628705
1448,0.004706096
1449,-0.08964389
1450,-0.01291652
1451,0.056782734
1452,-0.16732214
1453,-0.09661024
1454,-0.04472225
1455,-0.05189756
1456,0.0497812
1457,0.027539842
1458,0.069945835
1459,0.10533231
1460,0.017235646
1461,0.024167087
1462,-0.07919957
1463,-0.083367296
1464,-0.19745636
1465,0.019897135
1466,0.019127315
1467,0.008960932
1468,0.12173162
1469,0.05097578
1470,0.111498296
1471,0.11898907
1472,-0.0006837884
1473,-0.105494335
1474,0.12288535
1475,-0.060296107
1476,0.120297216
1477,0.041507445
1478,-0.036061913
1479,0.13679056
1480,-0.03599699
1481,-0.11743287
1482,-0.046282556
1483,-0.08338927
1484,0.10152684
1485,0.07515925
1486,-0.061252553
1487,0.047046397
1488,0.070086375
1489,-0.051584747
1490,-0.044605035
1491,-0.08040889
1492,-0.01749463
1493,-0.07816066
1494,0.11898915
1495,0.01850646
1496,0.014362586
1497,-0.00024194876
1498,-0.02000576
1499,-0.09658661
1500,-0.32244387
1501,-0.08872547
1502,0.008814952
1503,-0.23928575
1504,0.12263099
1505,-0.049446285
1506,0.10858268
1507,0.06600286
1508,-0.16114432
1509,0.050370358
1510,0.017880196
1511,-0.00015185832
1512,-0.09596138
1513,0.07008867
1514,0.056510482
1515,-0.40620878
1516,0.0035380018
1517,-0.041151747
1518,0.06316053
1519,-0.16494259
1520,-0.06307835
1521,0.14900964
1522,-0.07105475
1523,0.09520979
1524,0.20160834
1525,-0.09155113
1526,-0.10680821
1527,-0.015013932
1528,0.08342154
1529,-0.076515354
1530,0.23836474
1531,-0.010327792
1532,0.001843014
1533,0.109887175
1534,-0.25703245
1535,-0.053197294
1536,-0.08888415
1537,-0.039543655
1538,-0.03183717
1539,0.06335333
1540,-0.07063094
1541,0.007096355
1542,-0.078541264
1543,-0.1166769
1544,0.008298507
1545,-0.035704162
1546,-0.0968512
1547,0.038445354
1548,0.025875201
1549,-0.1022796
1550,-0.106451675
1551,0.021859514
1552,-0.09563949
1553,-0.10927262
1554,0.011601516
1555,-0.00030095282
1556,-0.057760544
1557,0.055548623
1558,0.046694618
1559,-0.11103768
1560,0.015541201
1561,-0.1018087
1562,-0.021331288
1563,0.026831364
1564,-0.005389639
1565,0.0021420696
1566,-0.09554513
1567,0.011293183
1568,0.020355789
1569,-0.09758677
1570,-0.024997849
1571,-0.09863004
1572,-0.0035225123
1573,-0.083549954
1574,-0.007288438
1575,-0.010315708
1576,-0.012767656
1577,-0.03647684
1578,0.0033010526
1579,-0.10115088
1580,-0.057810612
