,vec1,vec2
298,-0.25649738,-0.19153723
299,0.04090685,0.058085207
300,-0.024854504,0.048680075
301,-0.05893452,0.003232386
302,-0.19810906,-0.22631694
303,-0.14561173,-0.19840732
304,0.06434348,-0.017207772
305,-0.12286363,-0.054646723
306,-0.047664993,-0.15900905
307,-0.1693767,-0.10804937
308,-0.2761722,-0.12229397
309,0.10665344,-0.08783496
310,0.03646075,0.063118644
311,-0.20700005,-0.13469955
312,-0.01741685,0.045260362
313,0.19810092,0.17898351
314,-0.022170205,0.10398477
315,0.033449113,-0.113409914
316,-0.24843189,-0.10710568
317,-0.034951583,-0.04694037
318,-0.15849102,-0.20721163
319,-0.065085016,-0.19607398
320,-0.11105063,-0.259803
321,-0.0605157,-0.20990506
322,0.14405519,0.12627003
323,0.057519563,0.05398923
324,-0.02913907,-0.0583777
325,-0.11664938,-0.16311553
326,-0.08885575,0.065122746
327,0.22857508,0.08229761
328,0.02470664,-0.016512416
329,-0.095052004,0.027985252
330,0.00634929,-0.029391965
331,0.0562677,-0.005195938
332,0.27065742,0.17830417
333,0.05251597,-0.078838915
334,-0.0849949,-0.13402575
335,0.16999835,0.04129024
336,-0.15301952,-0.23901685
337,-0.29251128,-0.15331411
338,0.006864071,0.07369959
339,-0.12924555,-0.1730378
340,0.024742514,-0.087404795
341,0.12599052,0.11962573
342,0.13857889,0.19918549
343,0.038815506,-0.03103105
344,-0.0010878481,0.09905195
345,-0.11912084,-0.16981755
346,-0.11440328,-0.09547015
347,-0.049911417,-0.120671466
348,-0.08402616,0.05632137
349,0.14018103,0.14891687
350,0.10956817,-0.016580686
351,-0.11045769,0.034972165
352,-0.09720418,-0.11013084
353,-0.19581118,-0.051003784
354,-0.009103529,0.037612617
355,0.077161856,0.03857623
356,0.025625445,-0.1873862
357,0.1651578,0.12031219
358,0.122294284,0.16411567
359,-0.29255766,-0.19400933
360,-0.14219517,-0.016038507
361,-0.023508303,-0.069103494
362,-0.091778405,-0.16239557
363,0.14044914,0.12697801
364,-0.12140638,-0.10741985
365,-0.070247084,0.059657913
366,0.022926137,-0.11874192
367,0.03385745,0.05860897
368,-0.19838153,-0.1681538
369,-0.0894738,-0.11477955
370,-0.11313312,-0.061481114
371,-0.06268769,-0.14339188
372,-0.1764707,-0.09495943
373,0.20211327,0.347024
374,-0.04197403,-0.07123303
375,-0.061541446,-0.04137387
376,0.011907402,-0.14386633
377,0.019379616,-0.1220069
378,-0.0890613,-0.06504112
379,-0.057612732,-0.1460351
380,-0.031456795,-0.1368659
381,0.05524683,0.053208604
382,0.12088175,0.29764858
383,-0.092688575,-0.039754536
384,-0.06632212,-0.07131882
385,0.24047178,0.13848345
386,-0.20287243,-0.20026444
387,-0.06303202,-0.18447712
388,-0.020839628,-0.029625636
389,-0.007662624,-0.06911242
390,0.07273668,-0.008538593
391,0.14629462,0.12308168
392,0.0069884956,0.012669206
393,-0.1661132,-0.18029872
394,-0.12234685,-0.14958456
395,0.04811545,0.106079146
396,0.060945373,-0.02912188
397,-0.043661244,-0.13161235
398,0.16866216,0.056555755
399,-0.0680863,-0.025090517
400,0.046201237,0.10644794
401,0.29064912,0.14905125
402,-0.09475678,0.10587842
403,0.13144988,0.08763843
404,-0.12907128,0.025719177
405,-0.023568958,-0.11269285
406,-0.09848186,-0.04273845
407,-0.170382,-0.062381357
408,-0.21643144,-0.2628775
409,-0.108627774,-0.09769545
410,-0.0044817515,0.023246165
411,-0.24660733,-0.31549686
412,-0.26965773,-0.4548403
413,-0.1253333,-0.1166418
414,-0.09234083,-0.1155892
415,0.09840752,-0.005038541
416,-0.0834583,-0.10693715
417,0.08740663,0.1460743
418,0.17206906,0.16553871
419,0.015015023,0.12606981
420,-0.071457766,-0.14685753
421,-0.046715967,-0.10294634
422,0.017218597,0.031560756
423,-0.26183653,-0.22792584
424,0.020154689,-0.0008227043
425,-0.0659654,0.02085872
426,-0.068867795,-0.084875666
427,0.29026645,0.22868878
428,0.21514603,0.15892208
429,0.016355306,-0.1842124
430,-0.1449448,-0.0959746
431,-0.28390703,-0.32603523
432,-0.0058885664,0.0065839887
433,-0.04202129,0.0031374786
434,-0.20600079,-0.15812808
435,0.16534582,0.21678281
436,0.15504321,0.06788906
437,-0.099469975,0.0058510415
438,-0.004987173,-0.062975325
439,-0.12767652,-0.037920147
440,-0.013242878,-0.058940507
441,-0.038452,-0.10837798
442,0.28108042,0.24988827
443,-0.123267494,0.021581285
444,0.07727109,0.074919716
445,-0.164339,-0.13440068
446,-0.1240656,-0.11224665
447,0.0529458,-0.11033375
448,-0.08603839,-0.23321761
449,-0.08771611,-0.1672611
450,-0.16142428,-0.19278234
451,0.30969208,0.33256546
452,-0.039857805,0.072610736
453,0.047745608,0.18227364
454,0.27140146,0.21284762
455,0.0048458874,0.092520766
456,0.1041096,0.019450396
457,-0.160851,-0.05944208
458,-0.056971274,0.009755207
459,0.053928524,0.020951733
460,0.29694828,0.23323852
461,0.20145386,0.11910584
462,-0.25898352,-0.16641283
463,-0.29578102,-0.11750776
464,0.003314823,0.0189984
465,-0.11045887,-0.093806274
466,-0.20399517,-0.16772571
467,0.2327165,0.059240162
468,0.057507925,0.059258506
469,0.03702087,0.13254115
470,-0.111203,-0.007950585
471,0.0045873895,0.04775404
472,0.03620033,0.17443293
473,0.04510379,0.18787971
474,-0.13632646,-0.063422576
475,-0.21725678,-0.3460059
476,0.05372137,0.050700337
477,-0.2414008,-0.2874453
478,-0.23112836,-0.4024882
479,0.059399195,0.035504445
480,-0.2481821,-0.29507095
481,-0.5467457,-0.51996756
482,0.032119036,-0.05726309
483,0.13503824,0.071722835
484,-0.15293793,-0.22599652
485,-0.08573576,-0.04317484
486,-0.05462221,-0.036829256
487,0.23810638,0.31365016
488,0.20240888,0.15445961
489,-0.111680664,-0.082126416
490,-0.13872378,-0.14164922
491,0.118755914,-0.046465367
492,-0.08744005,-0.085175134
493,-0.20309317,-0.2244643
494,-0.083766304,-0.09338369
495,-0.2245654,-0.24507143
496,0.16912475,0.025539331
497,0.03115283,0.069105506
498,0.20008558,0.047521688
499,-0.048436046,-0.116718434
500,-0.06396933,0.0447534
501,-0.06289708,-0.08299511
502,-0.11200593,-0.21694739
503,-0.11923551,-0.14100868
504,-0.09144949,-0.048249014
505,0.47314236,0.33562556
506,-0.046358615,-0.03247858
507,-0.24028847,-0.37403134
508,0.14941192,0.14144966
509,0.15320224,0.13673884
510,-0.16825707,-0.2272974
511,-0.11628778,-0.14862621
512,-0.18219683,-0.041774146
513,0.33123,0.17526963
514,0.32194635,0.26584464
515,-0.16833666,-0.1557329
516,-0.09054846,-0.19777398
517,-0.0853597,-0.009032734
518,0.16441199,0.32376632
519,0.14721246,0.21104613
520,0.15954456,0.14289138
521,0.23148173,0.20318362
522,0.2902677,0.14127469
523,0.23967427,0.31924325
524,-0.18787795,-0.20812571
525,-0.062200047,-0.25380963
526,-0.16442782,-0.10468545
527,0.13547537,0.21918374
528,0.10883989,0.10193398
529,-0.12799522,-0.023067564
530,-0.17008151,0.01770886
531,-0.083308354,0.016143896
532,-0.0062068542,0.09229563
533,-0.16128778,-0.23847282
534,-0.31732908,-0.20844612
535,-0.29232228,-0.1497229
536,0.114430346,0.09865769
537,-0.034627255,-0.1382668
538,0.15955718,0.07330516
539,0.10104668,0.11505914
540,0.3018702,0.28512502
541,0.5031892,0.4467647
542,-0.31513637,-0.40518573
543,-0.447386,-0.37674618
544,-0.43614352,-0.45633546
545,-0.24454382,-0.2451688
546,-0.30667952,-0.4300019
547,-0.17719567,-0.28722188
548,-0.20946795,-0.20818537
549,0.0027498156,0.028826892
550,-0.2109439,-0.15176567
551,0.040634952,0.034415208
552,-0.29994655,-0.21815202
553,-0.20467928,-0.06271306
554,0.43716782,0.39256102
555,0.3248694,0.31181213
556,0.33430886,0.2885785
557,-0.16506132,-0.059765093
558,0.3457865,0.37796023
559,0.12432308,0.19697878
560,-0.31072542,-0.39148977
561,-0.32251945,-0.24911505
562,-0.30927658,-0.27995384
563,0.05213461,0.03349004
564,0.15923578,0.17829207
565,0.055636182,0.14300758
566,0.13595071,0.14696205
567,0.12760626,0.099077396
568,-0.061222915,-0.010637257
569,-0.2134051,-0.08070392
570,-0.48495057,-0.4096639
571,-0.27988553,-0.34398252
572,0.09533304,0.25497773
573,0.3427462,0.3045587
574,0.20375438,0.14389102
575,0.014469208,-0.031699654
576,0.44263107,0.4575254
577,0.2837806,0.40906966
578,-0.21014178,-0.055906914
579,-0.1207303,-0.12952268
580,-0.13296556,-0.08919004
581,-0.09687925,-0.078061156
582,-0.055323303,-0.13947898
583,0.048309147,-0.11086098
584,0.20498419,0.041484907
585,0.15504935,-0.061583586
586,0.018262617,-0.05477798
587,-0.09326139,0.05255244
588,0.11087437,0.041963916
589,0.028804712,-0.12660885
590,-0.20374954,-0.06625985
591,0.025527842,-0.14428678
592,-0.13896492,-0.07931015
593,0.01563681,0.068911046
594,0.11204798,0.040329836
595,0.100662656,0.17859483
596,-0.17699476,0.032536477
597,-0.017050754,0.12638101
598,-0.22466661,-0.09077158
599,-0.16072355,-0.045224883
600,-0.07123154,0.021376587
601,-0.015703527,0.09481612
602,0.23107323,0.2427907
603,0.0441387,-0.059903458
604,0.012318797,-0.08703676
605,0.046781156,-0.042214718
606,0.0769749,0.03151127
607,0.016770497,0.052566662
608,-0.33527586,-0.12500688
609,-0.20761758,-0.19244412
610,-0.24704276,-0.075058214
611,0.15549615,-0.024837643
612,0.07780811,0.040237486
613,0.20463027,0.27172786
614,-0.13818562,-0.030601047
615,0.19445056,0.196572
616,-0.017259069,-0.19230984
617,-0.06725318,-0.04926578
618,-0.08515851,-0.008778229
619,-0.008097626,-0.033665128
620,-0.12074283,-0.12785316
621,0.048184525,0.021607954
622,-0.19039655,-0.05131527
623,-0.09417263,0.02084897
624,-0.019018378,-0.14866531
625,0.108044565,0.1744703
626,-0.016170233,0.13434926
627,0.070324756,0.06424979
628,0.17401958,0.17905232
629,-0.16531399,-0.03085301
630,0.22180757,0.29212245
631,0.32935992,0.3533829
632,-0.05502271,-0.26696035
633,-0.1310068,-0.11234693
634,-0.15833904,-0.072879456
635,-0.21395628,-0.051898338
636,-0.17517698,-0.16525911
637,-0.07051367,-0.16486672
638,-0.1356797,-0.10733767
639,-0.084626794,-0.059181787
640,-0.12674049,0.09735452
641,-0.16492867,-0.07516896
642,-0.09883073,-0.04745718
643,-0.1392687,-0.033971064
644,-0.22734192,-0.15906587
645,-0.34842458,-0.2737217
646,0.021196937,0.07403455
647,-0.014810488,-0.11709608
648,0.22099218,0.223928
649,0.07417916,0.215841
650,-0.05614484,0.021347918
651,-0.011714773,-0.038157523
652,0.02514711,0.033835866
653,-0.26364586,-0.33163804
654,-0.08862834,0.059968766
655,-0.037176665,0.00041471422
656,-0.13421708,-0.23052788
657,-0.27380726,-0.117031984
658,-0.26245046,-0.13176486
659,-0.19497737,-0.14999485
660,-0.19176571,-0.16722515
661,-0.11539894,-0.08918869
662,0.0710838,0.19707482
663,0.28024712,0.06455049
664,0.24359597,0.24513906
665,-0.04935371,-0.13712415
666,-0.08854439,-0.055860944
667,-0.31057265,-0.30845416
668,-0.046150465,0.005756665
669,-0.17679119,-0.044908144
670,0.046480354,0.007860865
671,0.24404022,0.16179043
672,0.38487077,0.28200746
673,0.5027532,0.4911625
674,-0.012006704,-0.03951769
675,-0.047595724,-0.12885979
676,-0.15797734,-0.1532781
677,-0.104665525,-0.30960047
678,-0.29149202,-0.17428762
679,-0.020070605,-0.19396773
680,0.056063104,0.047871385
681,0.11586567,0.3183832
682,0.31739432,0.3335367
683,-0.049421214,-0.053048246
684,-0.110119924,-0.13813393
685,-0.24588093,-0.16315663
686,-0.36585152,-0.39305508
687,-0.36034617,-0.36067083
688,-0.4560286,-0.41278836
689,-0.04205893,-0.16147256
690,-0.020500824,-0.014812939
691,0.51352936,0.31528407
692,-0.18496527,-0.08955293
693,0.038231496,0.051959056
694,0.016156577,-0.14800423
695,-0.02243071,-0.09951558
696,-0.068116635,-0.090681285
697,0.21365675,0.19059275
698,-0.040573023,-0.103402436
699,-0.0844326,-0.07574362
700,0.18609571,0.1040425
701,-0.037580207,-0.10442589
702,-0.07099609,-0.14331007
703,-0.39857456,-0.3816578
704,0.04132995,0.0580246
705,-0.020361975,-0.18086979
706,-0.10203908,-0.14717177
707,0.14522448,0.16667327
708,0.20327508,0.2669632
709,0.38247585,0.40884253
710,-0.10662829,-0.23812538
711,-0.3236609,-0.09820501
712,-0.16442093,-0.21400452
713,0.02035809,0.055367228
714,0.0072284937,-0.14536764
715,-0.15594164,-0.19627371
716,0.038461853,0.04252209
717,0.3412279,0.20471081
718,0.17045668,0.05754616
719,-0.06295186,0.006630484
720,-0.13795859,-0.12277939
721,0.058308475,0.046069108
722,-0.12936649,-0.05611649
723,-0.08553975,-0.09833207
724,-0.23572427,-0.18738124
725,0.19986224,0.12101632
726,0.30228624,0.3337785
727,0.22803992,0.2602425
728,3.914628e-05,-0.087933876
729,-0.039982624,-0.0450856
730,-0.2715768,-0.19713598
731,0.051211067,0.048301004
732,0.048551813,-0.13665879
733,-0.03569659,-0.17474252
734,-0.16714658,-0.11137327
735,-0.02684635,0.029739112
736,-0.15243182,-0.23811902
737,0.06763422,0.076248385
738,-0.15581721,-0.16056395
739,-0.2865461,-0.19209692
740,-0.07796067,-0.0024153404
741,0.021455865,0.10671552
742,0.057809312,0.16380478
743,-0.12323929,-0.0013641939
744,-0.24009869,-0.049751945
745,0.016200796,-0.06746066
746,-0.008231174,-0.14794976
747,-0.006918244,-0.100943364
748,-0.1906192,-0.37693518
749,-0.07307818,0.09171741
750,-0.276066,-0.20240177
751,0.059701577,-0.07800565
752,0.011531584,0.04327447
753,-0.27566296,-0.23225433
754,-0.06418174,-0.1474011
755,0.019495554,0.033550404
756,-0.057445154,-0.05867517
757,-0.08995626,-0.014101461
758,0.13970476,-0.0018820874
759,0.1806753,0.14319123
760,-0.01325234,-0.07026421
761,0.1392956,0.22586069
762,0.03430864,-0.1117519
763,-0.20578292,-0.00079446286
764,-0.1820927,-0.03982339
765,-0.09383916,-0.02356305
766,0.035402868,0.10623991
767,0.109271675,0.2112378
768,-0.095558435,-0.07103306
769,-0.11244439,-0.1629442
770,0.21727699,0.3377415
771,-0.13444981,-0.2360611
772,-0.28555608,-0.24757203
773,-0.26738355,-0.17386878
774,-0.07360997,-0.1280985
775,0.0025786683,0.089258924
776,-0.23422769,-0.06747351
777,-0.1458803,0.015454195
778,0.0106617175,-0.04223245
779,-0.041670438,-0.038312566
780,-0.28411806,-0.24296942
781,-0.058630355,0.0013056919
782,-0.24059728,-0.103300266
783,-0.15836805,-0.12128677
784,-0.06814857,-0.107710116
785,0.08264066,0.037739113
786,0.2113454,0.16678771
787,0.097854696,0.010081202
788,-0.0060579255,0.033454843
789,0.020793974,-0.0994229
790,-0.20098194,-0.18347992
791,-0.26016966,-0.12388658
792,-0.07398528,0.03278925
793,-0.1861658,-0.17198282
794,-0.3415224,-0.3587731
795,-0.12721181,-0.29116067
796,-0.04627604,-0.101161435
797,-0.12104149,0.020740066
798,-0.14252347,-0.16929865
799,0.12974188,0.26074764
800,-0.041280523,-0.0077319425
801,0.0978297,0.15043281
802,0.054124,-0.115986824
803,0.16068017,-0.017994098
804,-0.0658049,0.029369526
805,-0.11878084,-0.13884306
806,0.12332427,0.09838194
807,-0.03461434,0.016493708
808,0.12759575,0.11950094
809,-0.027564965,-0.07331126
810,0.19611683,0.0930999
811,0.20220822,0.0844183
812,0.09483778,0.16244176
813,-0.0813729,-0.040471833
814,0.25823513,0.2405115
815,0.10860581,0.01191101
816,0.1418384,0.18820114
817,0.22785601,0.23423779
818,0.09469792,0.20775583
819,-0.086559765,-0.094409615
820,0.11347034,0.148662
821,-0.09433692,0.032951973
822,0.067748904,0.12638384
823,-0.039737444,0.0716171
824,-0.08367416,-0.11303136
825,-0.016255058,-0.015540235
826,0.064272866,0.15160668
827,0.022320032,0.06907479
828,0.008707623,0.06879043
829,-0.18550614,-0.09217956
830,0.03872546,0.027570292
831,-0.053739354,0.16551608
832,0.086882606,0.15206763
833,0.10385758,0.0820379
834,-0.1189972,0.026134301
835,0.13717064,-0.04734779
836,0.10381366,0.22538973
837,0.026048372,-0.11688057
838,-0.066410266,-0.09137421
839,-0.056384638,-0.10267274
840,-0.0019379258,0.026557602
841,-0.011479482,0.016602755
842,0.009287447,0.06898163
843,0.19055682,0.096836716
844,0.036998466,0.15409908
845,0.012301054,0.01673485
846,0.027496703,0.16004705
847,-0.0015205313,-0.110454984
848,0.006156519,0.059809536
849,0.017186955,-0.11048666
850,-0.13461037,-0.13195133
851,-0.1834263,-0.07633656
852,-0.15411595,0.0024398193
853,-0.013211634,0.095635936
854,-0.18033235,-0.088983506
855,0.11169768,0.05052811
856,-0.096543096,-0.0975983
857,0.019266795,0.04896095
858,0.12259084,-0.09066525
859,0.12576872,0.20655468
860,-0.112493455,-0.085806265
861,0.11149388,0.1581353
862,-0.046742797,0.12281516
863,-0.079908356,-0.052984703
864,-0.013358694,-0.015445542
865,0.13298966,0.19761072
866,0.12417435,-0.081274904
867,0.037581094,-0.029453836
868,0.055866655,0.023293775
869,0.14504337,0.12249298
870,0.12590484,0.14761357
871,-0.00033449754,0.08731422
872,-0.13657902,-0.11418268
873,-0.09979982,-0.16664734
874,-0.016455725,-0.05678603
875,0.24551213,0.11732632
876,-0.003475882,-0.06788448
877,-0.23319185,-0.21743938
878,0.2694045,0.1396437
879,0.035837684,0.005115632
880,-0.12858745,-0.10769816
881,-0.15127984,-0.2604427
882,-0.07619565,-0.26697576
883,-0.09560467,-0.05835869
884,0.23742393,0.17497045
885,-0.21324173,-0.04700181
886,-0.105494305,0.038282983
887,0.0010337718,0.12157138
888,-0.07947519,-0.08601621
889,0.029900847,0.010155929
890,-0.16627198,-0.12729731
891,-0.21354342,-0.18885097
892,0.000742428,-0.08648253
893,0.019294783,0.09440186
894,-0.27026927,-0.16404706
895,-0.2794709,-0.26273066
896,0.0013708174,0.06631284
897,-0.09070604,-0.26038158
898,0.054645225,0.17466362
899,-0.08459988,-0.10183138
900,-0.07466026,0.032277882
901,0.11633094,0.13520479
902,0.25424537,0.10049747
903,0.24393398,0.19138539
904,0.0030561816,-0.063377015
905,0.24019143,0.17748937
906,-0.03402213,-0.14058775
907,-0.056691118,-0.19480735
908,-0.03106825,-0.027176678
909,-0.26830742,-0.11338896
910,-0.40609926,-0.29023084
911,0.09033867,0.263446
912,-0.21291554,-0.29276955
913,-0.17769217,-0.22773287
914,0.26145205,0.33850667
915,-0.013068579,0.21341315
916,0.04553238,0.032682482
917,-0.1905356,-0.23329836
918,-0.14103234,-0.13790354
919,0.2914464,0.22782975
