,epoch0,epoch1,epoch2,epoch3,epoch4
12115,-0.07562037,-0.07562037,-0.07562037,-0.07562037,-0.07562037
12116,-0.034004424,-0.034004424,-0.034004424,-0.034004424,-0.034004424
12117,-0.06436656,-0.06436656,-0.06436656,-0.06436656,-0.06436656
12118,-0.07774853,-0.07774853,-0.07774853,-0.07774853,-0.07774853
12119,-0.018781953,-0.018781953,-0.018781953,-0.018781953,-0.018781953
12120,-0.039298683,-0.039298683,-0.039298683,-0.039298683,-0.039298683
12121,-0.015849464,-0.015849464,-0.015849464,-0.015849464,-0.015849464
12122,-0.014708251,-0.014708251,-0.014708251,-0.014708251,-0.014708251
12123,0.042250104,0.042250104,0.042250104,0.042250104,0.042250104
12124,-0.0015574396,-0.0015574396,-0.0015574396,-0.0015574396,-0.0015574396
12125,-0.08284658,-0.08284658,-0.08284658,-0.08284658,-0.08284658
12126,-0.042566143,-0.042566143,-0.042566143,-0.042566143,-0.042566143
12127,-0.04575517,-0.04575517,-0.04575517,-0.04575517,-0.04575517
12128,-0.00856717,-0.00856717,-0.00856717,-0.00856717,-0.00856717
12129,-0.04414622,-0.04414622,-0.04414622,-0.04414622,-0.04414622
12130,0.03835454,0.03835454,0.03835454,0.03835454,0.03835454
12131,0.06813917,0.06813917,0.06813917,0.06813917,0.06813917
12132,0.021666978,0.021666978,0.021666978,0.021666978,0.021666978
12133,-0.076197885,-0.076197885,-0.076197885,-0.076197885,-0.076197885
12134,0.04126069,0.04126069,0.04126069,0.04126069,0.04126069
12135,0.07540547,0.07540547,0.07540547,0.07540547,0.07540547
12136,-0.022947272,-0.022947272,-0.022947272,-0.022947272,-0.022947272
12137,0.07339048,0.07339048,0.07339048,0.07339048,0.07339048
12138,-0.065704644,-0.065704644,-0.065704644,-0.065704644,-0.065704644
12139,-0.003714114,-0.003714114,-0.003714114,-0.003714114,-0.003714114
12140,0.013782228,0.013782228,0.013782228,0.013782228,0.013782228
12141,-0.013114853,-0.013114853,-0.013114853,-0.013114853,-0.013114853
12142,-0.043229673,-0.043229673,-0.043229673,-0.043229673,-0.043229673
12143,-0.00092222414,-0.00092222414,-0.00092222414,-0.00092222414,-0.00092222414
12144,-0.03193385,-0.03193385,-0.03193385,-0.03193385,-0.03193385
12145,0.06047096,0.06047096,0.06047096,0.06047096,0.06047096
12146,-0.063235804,-0.063235804,-0.063235804,-0.063235804,-0.063235804
12147,0.03493573,0.03493573,0.03493573,0.03493573,0.03493573
12148,-0.04497392,-0.04497392,-0.04497392,-0.04497392,-0.04497392
12149,-0.04531075,-0.04531075,-0.04531075,-0.04531075,-0.04531075
12150,-0.07953708,-0.07953708,-0.07953708,-0.07953708,-0.07953708
12151,0.048614457,0.048614457,0.048614457,0.048614457,0.048614457
12152,-0.015372989,-0.015372989,-0.015372989,-0.015372989,-0.015372989
12153,0.057630908,0.057630908,0.057630908,0.057630908,0.057630908
12154,0.012417853,0.012417853,0.012417853,0.012417853,0.012417853
12155,-0.066282384,-0.066282384,-0.066282384,-0.066282384,-0.066282384
12156,-0.017776458,-0.017776458,-0.017776458,-0.017776458,-0.017776458
12157,-0.061254278,-0.061254278,-0.061254278,-0.061254278,-0.061254278
12158,-0.028127793,-0.028127793,-0.028127793,-0.028127793,-0.028127793
12159,-0.03402982,-0.03402982,-0.03402982,-0.03402982,-0.03402982
12160,-0.0443275,-0.0443275,-0.0443275,-0.0443275,-0.0443275
12161,-0.043117158,-0.043117158,-0.043117158,-0.043117158,-0.043117158
12162,-0.08642698,-0.08642698,-0.08642698,-0.08642698,-0.08642698
12163,-0.065774105,-0.065774105,-0.065774105,-0.065774105,-0.065774105
12164,0.03812406,0.03812406,0.03812406,0.03812406,0.03812406
12165,-0.027323369,-0.027323369,-0.027323369,-0.027323369,-0.027323369
12166,0.0014191748,0.0014191748,0.0014191748,0.0014191748,0.0014191748
12167,-0.045540936,-0.045540936,-0.045540936,-0.045540936,-0.045540936
12168,-0.094361424,-0.094361424,-0.094361424,-0.094361424,-0.094361424
12169,-0.06335335,-0.06335335,-0.06335335,-0.06335335,-0.06335335
12170,0.050666712,0.050666712,0.050666712,0.050666712,0.050666712
12171,0.06383871,0.06383871,0.06383871,0.06383871,0.06383871
12172,0.0429477,0.0429477,0.0429477,0.0429477,0.0429477
12173,-0.055251893,-0.055251893,-0.055251893,-0.055251893,-0.055251893
12174,-0.07888585,-0.07888585,-0.07888585,-0.07888585,-0.07888585
12175,-0.07536174,-0.07536174,-0.07536174,-0.07536174,-0.07536174
12176,0.069684684,0.069684684,0.069684684,0.069684684,0.069684684
12177,0.026020681,0.026020681,0.026020681,0.026020681,0.026020681
12178,0.009030101,0.009030101,0.009030101,0.009030101,0.009030101
12179,-0.0530726,-0.0530726,-0.0530726,-0.0530726,-0.0530726
12180,-0.034462716,-0.034462716,-0.034462716,-0.034462716,-0.034462716
12181,-0.07950805,-0.07950805,-0.07950805,-0.07950805,-0.07950805
12182,0.021137979,0.021137979,0.021137979,0.021137979,0.021137979
12183,0.040113457,0.040113457,0.040113457,0.040113457,0.040113457
12184,-0.07469597,-0.07469597,-0.07469597,-0.07469597,-0.07469597
12185,-0.032737464,-0.032737464,-0.032737464,-0.032737464,-0.032737464
12186,0.0027408798,0.0027408798,0.0027408798,0.0027408798,0.0027408798
12187,-0.017391576,-0.017391576,-0.017391576,-0.017391576,-0.017391576
12188,0.066394195,0.066394195,0.066394195,0.066394195,0.066394195
12189,-0.034881197,-0.034881197,-0.034881197,-0.034881197,-0.034881197
12190,-0.021494297,-0.021494297,-0.021494297,-0.021494297,-0.021494297
12191,-0.024474021,-0.024474021,-0.024474021,-0.024474021,-0.024474021
12192,-0.041805927,-0.041805927,-0.041805927,-0.041805927,-0.041805927
12193,0.06802724,0.06802724,0.06802724,0.06802724,0.06802724
12194,-0.09551402,-0.09551402,-0.09551402,-0.09551402,-0.09551402
12195,-0.04982338,-0.04982338,-0.04982338,-0.04982338,-0.04982338
12196,0.029880954,0.029880954,0.029880954,0.029880954,0.029880954
12197,-0.016515622,-0.016515622,-0.016515622,-0.016515622,-0.016515622
12198,-0.008300345,-0.008300345,-0.008300345,-0.008300345,-0.008300345
12199,-0.043936376,-0.043936376,-0.043936376,-0.043936376,-0.043936376
12200,-0.057298776,-0.057298776,-0.057298776,-0.057298776,-0.057298776
12201,-0.023978306,-0.023978306,-0.023978306,-0.023978306,-0.023978306
12202,0.02609957,0.02609957,0.02609957,0.02609957,0.02609957
12203,0.025588296,0.025588296,0.025588296,0.025588296,0.025588296
12204,0.0043289927,0.0043289927,0.0043289927,0.0043289927,0.0043289927
12205,0.04046092,0.04046092,0.04046092,0.04046092,0.04046092
12206,0.020367822,0.020367822,0.020367822,0.020367822,0.020367822
12207,-0.07095253,-0.07095253,-0.07095253,-0.07095253,-0.07095253
12208,-0.077182606,-0.077182606,-0.077182606,-0.077182606,-0.077182606
12209,-0.0015105967,0.016338946,0.037546106,0.051016394,0.063166626
12210,0.098722965,0.10927983,0.10895581,0.10402892,0.11280189
12211,0.121599525,0.0772446,0.020730091,-0.0138205355,-0.033655204
12212,-0.1293372,-0.1353126,-0.13630767,-0.15026522,-0.1578676
12213,0.15454696,0.162796,0.16988948,0.17348467,0.17424239
12214,-0.016723169,-0.01581711,-0.010066305,0.003087305,0.017628256
12215,-0.03678158,-0.037958916,-0.041032244,-0.02497629,-0.007220027
12216,0.04016344,0.04057611,0.04165006,0.048129782,0.055509686
12217,-0.00094316684,0.0142829195,0.028001418,0.032445174,0.05320072
12218,0.078746445,0.078746445,0.078746445,0.078746445,0.078746445
12219,-0.058884174,-0.058884174,-0.03711563,-0.03711563,-0.03711563
12220,0.057281725,0.052164488,0.051841334,0.051841334,0.051841334
12221,0.041628115,0.041628115,0.041628115,0.041628115,0.041628115
12222,-0.046785086,-0.046785086,-0.046785086,-0.046785086,-0.046785086
12223,-0.008736789,-0.008736789,-0.008736789,-0.008736789,-0.008736789
12224,-0.01217328,-0.01217328,-0.01217328,-0.01217328,-0.01217328
12225,-0.0036392286,-0.0036392286,-0.0036392286,-0.0036392286,-0.0036392286
12226,-0.066147976,-0.062633365,-0.062633365,-0.062633365,-0.062633365
12227,-0.05205743,-0.053158775,-0.045943335,-0.037979256,-0.030178137
12228,-0.012371711,-0.017520174,-0.01759875,-0.020620218,-0.018892752
12229,-0.057315134,-0.061531637,-0.06788644,-0.07585101,-0.07934366
12230,0.09343931,0.08120202,0.062228695,0.05820004,0.06996567
12231,-0.037049748,-0.057216924,-0.07211638,-0.07316348,-0.078009635
12232,0.09066901,0.065666065,0.05771896,0.04777137,0.03496753
12233,0.043434132,0.028802684,0.0123198675,-0.015581997,-0.039301652
12234,0.1401811,0.15931827,0.17158863,0.18336491,0.19688112
12235,0.052681915,0.03668369,0.018137457,0.012513834,0.008126604
12236,0.06850601,0.06121173,0.053697363,0.05814184,0.063698106
12237,0.09366486,0.11836214,0.15319005,0.16864765,0.19656612
12238,0.105500855,0.085419625,0.09141564,0.093422316,0.10923191
12239,-0.03734814,-0.06501543,-0.07723403,-0.095688,-0.099770024
12240,-0.018440232,-0.031280775,-0.0436223,-0.054173656,-0.063380696
12241,-0.032518506,-0.050450273,-0.063760236,-0.06664801,-0.06774964
12242,0.0075267684,-0.01088324,-0.039678592,-0.06223916,-0.072373904
12243,0.060694404,0.055978667,0.06311399,0.068232104,0.0798582
12244,0.048313748,0.06394621,0.06414335,0.07159662,0.07137018
12245,0.08196699,0.0417953,0.013464319,-0.0107222395,-0.026411436
12246,0.13286017,0.18759415,0.21517867,0.24228837,0.26902193
12247,0.0057404796,0.018114405,0.039610915,0.056746215,0.062230017
12248,0.11908787,0.12760757,0.1351022,0.14799447,0.15378314
12249,0.053685114,0.08957985,0.10455129,0.12484291,0.12601273
12250,-0.21056414,-0.25254512,-0.27338445,-0.27790716,-0.2957646
12251,0.029356495,-0.008174492,0.01389413,0.0055493563,0.033963278
12252,-0.059206076,-0.10373686,-0.15214771,-0.17381354,-0.19614793
12253,-0.010283143,-0.028574029,-0.036992744,-0.03592229,-0.04047368
12254,0.008799481,0.018626448,0.011597313,0.0009532118,-0.011368641
12255,-0.015243827,-0.008146503,-0.014859018,-0.013510024,-0.02346175
12256,0.18291187,0.18975729,0.1835667,0.19336231,0.18975747
12257,-0.034184903,-0.05358878,-0.06260119,-0.08500233,-0.08915408
12258,-0.13057071,-0.12649843,-0.12482153,-0.1310267,-0.12437238
12259,0.07423659,0.079227544,0.080242865,0.07153777,0.07847917
12260,0.07019765,0.0676651,0.05344969,0.05585071,0.05276014
12261,0.15089352,0.17210753,0.17496601,0.18924081,0.2010865
12262,0.27965263,0.31012392,0.32217675,0.33622795,0.34739438
12263,-0.06619863,-0.06619863,-0.06619863,-0.06619863,-0.06619863
12264,0.056154124,0.056154124,0.056154124,0.056154124,0.056154124
12265,0.05094894,0.05094894,0.08167798,0.08167938,0.08167938
12266,0.05418045,0.05418045,0.05418045,0.05418045,0.05418045
12267,-0.05048568,-0.05048568,-0.05048568,-0.05048568,-0.05048568
12268,0.032924183,0.032924183,0.032924183,0.032924183,0.032924183
12269,0.01322525,0.01322525,0.01322525,0.01322525,0.01322525
12270,-0.06740354,-0.06740354,-0.06740354,-0.06740354,-0.06740354
12271,0.003980361,0.003980361,0.003980361,0.003980361,0.003980361
12272,-0.07317363,-0.061694056,-0.04711697,-0.042720392,-0.038942214
12273,0.061388567,0.054359872,0.061718218,0.06692386,0.07618628
12274,0.029507747,0.008465454,-0.007576087,-0.015496612,-0.023210961
12275,0.10377708,0.102667525,0.08683207,0.0945503,0.09917483
12276,-0.015050346,-0.019856906,-0.030493887,-0.031951264,-0.024695393
12277,0.010939295,0.008649997,0.010462716,0.002184724,0.012027694
12278,-0.0011073098,-0.02795088,-0.04832692,-0.055102874,-0.057134062
12279,0.12939318,0.14676373,0.15444145,0.1712423,0.17747445
12280,0.12907489,0.13178033,0.13089062,0.13204929,0.13045786
12281,-0.05859401,-0.07446615,-0.08210601,-0.09105656,-0.096315354
12282,-0.008213858,-0.011276627,-0.008793239,-0.006078048,-0.0001701209
12283,-0.0019546163,-0.020747576,-0.03247269,-0.026645722,-0.026598088
12284,0.0802368,0.08381807,0.088020444,0.10727573,0.1144341
12285,0.046932187,0.049354363,0.025345512,0.043041956,0.04452401
12286,0.12783907,0.14630243,0.15580924,0.15303077,0.1502162
12287,0.10240381,0.109019004,0.10520946,0.111955754,0.10679181
12288,0.03231858,-0.0063014654,-0.039947446,-0.044374812,-0.06908984
12289,0.09395764,0.073882446,0.07756542,0.0837244,0.090818435
12290,0.1165744,0.109377995,0.097217,0.09360597,0.08511473
12291,0.11650836,0.14381146,0.1490476,0.17790546,0.1789287
12292,-0.015400062,-0.005745803,0.0033871522,0.020419676,0.019961432
12293,-0.08067056,-0.10436811,-0.13122585,-0.14829,-0.16356915
12294,0.006975064,0.012820294,0.013406995,0.014240557,0.019512398
12295,-0.06835367,-0.09476174,-0.11132099,-0.11016249,-0.10659405
12296,0.070195675,0.077151865,0.071587056,0.07522983,0.07960306
12297,0.07728435,0.07112046,0.075034484,0.086247385,0.08378391
12298,-0.024323966,-0.034569714,-0.042491447,-0.054139,-0.049585707
12299,0.009806012,-9.256607e-05,-0.0038585167,-0.0082629975,-0.0030045516
12300,0.019641902,0.02291613,0.031181004,0.038234666,0.049637083
12301,-0.044472605,-0.045634564,-0.042350437,-0.0359943,-0.028478106
12302,0.02083713,0.033999108,0.042475156,0.053209335,0.067232735
12303,0.075861424,0.09146554,0.11493585,0.13165939,0.13936463
12304,0.21028444,0.20547341,0.209295,0.19884302,0.19630305
12305,-0.07539749,-0.10044689,-0.1082489,-0.10540762,-0.108691946
12306,0.024529383,0.035909962,0.03531776,0.05834437,0.08370305
12307,-0.047257643,-0.03769896,-0.052924555,-0.060556438,-0.05527074
12308,-0.021054072,-0.0027504037,0.017283918,0.013361807,0.013892082
12309,-0.040217943,-0.035708245,-0.024126343,-0.02452435,-0.02381995
12310,0.05186683,0.056143705,0.057000253,0.05988311,0.053111058
12311,-0.013356447,-0.03527381,-0.05280721,-0.05281677,-0.054140404
12312,-0.060775407,-0.078485094,-0.08691391,-0.10755216,-0.113858156
12313,0.0014440271,-0.010533995,-0.028370857,-0.03466807,-0.034732
12314,0.14596665,0.1576953,0.13014054,0.11758364,0.113997556
12315,-0.0140243,-0.0012148479,0.007678993,0.01834195,0.033155534
12316,0.008967729,0.017951733,0.023246521,0.029227087,0.019767236
12317,0.014975736,0.009448548,0.004192673,-0.017962607,-0.02133001
12318,-0.07065693,-0.07417694,-0.08292489,-0.09378387,-0.097166315
12319,-0.020924672,-0.012724451,-0.0039736577,0.0039262436,0.00934246
12320,0.08574243,0.075257406,0.07640851,0.08998724,0.122474
12321,-0.047137115,-0.0609917,-0.07716682,-0.08362319,-0.08921384
12322,0.05104144,0.048526663,0.04061887,0.04663518,0.046754245
12323,0.0054684877,0.0011484274,-0.018847348,-0.037846178,-0.05112303
12324,0.08970521,0.09205371,0.07248441,0.06925803,0.068961784
12325,-0.076812424,-0.081631966,-0.0759461,-0.05179663,-0.041546997
